Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit,Date,Avg_Weight,Month_Num,Heads_YoY_Growth,Volume_YoY_Growth,Weight_LTM_Avg
2000,FEB,686494000,HEAD,5.03,"LB / HEAD, LIVE BASIS",5.03,"HEAD × LB / HEAD, LIVE BASIS",2000-02-01,7.327085160249034e-09,2,8.652726075616002,0.6000000000000005,7.202662317828885e-09
2000,MAR,746269000,HEAD,5.0,"LB / HEAD, LIVE BASIS",5.0,"HEAD × LB / HEAD, LIVE BASIS",2000-03-01,6.6999969180014174e-09,3,3.320715951066333,-0.5964214711729698,7.180660419905276e-09
2000,APR,649237000,HEAD,5.01,"LB / HEAD, LIVE BASIS",5.01,"HEAD × LB / HEAD, LIVE BASIS",2000-04-01,7.716750585687506e-09,4,-7.594680876804194,0.0,7.229498968325433e-09
2000,MAY,767299000,HEAD,4.97,"LB / HEAD, LIVE BASIS",4.97,"HEAD × LB / HEAD, LIVE BASIS",2000-05-01,6.477266359007375e-09,5,11.632782515836372,-1.388888888888895,7.1582216437103285e-09
2000,JUN,748722000,HEAD,4.97,"LB / HEAD, LIVE BASIS",4.97,"HEAD × LB / HEAD, LIVE BASIS",2000-06-01,6.637977780805158e-09,6,4.203797544108201,-0.6000000000000005,7.131488326003019e-09
2000,JUL,675494000,HEAD,4.96,"LB / HEAD, LIVE BASIS",4.96,"HEAD × LB / HEAD, LIVE BASIS",2000-07-01,7.342774325160549e-09,7,-3.9111565045825802,1.4314928425357865,7.163718510267435e-09
2000,AUG,775930000,HEAD,4.94,"LB / HEAD, LIVE BASIS",4.94,"HEAD × LB / HEAD, LIVE BASIS",2000-08-01,6.366553683966338e-09,8,7.420282391313671,2.2774327122153215,7.13704088476208e-09
2000,SEP,670426000,HEAD,4.98,"LB / HEAD, LIVE BASIS",4.98,"HEAD × LB / HEAD, LIVE BASIS",2000-09-01,7.428112871517514e-09,9,-3.6973940123476323,0.0,7.1599281014739055e-09
2000,OCT,719654000,HEAD,5.04,"LB / HEAD, LIVE BASIS",5.04,"HEAD × LB / HEAD, LIVE BASIS",2000-10-01,7.003365506201591e-09,10,5.635733787393948,-0.1980198019801982,7.125813958165294e-09
2000,NOV,674925000,HEAD,5.08,"LB / HEAD, LIVE BASIS",5.079999999999999,"HEAD × LB / HEAD, LIVE BASIS",2000-11-01,7.526762232840685e-09,11,1.7180965298971396,1.195219123505975,7.1225730491999955e-09
2000,DEC,642057000,HEAD,5.06,"LB / HEAD, LIVE BASIS",5.059999999999999,"HEAD × LB / HEAD, LIVE BASIS",2000-12-01,7.88092022982383e-09,12,-5.503839117643161,0.3968253968253732,7.161172100313476e-09
2001,JAN,724682000,HEAD,5.03,"LB / HEAD, LIVE BASIS",5.03,"HEAD × LB / HEAD, LIVE BASIS",2001-01-01,6.940975489939036e-09,1,8.220610064602463,-0.1984126984126977,7.112378428600001e-09
2001,FEB,640114000,HEAD,5.02,"LB / HEAD, LIVE BASIS",5.0200000000000005,"HEAD × LB / HEAD, LIVE BASIS",2001-02-01,7.842353080857472e-09,2,-6.756067787919484,-0.1988071570576455,7.15531742198404e-09
2001,MAR,715118000,HEAD,5.02,"LB / HEAD, LIVE BASIS",5.02,"HEAD × LB / HEAD, LIVE BASIS",2001-03-01,7.019820505147402e-09,3,-4.174232079853246,0.40000000000000036,7.181969387579538e-09
2001,APR,688860000,HEAD,5.05,"LB / HEAD, LIVE BASIS",5.05,"HEAD × LB / HEAD, LIVE BASIS",2001-04-01,7.330952588334349e-09,4,6.103010148836252,0.7984031936127733,7.149819554466775e-09
2001,MAY,769362000,HEAD,5.08,"LB / HEAD, LIVE BASIS",5.08,"HEAD × LB / HEAD, LIVE BASIS",2001-05-01,6.6028735497724086e-09,5,0.26886520117972434,2.213279678068414,7.160286820363861e-09
2001,JUN,722575000,HEAD,5.03,"LB / HEAD, LIVE BASIS",5.03,"HEAD × LB / HEAD, LIVE BASIS",2001-06-01,6.961215098778674e-09,6,-3.4922174051249977,1.2072434607645954,7.187223263528321e-09
2001,JUL,721898000,HEAD,4.96,"LB / HEAD, LIVE BASIS",4.96,"HEAD × LB / HEAD, LIVE BASIS",2001-07-01,6.870776757935331e-09,7,6.869639108563508,0.0,7.14789013292622e-09
2001,AUG,790269000,HEAD,4.96,"LB / HEAD, LIVE BASIS",4.96,"HEAD × LB / HEAD, LIVE BASIS",2001-08-01,6.276343877844127e-09,8,1.8479759772144444,0.4048582995951344,7.140372649082701e-09
2001,SEP,665542000,HEAD,5.06,"LB / HEAD, LIVE BASIS",5.06,"HEAD × LB / HEAD, LIVE BASIS",2001-09-01,7.602825967407015e-09,9,-0.7284920334235223,1.6064257028112205,7.15493207374016e-09
2001,OCT,784078000,HEAD,5.09,"LB / HEAD, LIVE BASIS",5.09,"HEAD × LB / HEAD, LIVE BASIS",2001-10-01,6.491701080759822e-09,10,8.95207974943515,0.9920634920634885,7.112293371620013e-09
2001,NOV,679861000,HEAD,5.09,"LB / HEAD, LIVE BASIS",5.09,"HEAD × LB / HEAD, LIVE BASIS",2001-11-01,7.486824512657734e-09,11,0.7313405193169586,0.19685039370080926,7.108965228271434e-09
2001,DEC,664023000,HEAD,5.13,"LB / HEAD, LIVE BASIS",5.13,"HEAD × LB / HEAD, LIVE BASIS",2001-12-01,7.725636009596053e-09,12,3.421191576448823,1.3833992094861802,7.096024876585786e-09
2002,JAN,753629000,HEAD,5.12,"LB / HEAD, LIVE BASIS",5.12,"HEAD × LB / HEAD, LIVE BASIS",2002-01-01,6.793793763244249e-09,1,3.994441699945628,1.7892644135188762,7.083759732694553e-09
2002,FEB,668998000,HEAD,5.09,"LB / HEAD, LIVE BASIS",5.09,"HEAD × LB / HEAD, LIVE BASIS",2002-02-01,7.608393448111952e-09,2,4.5123212427786275,1.3944223107569709,7.064263096632427e-09
2002,MAR,702452000,HEAD,5.1,"LB / HEAD, LIVE BASIS",5.1,"HEAD × LB / HEAD, LIVE BASIS",2002-03-01,7.260282553113949e-09,3,-1.77117622546209,1.5936254980079667,7.084301600629639e-09
2002,APR,748619000,HEAD,5.09,"LB / HEAD, LIVE BASIS",5.09,"HEAD × LB / HEAD, LIVE BASIS",2002-04-01,6.799186234920567e-09,4,8.67505734111431,0.7920792079207928,7.0399877378451565e-09
2002,MAY,776606000,HEAD,5.13,"LB / HEAD, LIVE BASIS",5.13,"HEAD × LB / HEAD, LIVE BASIS",2002-05-01,6.605666193668347e-09,5,0.9415593699714897,0.9842519685039353,7.040220458169818e-09
2002,JUN,698534000,HEAD,5.11,"LB / HEAD, LIVE BASIS",5.11,"HEAD × LB / HEAD, LIVE BASIS",2002-06-01,7.315320370948301e-09,6,-3.327128671764179,1.5904572564612307,7.06972923085062e-09
2002,JUL,770375000,HEAD,5.07,"LB / HEAD, LIVE BASIS",5.07,"HEAD × LB / HEAD, LIVE BASIS",2002-07-01,6.5812104494564336e-09,7,6.715214614807086,2.2177419354838745,7.045598705144046e-09
2002,AUG,772835000,HEAD,5.06,"LB / HEAD, LIVE BASIS",5.06,"HEAD × LB / HEAD, LIVE BASIS",2002-08-01,6.547322520330989e-09,8,-2.2060842573857764,2.0161290322580516,7.0681802586846184e-09
2002,SEP,700712000,HEAD,5.12,"LB / HEAD, LIVE BASIS",5.12,"HEAD × LB / HEAD, LIVE BASIS",2002-09-01,7.306853600337942e-09,9,5.284414807780724,1.1857707509881577,7.043515894762195e-09
2002,OCT,788457000,HEAD,5.18,"LB / HEAD, LIVE BASIS",5.18,"HEAD × LB / HEAD, LIVE BASIS",2002-10-01,6.5697939139356995e-09,10,0.5584903542759756,1.7681728880157177,7.050023630860184e-09
2002,NOV,659248000,HEAD,5.16,"LB / HEAD, LIVE BASIS",5.16,"HEAD × LB / HEAD, LIVE BASIS",2002-11-01,7.8270999684489e-09,11,-3.0319432942910396,1.3752455795677854,7.078379918842781e-09
2002,DEC,675634000,HEAD,5.21,"LB / HEAD, LIVE BASIS",5.21,"HEAD × LB / HEAD, LIVE BASIS",2002-12-01,7.71127563148095e-09,12,1.7485840098912186,1.5594541910331383,7.077183220666523e-09
2003,JAN,739540000,HEAD,5.19,"LB / HEAD, LIVE BASIS",5.19,"HEAD × LB / HEAD, LIVE BASIS",2003-01-01,7.0178759769586505e-09,1,-1.8694875064521166,1.3671875,7.0958567384760565e-09
2003,FEB,646140000,HEAD,5.19,"LB / HEAD, LIVE BASIS",5.190000000000001,"HEAD × LB / HEAD, LIVE BASIS",2003-02-01,8.032314978178105e-09,2,-3.4167516195863112,1.964636542239706,7.131183532648236e-09
2003,MAR,695744000,HEAD,5.14,"LB / HEAD, LIVE BASIS",5.14,"HEAD × LB / HEAD, LIVE BASIS",2003-03-01,7.387774813724588e-09,3,-0.9549406934566296,0.7843137254901933,7.141807887699122e-09
2003,APR,726813000,HEAD,5.18,"LB / HEAD, LIVE BASIS",5.18,"HEAD × LB / HEAD, LIVE BASIS",2003-04-01,7.127005158135586e-09,4,-2.9128301579308014,1.7681728880157177,7.169126131300375e-09
2003,MAY,740371000,HEAD,5.2,"LB / HEAD, LIVE BASIS",5.2,"HEAD × LB / HEAD, LIVE BASIS",2003-05-01,7.023505782911541e-09,5,-4.6658150980033675,1.3645224171540127,7.20394609707064e-09
2003,JUN,727348000,HEAD,5.23,"LB / HEAD, LIVE BASIS",5.23,"HEAD × LB / HEAD, LIVE BASIS",2003-06-01,7.1905057826514965e-09,6,4.124924484706538,2.3483365949119372,7.193544881379241e-09
2003,JUL,775679000,HEAD,5.13,"LB / HEAD, LIVE BASIS",5.13,"HEAD × LB / HEAD, LIVE BASIS",2003-07-01,6.613560506343475e-09,7,0.68849586240467,1.1834319526627057,7.19624071945316e-09
2003,AUG,735471000,HEAD,5.15,"LB / HEAD, LIVE BASIS",5.15,"HEAD × LB / HEAD, LIVE BASIS",2003-08-01,7.002315522977793e-09,8,-4.834667166989071,1.7786561264822254,7.2341568030070604e-09
2003,SEP,740215000,HEAD,5.21,"LB / HEAD, LIVE BASIS",5.21,"HEAD × LB / HEAD, LIVE BASIS",2003-09-01,7.038495572232392e-09,9,5.6375515190263625,1.7578125,7.2117936339982646e-09
2003,OCT,794216000,HEAD,5.28,"LB / HEAD, LIVE BASIS",5.28,"HEAD × LB / HEAD, LIVE BASIS",2003-10-01,6.648065513663789e-09,10,0.7304139604315862,1.9305019305019488,7.218316267308938e-09
2003,NOV,636061000,HEAD,5.23,"LB / HEAD, LIVE BASIS",5.23,"HEAD × LB / HEAD, LIVE BASIS",2003-11-01,8.222481805990307e-09,11,-3.5171892823338102,1.3565891472868241,7.251264753770723e-09
2003,DEC,726836000,HEAD,5.26,"LB / HEAD, LIVE BASIS",5.26,"HEAD × LB / HEAD, LIVE BASIS",2003-12-01,7.2368457258583775e-09,12,7.57836343345657,0.9596928982725572,7.211728928302176e-09
2004,JAN,732301000,HEAD,5.31,"LB / HEAD, LIVE BASIS",5.31,"HEAD × LB / HEAD, LIVE BASIS",2004-01-01,7.2511166856251725e-09,1,-0.9788517186359091,2.312138728323676,7.231165654024386e-09
2004,FEB,656113000,HEAD,5.18,"LB / HEAD, LIVE BASIS",5.18,"HEAD × LB / HEAD, LIVE BASIS",2004-02-01,7.894981504710317e-09,2,1.5434735506236974,-0.19267822736034335,7.21972119790207e-09
2004,MAR,777216000,HEAD,5.18,"LB / HEAD, LIVE BASIS",5.18,"HEAD × LB / HEAD, LIVE BASIS",2004-03-01,6.664813899868247e-09,3,11.710054272835979,0.7782101167315147,7.1594744550807076e-09
2004,APR,739639000,HEAD,5.24,"LB / HEAD, LIVE BASIS",5.24,"HEAD × LB / HEAD, LIVE BASIS",2004-04-01,7.084537186384169e-09,4,1.7646905049854666,1.1583011583011782,7.155935457434756e-09
2004,MAY,726312000,HEAD,5.24,"LB / HEAD, LIVE BASIS",5.24,"HEAD × LB / HEAD, LIVE BASIS",2004-05-01,7.214530394651335e-09,5,-1.8989128423452573,0.7692307692307665,7.17185417507974e-09
2004,JUN,761260000,HEAD,5.26,"LB / HEAD, LIVE BASIS",5.26,"HEAD × LB / HEAD, LIVE BASIS",2004-06-01,6.909597246669994e-09,6,4.662417439794986,0.5736137667303964,7.148445130414614e-09
2004,JUL,754300000,HEAD,5.24,"LB / HEAD, LIVE BASIS",5.24,"HEAD × LB / HEAD, LIVE BASIS",2004-07-01,6.9468381280657565e-09,7,-2.7561658882089057,2.144249512670582,7.1762182655581375e-09
2004,AUG,783624000,HEAD,5.26,"LB / HEAD, LIVE BASIS",5.26,"HEAD × LB / HEAD, LIVE BASIS",2004-08-01,6.712402887098914e-09,8,6.5472329976300925,2.135922330097073,7.152058879234898e-09
2004,SEP,767463000,HEAD,5.35,"LB / HEAD, LIVE BASIS",5.35,"HEAD × LB / HEAD, LIVE BASIS",2004-09-01,6.971020101294785e-09,9,3.6810926555122414,2.6871401151631336,7.14643592332343e-09
2004,OCT,742651000,HEAD,5.39,"LB / HEAD, LIVE BASIS",5.39,"HEAD × LB / HEAD, LIVE BASIS",2004-10-01,7.257783265625442e-09,10,-6.492566254016541,2.083333333333326,7.197245735986902e-09
2004,NOV,719799000,HEAD,5.32,"LB / HEAD, LIVE BASIS",5.32,"HEAD × LB / HEAD, LIVE BASIS",2004-11-01,7.390952196377044e-09,11,13.165089511855,1.7208413001912115,7.127951601852462e-09
2004,DEC,735070000,HEAD,5.31,"LB / HEAD, LIVE BASIS",5.31,"HEAD × LB / HEAD, LIVE BASIS",2004-12-01,7.223801814793149e-09,12,1.1328552795953906,0.9505703422053147,7.126864609263693e-09
2005,JAN,731023000,HEAD,5.37,"LB / HEAD, LIVE BASIS",5.37,"HEAD × LB / HEAD, LIVE BASIS",2005-01-01,7.345870102582272e-09,1,-0.17451840158623222,1.1299435028248705,7.134760727343452e-09
2005,FEB,683240000,HEAD,5.33,"LB / HEAD, LIVE BASIS",5.33,"HEAD × LB / HEAD, LIVE BASIS",2005-02-01,7.801065511386921e-09,2,4.13450122158836,2.895752895752901,7.1269343945665025e-09
2005,MAR,782457000,HEAD,5.31,"LB / HEAD, LIVE BASIS",5.31,"HEAD × LB / HEAD, LIVE BASIS",2005-03-01,6.786315414137773e-09,3,0.6743299160079097,2.5096525096525157,7.13705952075563e-09
2005,APR,728051000,HEAD,5.37,"LB / HEAD, LIVE BASIS",5.37,"HEAD × LB / HEAD, LIVE BASIS",2005-04-01,7.3758569111229844e-09,4,-1.5667102464851146,2.4809160305343525,7.161336164483864e-09
2005,MAY,771055000,HEAD,5.36,"LB / HEAD, LIVE BASIS",5.36,"HEAD × LB / HEAD, LIVE BASIS",2005-05-01,6.951514483402611e-09,5,6.160300256639029,2.2900763358778553,7.1394181718798036e-09
2005,JUN,786222000,HEAD,5.34,"LB / HEAD, LIVE BASIS",5.34,"HEAD × LB / HEAD, LIVE BASIS",2005-06-01,6.7919747857475365e-09,6,3.2790373853873733,1.520912547528508,7.129616300136266e-09
2005,JUL,731664000,HEAD,5.28,"LB / HEAD, LIVE BASIS",5.28,"HEAD × LB / HEAD, LIVE BASIS",2005-07-01,7.216427212490979e-09,7,-3.0009280127270332,0.7633587786259444,7.1520820571717e-09
2005,AUG,806846000,HEAD,5.29,"LB / HEAD, LIVE BASIS",5.29,"HEAD × LB / HEAD, LIVE BASIS",2005-08-01,6.556393661243906e-09,8,2.9634110236542055,0.5703422053231932,7.13908128835045e-09
2005,SEP,761673000,HEAD,5.41,"LB / HEAD, LIVE BASIS",5.41,"HEAD × LB / HEAD, LIVE BASIS",2005-09-01,7.102785578588187e-09,9,-0.7544337642335863,1.1214953271028172,7.150061744791568e-09
2005,OCT,757041000,HEAD,5.51,"LB / HEAD, LIVE BASIS",5.51,"HEAD × LB / HEAD, LIVE BASIS",2005-10-01,7.2783376329683594e-09,10,1.9376530833460137,2.226345083487935,7.151774608736811e-09
2005,NOV,731737000,HEAD,5.49,"LB / HEAD, LIVE BASIS",5.49,"HEAD × LB / HEAD, LIVE BASIS",2005-11-01,7.502695640646845e-09,11,1.658518558653177,3.195488721804507,7.16108656242596e-09
2005,DEC,729464000,HEAD,5.48,"LB / HEAD, LIVE BASIS",5.48,"HEAD × LB / HEAD, LIVE BASIS",2005-12-01,7.512365243521271e-09,12,-0.7626484552491597,3.201506591337111,7.185133514819971e-09
2006,JAN,757532000,HEAD,5.5,"LB / HEAD, LIVE BASIS",5.5,"HEAD × LB / HEAD, LIVE BASIS",2006-01-01,7.260419361822339e-09,1,3.6262880921667406,2.4208566108007368,7.178012619756643e-09
2006,FEB,688301000,HEAD,5.45,"LB / HEAD, LIVE BASIS",5.450000000000001,"HEAD × LB / HEAD, LIVE BASIS",2006-02-01,7.918047482133544e-09,2,0.7407353199461397,2.251407129455929,7.187761117318861e-09
2006,MAR,788880000,HEAD,5.45,"LB / HEAD, LIVE BASIS",5.45,"HEAD × LB / HEAD, LIVE BASIS",2006-03-01,6.908528546800528e-09,3,0.8208757797553146,2.6365348399246757,7.197945545040756e-09
2006,APR,704626000,HEAD,5.47,"LB / HEAD, LIVE BASIS",5.47,"HEAD × LB / HEAD, LIVE BASIS",2006-04-01,7.762983483436603e-09,4,-3.2174943788278565,1.8621973929236368,7.2302060927335595e-09
2006,MAY,798070000,HEAD,5.5,"LB / HEAD, LIVE BASIS",5.5,"HEAD × LB / HEAD, LIVE BASIS",2006-05-01,6.891626047840415e-09,5,3.503641115095557,2.6119402985074647,7.2252153897700425e-09
2006,JUN,775027000,HEAD,5.46,"LB / HEAD, LIVE BASIS",5.46,"HEAD × LB / HEAD, LIVE BASIS",2006-06-01,7.044915854544422e-09,6,-1.423898084764863,2.2471910112359605,7.246293812169783e-09
2006,JUL,726728000,HEAD,5.39,"LB / HEAD, LIVE BASIS",5.39,"HEAD × LB / HEAD, LIVE BASIS",2006-07-01,7.416805187085126e-09,7,-0.6746266045616567,2.083333333333326,7.262991976719296e-09
2006,AUG,805409000,HEAD,5.37,"LB / HEAD, LIVE BASIS",5.37,"HEAD × LB / HEAD, LIVE BASIS",2006-08-01,6.667419907152763e-09,8,-0.17810090153511648,1.512287334593565,7.272244163878366e-09
2006,SEP,722965000,HEAD,5.53,"LB / HEAD, LIVE BASIS",5.53,"HEAD × LB / HEAD, LIVE BASIS",2006-09-01,7.64905631669583e-09,9,-5.0819708720146295,2.2181146025878062,7.317766725387337e-09
2006,OCT,785406000,HEAD,5.59,"LB / HEAD, LIVE BASIS",5.59,"HEAD × LB / HEAD, LIVE BASIS",2006-10-01,7.117338039179736e-09,10,3.74682480869597,1.4519056261343088,7.304350092571618e-09
2006,NOV,726380000,HEAD,5.53,"LB / HEAD, LIVE BASIS",5.53,"HEAD × LB / HEAD, LIVE BASIS",2006-11-01,7.613095074203586e-09,11,-0.7320936347348872,0.7285974499089187,7.313550045368014e-09
2006,DEC,689342000,HEAD,5.49,"LB / HEAD, LIVE BASIS",5.490000000000001,"HEAD × LB / HEAD, LIVE BASIS",2006-12-01,7.96411650530506e-09,12,-5.500202888696359,0.18248175182482562,7.351195983849996e-09
2007,JAN,761397000,HEAD,5.5,"LB / HEAD, LIVE BASIS",5.5,"HEAD × LB / HEAD, LIVE BASIS",2007-01-01,7.223564053969217e-09,1,0.5102094696989745,0.0,7.348124708195569e-09
2007,FEB,677652000,HEAD,5.44,"LB / HEAD, LIVE BASIS",5.44,"HEAD × LB / HEAD, LIVE BASIS",2007-02-01,8.02771924232497e-09,2,-1.547142892426423,-0.18348623853212676,7.3572640215448545e-09
2007,MAR,740368000,HEAD,5.46,"LB / HEAD, LIVE BASIS",5.46,"HEAD × LB / HEAD, LIVE BASIS",2007-03-01,7.374710954552331e-09,3,-6.149477740594255,0.18348623853210455,7.396112555524172e-09
2007,APR,724478000,HEAD,5.51,"LB / HEAD, LIVE BASIS",5.51,"HEAD × LB / HEAD, LIVE BASIS",2007-04-01,7.605475942678728e-09,4,2.8173811355243883,0.7312614259597838,7.382986927127682e-09
2007,MAY,795486000,HEAD,5.53,"LB / HEAD, LIVE BASIS",5.53,"HEAD × LB / HEAD, LIVE BASIS",2007-05-01,6.951725108927122e-09,5,-0.32378112195672326,0.5454545454545601,7.38799518221824e-09
2007,JUN,760589000,HEAD,5.5,"LB / HEAD, LIVE BASIS",5.5,"HEAD × LB / HEAD, LIVE BASIS",2007-06-01,7.23123789589384e-09,6,-1.8629028408042592,0.73260073260073,7.4035220189973595e-09
2007,JUL,768445000,HEAD,5.48,"LB / HEAD, LIVE BASIS",5.48,"HEAD × LB / HEAD, LIVE BASIS",2007-07-01,7.131284607226282e-09,7,5.740387049900386,1.6697588126159735,7.379728637342454e-09
2007,AUG,811637000,HEAD,5.4,"LB / HEAD, LIVE BASIS",5.4,"HEAD × LB / HEAD, LIVE BASIS",2007-08-01,6.653220589992817e-09,8,0.7732717166061054,0.5586592178770999,7.3785453609124596e-09
2007,SEP,717220000,HEAD,5.54,"LB / HEAD, LIVE BASIS",5.54,"HEAD × LB / HEAD, LIVE BASIS",2007-09-01,7.724268704163297e-09,9,-0.7946442773854923,0.1808318264014508,7.384813059868082e-09
2007,OCT,826835000,HEAD,5.63,"LB / HEAD, LIVE BASIS",5.63,"HEAD × LB / HEAD, LIVE BASIS",2007-10-01,6.80909734106563e-09,10,5.274851478089038,0.7155635062611854,7.3591263350252405e-09
2007,NOV,738862000,HEAD,5.65,"LB / HEAD, LIVE BASIS",5.65,"HEAD × LB / HEAD, LIVE BASIS",2007-11-01,7.646894819330268e-09,11,1.7183843167488,2.169981916817365,7.361942980452463e-09
2007,DEC,712651000,HEAD,5.6,"LB / HEAD, LIVE BASIS",5.6,"HEAD × LB / HEAD, LIVE BASIS",2007-12-01,7.857983781682758e-09,12,3.381340466705929,2.00364298724951,7.353098586817271e-09
2008,JAN,799943000,HEAD,5.57,"LB / HEAD, LIVE BASIS",5.57,"HEAD × LB / HEAD, LIVE BASIS",2008-01-01,6.962996113473085e-09,1,5.062536364078141,1.2727272727272698,7.331384591775927e-09
2008,FEB,728095000,HEAD,5.54,"LB / HEAD, LIVE BASIS",5.54,"HEAD × LB / HEAD, LIVE BASIS",2008-02-01,7.608897190613862e-09,2,7.443791208466877,1.8382352941176405,7.296482754133335e-09
2008,MAR,739561000,HEAD,5.56,"LB / HEAD, LIVE BASIS",5.56,"HEAD × LB / HEAD, LIVE BASIS",2008-03-01,7.517973500495564e-09,3,-0.10899984872387858,1.831501831501825,7.3084212996286045e-09
2008,APR,785457000,HEAD,5.6,"LB / HEAD, LIVE BASIS",5.6,"HEAD × LB / HEAD, LIVE BASIS",2008-04-01,7.129607349606661e-09,4,8.416956760591754,1.6333938294010864,7.268765583539266e-09
2008,MAY,776707000,HEAD,5.6,"LB / HEAD, LIVE BASIS",5.6,"HEAD × LB / HEAD, LIVE BASIS",2008-05-01,7.209926008134341e-09,5,-2.3606952227946176,1.2658227848101111,7.290282325139868e-09
2008,JUN,760551000,HEAD,5.56,"LB / HEAD, LIVE BASIS",5.56,"HEAD × LB / HEAD, LIVE BASIS",2008-06-01,7.310489368891763e-09,6,-0.004996128000800404,1.0909090909090757,7.29688661455636e-09
2008,JUL,799184000,HEAD,5.55,"LB / HEAD, LIVE BASIS",5.55,"HEAD × LB / HEAD, LIVE BASIS",2008-07-01,6.944583475144648e-09,7,4.000156159516943,1.2773722627737127,7.281328186882891e-09
2008,AUG,756284000,HEAD,5.58,"LB / HEAD, LIVE BASIS",5.58,"HEAD × LB / HEAD, LIVE BASIS",2008-08-01,7.378180683446959e-09,8,-6.819920728108753,3.3333333333333215,7.34174152800407e-09
2008,SEP,766870000,HEAD,5.63,"LB / HEAD, LIVE BASIS",5.63,"HEAD × LB / HEAD, LIVE BASIS",2008-09-01,7.3415311591273614e-09,9,6.922562114832265,1.6245487364620947,7.3098467325844084e-09
2008,OCT,791904000,HEAD,5.66,"LB / HEAD, LIVE BASIS",5.66,"HEAD × LB / HEAD, LIVE BASIS",2008-10-01,7.147330989614903e-09,10,-4.224663929320849,0.5328596802842034,7.338032869963514e-09
2008,NOV,649245000,HEAD,5.61,"LB / HEAD, LIVE BASIS",5.61,"HEAD × LB / HEAD, LIVE BASIS",2008-11-01,8.640805859113278e-09,11,-12.129057929626907,-0.707964601769917,7.420858789945432e-09
2008,DEC,721311000,HEAD,5.56,"LB / HEAD, LIVE BASIS",5.56,"HEAD × LB / HEAD, LIVE BASIS",2008-12-01,7.708186898577728e-09,12,1.215181063381654,-0.7142857142857117,7.408375716353346e-09
2009,JAN,705690000,HEAD,5.56,"LB / HEAD, LIVE BASIS",5.56,"HEAD × LB / HEAD, LIVE BASIS",2009-01-01,7.878813643384489e-09,1,-11.782464500595669,-0.17953321364453378,7.484693843845963e-09
2009,FEB,667447000,HEAD,5.55,"LB / HEAD, LIVE BASIS",5.55,"HEAD × LB / HEAD, LIVE BASIS",2009-02-01,8.31526697999991e-09,2,-8.329682253002701,0.18050541516245744,7.543557992961468e-09
2009,MAR,738900000,HEAD,5.55,"LB / HEAD, LIVE BASIS",5.55,"HEAD × LB / HEAD, LIVE BASIS",2009-03-01,7.511165245635404e-09,3,-0.08937734683143184,-0.17985611510791255,7.542990638389787e-09
2009,APR,734130000,HEAD,5.58,"LB / HEAD, LIVE BASIS",5.579999999999999,"HEAD × LB / HEAD, LIVE BASIS",2009-04-01,7.60083363981856e-09,4,-6.534667079165379,-0.357142857142867,7.582259495907446e-09
2009,MAY,704593000,HEAD,5.59,"LB / HEAD, LIVE BASIS",5.590000000000001,"HEAD × LB / HEAD, LIVE BASIS",2009-05-01,7.933658154423902e-09,5,-9.284582216975002,-0.17857142857140573,7.642570508098242e-09
2009,JUN,751119000,HEAD,5.54,"LB / HEAD, LIVE BASIS",5.54,"HEAD × LB / HEAD, LIVE BASIS",2009-06-01,7.375662178696052e-09,6,-1.2401535202767433,-0.3597122302158251,7.648001575581933e-09
2009,JUL,760486000,HEAD,5.55,"LB / HEAD, LIVE BASIS",5.55,"HEAD × LB / HEAD, LIVE BASIS",2009-07-01,7.297964722558995e-09,7,-4.8421890328134705,0.0,7.677450012866463e-09
2009,AUG,738534000,HEAD,5.56,"LB / HEAD, LIVE BASIS",5.559999999999999,"HEAD × LB / HEAD, LIVE BASIS",2009-08-01,7.528427939675085e-09,8,-2.3470019199136827,-0.35842293906812595,7.68997061755214e-09
2009,SEP,740924000,HEAD,5.62,"LB / HEAD, LIVE BASIS",5.619999999999999,"HEAD × LB / HEAD, LIVE BASIS",2009-09-01,7.58512344046083e-09,9,-3.3833635427125808,-0.1776198934280715,7.710269974329928e-09
2009,OCT,737129000,HEAD,5.67,"LB / HEAD, LIVE BASIS",5.67,"HEAD × LB / HEAD, LIVE BASIS",2009-10-01,7.692005062885872e-09,10,-6.916873762476261,0.17667844522968323,7.755659480435843e-09
2009,NOV,666079000,HEAD,5.68,"LB / HEAD, LIVE BASIS",5.680000000000001,"HEAD × LB / HEAD, LIVE BASIS",2009-11-01,8.527517006241002e-09,11,2.592857857973496,1.2477718360071277,7.746218742696486e-09
2009,DEC,713572000,HEAD,5.65,"LB / HEAD, LIVE BASIS",5.65,"HEAD × LB / HEAD, LIVE BASIS",2009-12-01,7.917911577247987e-09,12,-1.0729075253254172,1.6187050359712352,7.763695799252341e-09
2010,JAN,683938000,HEAD,5.63,"LB / HEAD, LIVE BASIS",5.629999999999999,"HEAD × LB / HEAD, LIVE BASIS",2010-01-01,8.231740303945678e-09,1,-3.082373280052153,1.2589928057553879,7.793106354299106e-09
2010,FEB,662044000,HEAD,5.62,"LB / HEAD, LIVE BASIS",5.62,"HEAD × LB / HEAD, LIVE BASIS",2010-02-01,8.488861767495817e-09,2,-0.8095024773502657,1.2612612612612706,7.807572586590432e-09
