Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit
1969,NOV,372830000,HEAD,1385678000,"LB, LIVE BASIS",516622328740000000,"HEAD × LB, LIVE BASIS"
1969,DEC,442972000,HEAD,1665020000,"LB, LIVE BASIS",737557239440000000,"HEAD × LB, LIVE BASIS"
1968,JAN,413100000,HEAD,1508654000,"LB, LIVE BASIS",623224967400000000,"HEAD × LB, LIVE BASIS"
1968,FEB,371656000,HEAD,1326930000,"LB, LIVE BASIS",493161496080000000,"HEAD × LB, LIVE BASIS"
1968,MAR,382292000,HEAD,1370558000,"LB, LIVE BASIS",523953358936000000,"HEAD × LB, LIVE BASIS"
1968,APR,409516000,HEAD,1486622000,"LB, LIVE BASIS",608795494952000000,"HEAD × LB, LIVE BASIS"
1968,MAY,443746000,HEAD,1607316000,"LB, LIVE BASIS",713240045736000000,"HEAD × LB, LIVE BASIS"
1968,JUN,413172000,HEAD,1470600000,"LB, LIVE BASIS",607610743200000000,"HEAD × LB, LIVE BASIS"
1968,JUL,462718000,HEAD,1638900000,"LB, LIVE BASIS",758348530200000000,"HEAD × LB, LIVE BASIS"
1968,AUG,462206000,HEAD,1628730000,"LB, LIVE BASIS",752808778380000000,"HEAD × LB, LIVE BASIS"
1968,SEP,408092000,HEAD,1496566000,"LB, LIVE BASIS",610736612072000000,"HEAD × LB, LIVE BASIS"
1968,OCT,466614000,HEAD,1731766000,"LB, LIVE BASIS",808066260324000000,"HEAD × LB, LIVE BASIS"
1968,NOV,356156000,HEAD,1310050000,"LB, LIVE BASIS",466582167800000000,"HEAD × LB, LIVE BASIS"
1968,DEC,385038000,HEAD,1431302000,"LB, LIVE BASIS",551105659476000000,"HEAD × LB, LIVE BASIS"
1967,JAN,409342000,HEAD,1495806000,"LB, LIVE BASIS",612296219652000000,"HEAD × LB, LIVE BASIS"
1967,FEB,353768000,HEAD,1274460000,"LB, LIVE BASIS",450863165280000000,"HEAD × LB, LIVE BASIS"
1967,MAR,410044000,HEAD,1466742000,"LB, LIVE BASIS",601428756648000000,"HEAD × LB, LIVE BASIS"
1967,APR,392776000,HEAD,1411058000,"LB, LIVE BASIS",554229717008000000,"HEAD × LB, LIVE BASIS"
1967,MAY,462844000,HEAD,1677688000,"LB, LIVE BASIS",776507824672000000,"HEAD × LB, LIVE BASIS"
1967,JUN,465080000,HEAD,1653888000,"LB, LIVE BASIS",769190231040000000,"HEAD × LB, LIVE BASIS"
1967,JUL,407544000,HEAD,1452576000,"LB, LIVE BASIS",591988633344000000,"HEAD × LB, LIVE BASIS"
1967,AUG,480460000,HEAD,1718154000,"LB, LIVE BASIS",825504270840000000,"HEAD × LB, LIVE BASIS"
1967,SEP,418946000,HEAD,1536354000,"LB, LIVE BASIS",643649362884000000,"HEAD × LB, LIVE BASIS"
1967,OCT,440280000,HEAD,1623014000,"LB, LIVE BASIS",714580603920000000,"HEAD × LB, LIVE BASIS"
1967,NOV,376390000,HEAD,1394890000,"LB, LIVE BASIS",525022647100000000,"HEAD × LB, LIVE BASIS"
1967,DEC,361712000,HEAD,1331676000,"LB, LIVE BASIS",481683189312000000,"HEAD × LB, LIVE BASIS"
1966,JAN,348112000,HEAD,1247736000,"LB, LIVE BASIS",434351874432000000,"HEAD × LB, LIVE BASIS"
1966,FEB,345380000,HEAD,1224690000,"LB, LIVE BASIS",422983432200000000,"HEAD × LB, LIVE BASIS"
1966,MAR,376668000,HEAD,1327984000,"LB, LIVE BASIS",500209077312000000,"HEAD × LB, LIVE BASIS"
1966,APR,382510000,HEAD,1363832000,"LB, LIVE BASIS",521679378320000000,"HEAD × LB, LIVE BASIS"
1966,MAY,402633000,HEAD,1423494000,"LB, LIVE BASIS",573145659702000000,"HEAD × LB, LIVE BASIS"
1966,JUN,438566000,HEAD,1546330000,"LB, LIVE BASIS",678167762780000000,"HEAD × LB, LIVE BASIS"
1966,JUL,403360000,HEAD,1391394000,"LB, LIVE BASIS",561232683840000000,"HEAD × LB, LIVE BASIS"
1966,AUG,458155000,HEAD,1608874000,"LB, LIVE BASIS",737113667470000000,"HEAD × LB, LIVE BASIS"
1966,SEP,426388000,HEAD,1548498000,"LB, LIVE BASIS",660260965224000000,"HEAD × LB, LIVE BASIS"
1966,OCT,416146000,HEAD,1532338000,"LB, LIVE BASIS",637676329348000000,"HEAD × LB, LIVE BASIS"
1966,NOV,375858000,HEAD,1373334000,"LB, LIVE BASIS",516178570572000000,"HEAD × LB, LIVE BASIS"
1966,DEC,398484000,HEAD,1466762000,"LB, LIVE BASIS",584481188808000000,"HEAD × LB, LIVE BASIS"
1965,JAN,339052000,HEAD,1225276000,"LB, LIVE BASIS",415432278352000000,"HEAD × LB, LIVE BASIS"
1965,FEB,303360000,HEAD,1080476000,"LB, LIVE BASIS",327773199360000000,"HEAD × LB, LIVE BASIS"
1965,MAR,348344000,HEAD,1230628000,"LB, LIVE BASIS",428681880032000000,"HEAD × LB, LIVE BASIS"
1965,APR,352064000,HEAD,1251502000,"LB, LIVE BASIS",440608800128000000,"HEAD × LB, LIVE BASIS"
1965,MAY,362300000,HEAD,1274378000,"LB, LIVE BASIS",461707149400000000,"HEAD × LB, LIVE BASIS"
1965,JUN,402258000,HEAD,1422152000,"LB, LIVE BASIS",572072019216000000,"HEAD × LB, LIVE BASIS"
1965,JUL,397360000,HEAD,1370958000,"LB, LIVE BASIS",544763870880000000,"HEAD × LB, LIVE BASIS"
1965,AUG,410706000,HEAD,1426028000,"LB, LIVE BASIS",585678255768000000,"HEAD × LB, LIVE BASIS"
1965,SEP,394444000,HEAD,1413376000,"LB, LIVE BASIS",557497682944000000,"HEAD × LB, LIVE BASIS"
1965,OCT,381268000,HEAD,1391812000,"LB, LIVE BASIS",530653377616000000,"HEAD × LB, LIVE BASIS"
1965,NOV,336390000,HEAD,1239400000,"LB, LIVE BASIS",416921766000000000,"HEAD × LB, LIVE BASIS"
1965,DEC,357210000,HEAD,1302850000,"LB, LIVE BASIS",465391048500000000,"HEAD × LB, LIVE BASIS"
1964,JAN,336582000,HEAD,1208528000,"LB, LIVE BASIS",406768771296000000,"HEAD × LB, LIVE BASIS"
1964,FEB,295458000,HEAD,1044282000,"LB, LIVE BASIS",308541471156000000,"HEAD × LB, LIVE BASIS"
1964,MAR,316438000,HEAD,1126960000,"LB, LIVE BASIS",356612968480000000,"HEAD × LB, LIVE BASIS"
1964,APR,341632000,HEAD,1222110000,"LB, LIVE BASIS",417511883520000000,"HEAD × LB, LIVE BASIS"
1964,MAY,352108000,HEAD,1252664000,"LB, LIVE BASIS",441073015712000000,"HEAD × LB, LIVE BASIS"
1964,JUN,383224000,HEAD,1343610000,"LB, LIVE BASIS",514903598640000000,"HEAD × LB, LIVE BASIS"
1964,JUL,372884000,HEAD,1281624000,"LB, LIVE BASIS",477897083616000000,"HEAD × LB, LIVE BASIS"
1964,AUG,371152000,HEAD,1285464000,"LB, LIVE BASIS",477102534528000000,"HEAD × LB, LIVE BASIS"
1964,SEP,360454000,HEAD,1272754000,"LB, LIVE BASIS",458769270316000000,"HEAD × LB, LIVE BASIS"
1964,OCT,356128000,HEAD,1299392000,"LB, LIVE BASIS",462749874176000000,"HEAD × LB, LIVE BASIS"
1964,NOV,294186000,HEAD,1068902000,"LB, LIVE BASIS",314456003772000000,"HEAD × LB, LIVE BASIS"
1964,DEC,321414000,HEAD,1180946000,"LB, LIVE BASIS",379572577644000000,"HEAD × LB, LIVE BASIS"
1963,JAN,322616000,HEAD,1148824000,"LB, LIVE BASIS",370629003584000000,"HEAD × LB, LIVE BASIS"
1963,FEB,260168000,HEAD,914860000,"LB, LIVE BASIS",238017296480000000,"HEAD × LB, LIVE BASIS"
1963,MAR,289622000,HEAD,1023024000,"LB, LIVE BASIS",296290256928000000,"HEAD × LB, LIVE BASIS"
1963,APR,314904000,HEAD,1129126000,"LB, LIVE BASIS",355566293904000000,"HEAD × LB, LIVE BASIS"
1963,MAY,351750000,HEAD,1242798000,"LB, LIVE BASIS",437154196500000000,"HEAD × LB, LIVE BASIS"
1963,JUN,351544000,HEAD,1220776000,"LB, LIVE BASIS",429156478144000000,"HEAD × LB, LIVE BASIS"
1963,JUL,379194000,HEAD,1305516000,"LB, LIVE BASIS",495043834104000000,"HEAD × LB, LIVE BASIS"
1963,AUG,374882000,HEAD,1291210000,"LB, LIVE BASIS",484051387220000000,"HEAD × LB, LIVE BASIS"
1963,SEP,332334000,HEAD,1190248000,"LB, LIVE BASIS",395559878832000000,"HEAD × LB, LIVE BASIS"
1963,OCT,351448000,HEAD,1280580000,"LB, LIVE BASIS",450057279840000000,"HEAD × LB, LIVE BASIS"
1963,NOV,282996000,HEAD,1044620000,"LB, LIVE BASIS",295623281520000000,"HEAD × LB, LIVE BASIS"
1963,DEC,316386000,HEAD,1164416000,"LB, LIVE BASIS",368404920576000000,"HEAD × LB, LIVE BASIS"
1962,JAN,269426000,HEAD,951772000,"LB, LIVE BASIS",256432122872000000,"HEAD × LB, LIVE BASIS"
1962,FEB,236448000,HEAD,821616000,"LB, LIVE BASIS",194269459968000000,"HEAD × LB, LIVE BASIS"
1962,MAR,287966000,HEAD,1015748000,"LB, LIVE BASIS",292500888568000000,"HEAD × LB, LIVE BASIS"
1962,APR,303422000,HEAD,1075790000,"LB, LIVE BASIS",326418353380000000,"HEAD × LB, LIVE BASIS"
1962,MAY,367266000,HEAD,1267396000,"LB, LIVE BASIS",465471459336000000,"HEAD × LB, LIVE BASIS"
1962,JUN,360132000,HEAD,1242762000,"LB, LIVE BASIS",447558364584000000,"HEAD × LB, LIVE BASIS"
1962,JUL,345428000,HEAD,1173248000,"LB, LIVE BASIS",405272710144000000,"HEAD × LB, LIVE BASIS"
1962,AUG,362976000,HEAD,1240306000,"LB, LIVE BASIS",450201310656000000,"HEAD × LB, LIVE BASIS"
1962,SEP,300850000,HEAD,1058630000,"LB, LIVE BASIS",318488835500000000,"HEAD × LB, LIVE BASIS"
1962,OCT,356552000,HEAD,1286186000,"LB, LIVE BASIS",458592190672000000,"HEAD × LB, LIVE BASIS"
1962,NOV,297104000,HEAD,1087200000,"LB, LIVE BASIS",323011468800000000,"HEAD × LB, LIVE BASIS"
1962,DEC,281780000,HEAD,1010022000,"LB, LIVE BASIS",284603999160000000,"HEAD × LB, LIVE BASIS"
1961,JAN,259832000,HEAD,917580000,"LB, LIVE BASIS",238416646560000000,"HEAD × LB, LIVE BASIS"
1961,FEB,222892000,HEAD,768006000,"LB, LIVE BASIS",171182393352000000,"HEAD × LB, LIVE BASIS"
1961,MAR,283394000,HEAD,986578000,"LB, LIVE BASIS",279590285732000000,"HEAD × LB, LIVE BASIS"
1961,APR,299248000,HEAD,1061260000,"LB, LIVE BASIS",317579932480000000,"HEAD × LB, LIVE BASIS"
1961,MAY,357508000,HEAD,1245154000,"LB, LIVE BASIS",445152516232000000,"HEAD × LB, LIVE BASIS"
1961,JUN,376914000,HEAD,1299150000,"LB, LIVE BASIS",489667823100000000,"HEAD × LB, LIVE BASIS"
1961,JUL,348446000,HEAD,1202196000,"LB, LIVE BASIS",418900387416000000,"HEAD × LB, LIVE BASIS"
1961,AUG,369980000,HEAD,1283786000,"LB, LIVE BASIS",474975144280000000,"HEAD × LB, LIVE BASIS"
1961,SEP,331730000,HEAD,1176732000,"LB, LIVE BASIS",390357306360000000,"HEAD × LB, LIVE BASIS"
1961,OCT,332988000,HEAD,1214824000,"LB, LIVE BASIS",404521814112000000,"HEAD × LB, LIVE BASIS"
1961,NOV,266936000,HEAD,976812000,"LB, LIVE BASIS",260746288032000000,"HEAD × LB, LIVE BASIS"
1961,DEC,240250000,HEAD,873862000,"LB, LIVE BASIS",209945345500000000,"HEAD × LB, LIVE BASIS"
1960,JAN,226464000,HEAD,786206000,"LB, LIVE BASIS",178047355584000000,"HEAD × LB, LIVE BASIS"
1960,FEB,226464000,HEAD,774028000,"LB, LIVE BASIS",175289476992000000,"HEAD × LB, LIVE BASIS"
1960,MAR,253202000,HEAD,853680000,"LB, LIVE BASIS",216153483360000000,"HEAD × LB, LIVE BASIS"
1960,APR,258164000,HEAD,877804000,"LB, LIVE BASIS",226617391856000000,"HEAD × LB, LIVE BASIS"
1960,MAY,284066000,HEAD,972934000,"LB, LIVE BASIS",276377469644000000,"HEAD × LB, LIVE BASIS"
1960,JUN,298438000,HEAD,1007832000,"LB, LIVE BASIS",300775366416000000,"HEAD × LB, LIVE BASIS"
1960,JUL,291622000,HEAD,970410000,"LB, LIVE BASIS",282992905020000000,"HEAD × LB, LIVE BASIS"
1960,AUG,346610000,HEAD,1151720000,"LB, LIVE BASIS",399197669200000000,"HEAD × LB, LIVE BASIS"
1960,SEP,309554000,HEAD,1080134000,"LB, LIVE BASIS",334359800236000000,"HEAD × LB, LIVE BASIS"
1960,OCT,291858000,HEAD,1049798000,"LB, LIVE BASIS",306391944684000000,"HEAD × LB, LIVE BASIS"
1960,NOV,255472000,HEAD,931978000,"LB, LIVE BASIS",238094283616000000,"HEAD × LB, LIVE BASIS"
1960,DEC,246138000,HEAD,887504000,"LB, LIVE BASIS",218448459552000000,"HEAD × LB, LIVE BASIS"
