memberStateCode,memberStateName,year,tonnes,heads,kgPerHead,monthNum,Date
PL,Poland,2009,81.96,48628.89,1.69,11,2009-11-01
PL,Poland,2009,87.42,51222.09,1.71,10,2009-10-01
PL,Poland,2009,83.21,49903.6,1.67,9,2009-09-01
PL,Poland,2009,75.42,46017.83,1.64,8,2009-08-01
PL,Poland,2009,81.83,50533.1,1.62,7,2009-07-01
PL,Poland,2009,78.66,47994.73,1.64,6,2009-06-01
PL,Poland,2009,93.09,55658.82,1.67,5,2009-05-01
PL,Poland,2009,80.43,48123.88,1.67,4,2009-04-01
PL,Poland,2009,79.73,48414.45,1.65,3,2009-03-01
PL,Poland,2009,60.93,38802.08,1.57,2,2009-02-01
PL,Poland,2009,65.74,40765.8,1.61,1,2009-01-01
PL,Poland,2008,77.69,46816.31,1.66,12,2008-12-01
PL,Poland,2008,73.07,43236.4,1.69,11,2008-11-01
PL,Poland,2008,83.26,49299.82,1.69,10,2008-10-01
PL,Poland,2008,76.24,45478.8,1.68,9,2008-09-01
PL,Poland,2008,70.31,43560.27,1.61,8,2008-08-01
PL,Poland,2008,77.24,47628.4,1.62,7,2008-07-01
PL,Poland,2008,75.16,46140.9,1.63,6,2008-06-01
PL,Poland,2008,78.83,47400.67,1.66,5,2008-05-01
PL,Poland,2008,84.2,50518.09,1.67,4,2008-04-01
PL,Poland,2008,76.72,45850.2,1.67,3,2008-03-01
PL,Poland,2008,73.29,43537.28,1.68,2,2008-02-01
PL,Poland,2008,83.76,49633.82,1.69,1,2008-01-01
PL,Poland,2007,73.8,44139.39,1.67,12,2007-12-01
PL,Poland,2007,78.4,46397.56,1.69,11,2007-11-01
PL,Poland,2007,86.49,51039.57,1.69,10,2007-10-01
PL,Poland,2007,74.97,44673.64,1.68,9,2007-09-01
PL,Poland,2007,80.36,48481.05,1.66,8,2007-08-01
PL,Poland,2007,77.19,46938.43,1.64,7,2007-07-01
PL,Poland,2007,71.96,44241.87,1.63,6,2007-06-01
PL,Poland,2007,76.85,46597.87,1.65,5,2007-05-01
PL,Poland,2007,74.73,44915.16,1.66,4,2007-04-01
PL,Poland,2007,71.44,43853.9,1.63,3,2007-03-01
PL,Poland,2007,59.9,37290.27,1.61,2,2007-02-01
PL,Poland,2007,70.3,43288.28,1.62,1,2007-01-01
PL,Poland,2006,71.5,43716.98,1.64,12,2006-12-01
PL,Poland,2006,74.16,44886.93,1.65,11,2006-11-01
PL,Poland,2006,76.47,46793.36,1.63,10,2006-10-01
PL,Poland,2006,66.5,41914.08,1.59,9,2006-09-01
PL,Poland,2006,69.39,43769.84,1.59,8,2006-08-01
PL,Poland,2006,64.18,42659.65,1.5,7,2006-07-01
PL,Poland,2006,69.63,43992.15,1.58,6,2006-06-01
PL,Poland,2006,68.97,42013.78,1.64,5,2006-05-01
PL,Poland,2006,65.63,40867.3,1.61,4,2006-04-01
PL,Poland,2006,67.22,42593.81,1.58,3,2006-03-01
PL,Poland,2006,60.85,38149.46,1.6,2,2006-02-01
PL,Poland,2006,69.87,42943.29,1.63,1,2006-01-01
PL,Poland,2005,72.2,44135.88,1.64,12,2005-12-01
PL,Poland,2005,72.43,43913.74,1.65,11,2005-11-01
PL,Poland,2005,70.03,42562.31,1.65,10,2005-10-01
PL,Poland,2005,67.46,42359.46,1.59,9,2005-09-01
PL,Poland,2005,65.02,42029.42,1.55,8,2005-08-01
PL,Poland,2005,64.96,42177.08,1.54,7,2005-07-01
PL,Poland,2005,65.74,42084.04,1.56,6,2005-06-01
PL,Poland,2005,63.29,41191.46,1.54,5,2005-05-01
PL,Poland,2005,66.11,40948.22,1.61,4,2005-04-01
PL,Poland,2005,68.39,42857.62,1.6,3,2005-03-01
PL,Poland,2005,57.75,37080.59,1.56,2,2005-02-01
PL,Poland,2005,62.45,40014.74,1.56,1,2005-01-01
PL,Poland,2004,62.59,40389.12,1.55,12,2004-12-01
PL,Poland,2004,60.7,39160.87,1.55,11,2004-11-01
PL,Poland,2004,63.08,40333.87,1.56,10,2004-10-01
PL,Poland,2004,61.66,39967.8,1.54,9,2004-09-01
PL,Poland,2004,60.59,39984.31,1.52,8,2004-08-01
PL,Poland,2004,57.74,38378.98,1.5,7,2004-07-01
PL,Poland,2004,54.58,36500.33,1.5,6,2004-06-01
PL,Poland,2004,58.71,38751.88,1.52,5,2004-05-01
PT,Portugal,2025,30.94,19390.18,1.6,1,2025-01-01
PT,Portugal,2024,28.54,19103.44,1.49,12,2024-12-01
PT,Portugal,2024,28.05,18377.58,1.53,11,2024-11-01
PT,Portugal,2024,32.14,21276.97,1.51,10,2024-10-01
PT,Portugal,2024,28.63,19287.8,1.48,9,2024-09-01
PT,Portugal,2024,29.42,20800.88,1.41,8,2024-08-01
PT,Portugal,2024,30.29,21074.19,1.44,7,2024-07-01
PT,Portugal,2024,26.16,18165.12,1.44,6,2024-06-01
PT,Portugal,2024,29.1,19746.34,1.47,5,2024-05-01
PT,Portugal,2024,29.6,19581.01,1.51,4,2024-04-01
PT,Portugal,2024,25.83,17799.87,1.45,3,2024-03-01
PT,Portugal,2024,24.7,17218.9,1.43,2,2024-02-01
PT,Portugal,2024,28.64,19008.75,1.51,1,2024-01-01
PT,Portugal,2023,25.76,17667.43,1.46,12,2023-12-01
PT,Portugal,2023,27.55,19003.74,1.45,11,2023-11-01
PT,Portugal,2023,27.65,18886.94,1.46,10,2023-10-01
PT,Portugal,2023,26.99,18599.22,1.45,9,2023-09-01
PT,Portugal,2023,29.8,21383.06,1.39,8,2023-08-01
PT,Portugal,2023,27.37,19327.24,1.42,7,2023-07-01
PT,Portugal,2023,28.26,19211.08,1.47,6,2023-06-01
PT,Portugal,2023,26.64,19009.4,1.4,5,2023-05-01
PT,Portugal,2023,23.96,16703.31,1.43,4,2023-04-01
PT,Portugal,2023,27.53,18960.66,1.45,3,2023-03-01
PT,Portugal,2023,24.06,16846.75,1.43,2,2023-02-01
PT,Portugal,2023,27.41,18408.0,1.49,1,2023-01-01
PT,Portugal,2022,27.86,18556.61,1.5,12,2022-12-01
PT,Portugal,2022,27.18,18314.53,1.48,11,2022-11-01
PT,Portugal,2022,26.95,18132.95,1.49,10,2022-10-01
PT,Portugal,2022,26.54,18568.72,1.43,9,2022-09-01
PT,Portugal,2022,29.26,21274.8,1.38,8,2022-08-01
PT,Portugal,2022,26.28,18865.05,1.39,7,2022-07-01
PT,Portugal,2022,27.09,18828.83,1.44,6,2022-06-01
PT,Portugal,2022,26.27,18285.15,1.44,5,2022-05-01
PT,Portugal,2022,23.91,16804.07,1.42,4,2022-04-01
PT,Portugal,2022,24.96,17487.02,1.43,3,2022-03-01
PT,Portugal,2022,23.33,15601.38,1.5,2,2022-02-01
PT,Portugal,2022,24.53,16556.89,1.48,1,2022-01-01
PT,Portugal,2021,26.67,17400.23,1.53,12,2021-12-01
PT,Portugal,2021,22.99,16916.37,1.36,11,2021-11-01
PT,Portugal,2021,23.55,15852.14,1.49,10,2021-10-01
PT,Portugal,2021,26.71,17580.91,1.52,9,2021-09-01
PT,Portugal,2021,28.16,19686.29,1.43,8,2021-08-01
PT,Portugal,2021,27.59,19253.08,1.43,7,2021-07-01
PT,Portugal,2021,25.88,18045.72,1.43,6,2021-06-01
PT,Portugal,2021,23.84,17620.07,1.35,5,2021-05-01
PT,Portugal,2021,23.45,16495.15,1.42,4,2021-04-01
PT,Portugal,2021,25.21,16933.99,1.49,3,2021-03-01
PT,Portugal,2021,22.73,14841.99,1.53,2,2021-02-01
PT,Portugal,2021,23.25,15578.57,1.49,1,2021-01-01
PT,Portugal,2020,26.19,17351.36,1.51,12,2020-12-01
PT,Portugal,2020,25.21,16518.2,1.53,11,2020-11-01
PT,Portugal,2020,25.4,16919.7,1.5,10,2020-10-01
PT,Portugal,2020,25.56,17129.28,1.49,9,2020-09-01
PT,Portugal,2020,24.91,17432.4,1.43,8,2020-08-01
PT,Portugal,2020,25.57,18062.77,1.42,7,2020-07-01
PT,Portugal,2020,23.46,16189.66,1.45,6,2020-06-01
PT,Portugal,2020,23.41,15960.1,1.47,5,2020-05-01
PT,Portugal,2020,24.88,16765.32,1.48,4,2020-04-01
PT,Portugal,2020,25.04,16898.98,1.48,3,2020-03-01
PT,Portugal,2020,23.73,15977.16,1.49,2,2020-02-01
PT,Portugal,2020,24.01,16672.45,1.44,1,2020-01-01
PT,Portugal,2019,27.26,16939.31,1.61,12,2019-12-01
PT,Portugal,2019,24.58,16427.33,1.5,11,2019-11-01
PT,Portugal,2019,27.57,18764.37,1.47,10,2019-10-01
PT,Portugal,2019,23.93,16569.59,1.44,9,2019-09-01
PT,Portugal,2019,25.68,18664.14,1.38,8,2019-08-01
PT,Portugal,2019,26.48,18923.91,1.4,7,2019-07-01
PT,Portugal,2019,22.04,15567.3,1.42,6,2019-06-01
PT,Portugal,2019,25.39,17068.04,1.49,5,2019-05-01
PT,Portugal,2019,24.45,16899.91,1.45,4,2019-04-01
PT,Portugal,2019,23.34,16066.02,1.45,3,2019-03-01
PT,Portugal,2019,21.45,15082.35,1.42,2,2019-02-01
PT,Portugal,2019,23.84,17069.27,1.4,1,2019-01-01
PT,Portugal,2018,22.65,15849.75,1.43,12,2018-12-01
PT,Portugal,2018,25.01,17053.02,1.47,11,2018-11-01
PT,Portugal,2018,26.13,18008.08,1.45,10,2018-10-01
PT,Portugal,2018,23.02,16179.33,1.42,9,2018-09-01
PT,Portugal,2018,26.41,19324.34,1.37,8,2018-08-01
PT,Portugal,2018,24.86,17624.04,1.41,7,2018-07-01
PT,Portugal,2018,23.27,16364.71,1.42,6,2018-06-01
PT,Portugal,2018,24.1,16924.56,1.42,5,2018-05-01
PT,Portugal,2018,24.25,16363.6,1.48,4,2018-04-01
PT,Portugal,2018,25.11,16837.03,1.49,3,2018-03-01
PT,Portugal,2018,22.08,14921.81,1.48,2,2018-02-01
PT,Portugal,2018,24.85,16550.75,1.5,1,2018-01-01
PT,Portugal,2017,23.97,15619.91,1.53,12,2017-12-01
PT,Portugal,2017,25.59,16852.41,1.52,11,2017-11-01
PT,Portugal,2017,25.47,17297.93,1.47,10,2017-10-01
PT,Portugal,2017,23.99,16684.02,1.44,9,2017-09-01
PT,Portugal,2017,26.37,19251.47,1.37,8,2017-08-01
PT,Portugal,2017,24.71,17751.71,1.39,7,2017-07-01
PT,Portugal,2017,24.24,17186.57,1.41,6,2017-06-01
PT,Portugal,2017,24.74,17421.34,1.42,5,2017-05-01
PT,Portugal,2017,22.29,15187.68,1.47,4,2017-04-01
PT,Portugal,2017,24.97,17149.76,1.46,3,2017-03-01
PT,Portugal,2017,21.59,14618.57,1.48,2,2017-02-01
PT,Portugal,2017,22.68,15604.6,1.45,1,2017-01-01
PT,Portugal,2016,22.52,15366.8,1.47,12,2016-12-01
PT,Portugal,2016,23.24,16164.96,1.44,11,2016-11-01
PT,Portugal,2016,23.42,16550.41,1.42,10,2016-10-01
PT,Portugal,2016,23.06,16744.3,1.38,9,2016-09-01
PT,Portugal,2016,24.91,19005.83,1.31,8,2016-08-01
PT,Portugal,2016,22.18,16333.74,1.36,7,2016-07-01
PT,Portugal,2016,22.29,16172.65,1.38,6,2016-06-01
PT,Portugal,2016,23.05,15954.11,1.44,5,2016-05-01
PT,Portugal,2016,23.47,15907.32,1.48,4,2016-04-01
PT,Portugal,2016,24.43,16585.47,1.47,3,2016-03-01
PT,Portugal,2016,21.32,14967.42,1.42,2,2016-02-01
PT,Portugal,2016,22.68,15604.6,1.45,1,2016-01-01
PT,Portugal,2015,22.79,16468.64,1.38,12,2015-12-01
PT,Portugal,2015,23.08,15922.54,1.45,11,2015-11-01
PT,Portugal,2015,20.96,16932.7,1.24,10,2015-10-01
PT,Portugal,2015,23.97,16523.61,1.45,9,2015-09-01
PT,Portugal,2015,23.26,17457.94,1.33,8,2015-08-01
PT,Portugal,2015,23.76,17569.2,1.35,7,2015-07-01
PT,Portugal,2015,21.07,16005.79,1.32,6,2015-06-01
PT,Portugal,2015,20.62,14960.27,1.38,5,2015-05-01
PT,Portugal,2015,21.06,15257.02,1.38,4,2015-04-01
PT,Portugal,2015,22.45,15801.69,1.42,3,2015-03-01
PT,Portugal,2015,18.47,13197.82,1.4,2,2015-02-01
PT,Portugal,2015,19.22,13883.92,1.38,1,2015-01-01
PT,Portugal,2014,21.45,15320.63,1.4,12,2014-12-01
PT,Portugal,2014,18.82,13661.32,1.38,11,2014-11-01
PT,Portugal,2014,22.58,16311.95,1.38,10,2014-10-01
PT,Portugal,2014,20.83,15246.6,1.37,9,2014-09-01
PT,Portugal,2014,21.81,16083.38,1.36,8,2014-08-01
PT,Portugal,2014,22.31,16534.91,1.35,7,2014-07-01
PT,Portugal,2014,20.68,15045.19,1.37,6,2014-06-01
PT,Portugal,2014,20.92,15062.51,1.39,5,2014-05-01
PT,Portugal,2014,21.15,15116.18,1.4,4,2014-04-01
PT,Portugal,2014,19.77,14340.72,1.38,3,2014-03-01
PT,Portugal,2014,18.54,13333.76,1.39,2,2014-02-01
PT,Portugal,2014,20.04,14485.45,1.38,1,2014-01-01
PT,Portugal,2013,21.44,15217.67,1.41,12,2013-12-01
PT,Portugal,2013,19.86,14333.02,1.39,11,2013-11-01
PT,Portugal,2013,21.97,15657.42,1.4,10,2013-10-01
PT,Portugal,2013,19.44,14367.56,1.35,9,2013-09-01
PT,Portugal,2013,22.86,16863.81,1.36,8,2013-08-01
PT,Portugal,2013,21.07,15901.92,1.32,7,2013-07-01
PT,Portugal,2013,18.26,13388.46,1.36,6,2013-06-01
PT,Portugal,2013,20.19,14928.51,1.35,5,2013-05-01
PT,Portugal,2013,22.05,15408.65,1.43,4,2013-04-01
PT,Portugal,2013,20.12,14873.0,1.35,3,2013-03-01
PT,Portugal,2013,18.02,13248.08,1.36,2,2013-02-01
PT,Portugal,2013,20.12,14920.56,1.35,1,2013-01-01
PT,Portugal,2012,19.2,13564.72,1.42,12,2012-12-01
PT,Portugal,2012,19.17,14601.85,1.31,11,2012-11-01
PT,Portugal,2012,20.93,15200.59,1.38,10,2012-10-01
PT,Portugal,2012,17.98,13305.54,1.35,9,2012-09-01
PT,Portugal,2012,23.96,17613.58,1.36,8,2012-08-01
PT,Portugal,2012,22.29,16358.6,1.36,7,2012-07-01
PT,Portugal,2012,19.72,15258.44,1.29,6,2012-06-01
PT,Portugal,2012,20.85,15146.61,1.38,5,2012-05-01
PT,Portugal,2012,19.6,13919.89,1.41,4,2012-04-01
PT,Portugal,2012,20.29,14314.2,1.42,3,2012-03-01
PT,Portugal,2012,19.84,14658.04,1.35,2,2012-02-01
PT,Portugal,2012,20.48,15213.66,1.35,1,2012-01-01
PT,Portugal,2011,19.53,14192.08,1.38,12,2011-12-01
PT,Portugal,2011,21.62,15871.11,1.36,11,2011-11-01
PT,Portugal,2011,18.89,14189.21,1.33,10,2011-10-01
PT,Portugal,2011,20.16,16115.38,1.25,9,2011-09-01
PT,Portugal,2011,21.68,16905.09,1.28,8,2011-08-01
PT,Portugal,2011,21.73,16193.56,1.34,7,2011-07-01
PT,Portugal,2011,21.87,15918.54,1.37,6,2011-06-01
PT,Portugal,2011,20.53,14884.08,1.38,5,2011-05-01
PT,Portugal,2011,19.33,14228.62,1.36,4,2011-04-01
PT,Portugal,2011,20.77,14945.44,1.39,3,2011-03-01
PT,Portugal,2011,19.33,13536.38,1.43,2,2011-02-01
PT,Portugal,2011,20.2,13995.04,1.44,1,2011-01-01
PT,Portugal,2010,21.67,15120.2,1.43,12,2010-12-01
PT,Portugal,2010,20.79,14413.8,1.44,11,2010-11-01
PT,Portugal,2010,21.09,14861.46,1.42,10,2010-10-01
PT,Portugal,2010,20.0,14610.25,1.37,9,2010-09-01
PT,Portugal,2010,21.24,16161.56,1.31,8,2010-08-01
PT,Portugal,2010,22.11,16633.27,1.33,7,2010-07-01
PT,Portugal,2010,21.86,15635.7,1.4,6,2010-06-01
PT,Portugal,2010,20.44,14848.04,1.38,5,2010-05-01
PT,Portugal,2010,20.35,14583.99,1.4,4,2010-04-01
PT,Portugal,2010,21.44,15382.44,1.39,3,2010-03-01
PT,Portugal,2010,19.07,13442.49,1.42,2,2010-02-01
PT,Portugal,2010,18.8,13912.27,1.35,1,2010-01-01
PT,Portugal,2009,23.07,16429.78,1.4,12,2009-12-01
PT,Portugal,2009,20.76,14857.12,1.4,11,2009-11-01
PT,Portugal,2009,20.86,15295.77,1.36,10,2009-10-01
PT,Portugal,2009,21.56,15790.94,1.37,9,2009-09-01
PT,Portugal,2009,21.15,16437.65,1.29,8,2009-08-01
PT,Portugal,2009,23.97,18048.21,1.33,7,2009-07-01
PT,Portugal,2009,21.54,16024.62,1.34,6,2009-06-01
PT,Portugal,2009,19.35,14449.79,1.34,5,2009-05-01
PT,Portugal,2009,19.76,14449.13,1.37,4,2009-04-01
PT,Portugal,2009,19.81,14470.3,1.37,3,2009-03-01
PT,Portugal,2009,16.76,12905.61,1.3,2,2009-02-01
PT,Portugal,2009,17.54,13628.17,1.29,1,2009-01-01
PT,Portugal,2008,20.07,15160.52,1.32,12,2008-12-01
PT,Portugal,2008,18.99,14272.75,1.33,11,2008-11-01
PT,Portugal,2008,20.92,15626.92,1.34,10,2008-10-01
PT,Portugal,2008,20.6,15600.56,1.32,9,2008-09-01
PT,Portugal,2008,20.79,16580.91,1.25,8,2008-08-01
PT,Portugal,2008,21.9,17095.68,1.28,7,2008-07-01
PT,Portugal,2008,18.84,14616.93,1.29,6,2008-06-01
PT,Portugal,2008,19.24,14683.37,1.31,5,2008-05-01
PT,Portugal,2008,19.34,15022.91,1.29,4,2008-04-01
PT,Portugal,2008,17.63,13580.88,1.3,3,2008-03-01
PT,Portugal,2008,17.76,13397.97,1.33,2,2008-02-01
PT,Portugal,2008,19.5,14705.8,1.33,1,2008-01-01
PT,Portugal,2007,17.17,13329.25,1.29,12,2007-12-01
PT,Portugal,2007,18.74,14005.44,1.34,11,2007-11-01
PT,Portugal,2007,20.0,15144.0,1.32,10,2007-10-01
PT,Portugal,2007,17.52,13406.44,1.31,9,2007-09-01
PT,Portugal,2007,20.62,16846.15,1.22,8,2007-08-01
PT,Portugal,2007,19.79,15303.67,1.29,7,2007-07-01
PT,Portugal,2007,18.01,13570.88,1.33,6,2007-06-01
PT,Portugal,2007,19.41,14258.06,1.36,5,2007-05-01
PT,Portugal,2007,17.15,12847.11,1.33,4,2007-04-01
PT,Portugal,2007,17.81,13140.51,1.36,3,2007-03-01
PT,Portugal,2007,15.98,11792.56,1.36,2,2007-02-01
PT,Portugal,2007,19.06,13856.64,1.38,1,2007-01-01
PT,Portugal,2006,16.01,12767.46,1.25,12,2006-12-01
PT,Portugal,2006,16.52,13411.83,1.23,11,2006-11-01
PT,Portugal,2006,16.88,13142.5,1.28,10,2006-10-01
PT,Portugal,2006,16.41,13055.62,1.26,9,2006-09-01
PT,Portugal,2006,19.36,15683.98,1.23,8,2006-08-01
PT,Portugal,2006,17.17,13415.6,1.28,7,2006-07-01
PT,Portugal,2006,16.86,13087.66,1.29,6,2006-06-01
PT,Portugal,2006,16.96,12605.3,1.35,5,2006-05-01
PT,Portugal,2006,15.05,11204.91,1.34,4,2006-04-01
PT,Portugal,2006,18.12,13105.83,1.38,3,2006-03-01
PT,Portugal,2006,14.28,10522.15,1.36,2,2006-02-01
PT,Portugal,2006,16.24,12210.51,1.33,1,2006-01-01
PT,Portugal,2005,16.35,12499.91,1.31,12,2005-12-01
PT,Portugal,2005,17.91,13726.64,1.3,11,2005-11-01
PT,Portugal,2005,16.12,12906.8,1.25,10,2005-10-01
PT,Portugal,2005,17.71,14053.63,1.26,9,2005-09-01
PT,Portugal,2005,19.88,16298.56,1.22,8,2005-08-01
PT,Portugal,2005,18.08,14557.36,1.24,7,2005-07-01
PT,Portugal,2005,18.63,14762.05,1.26,6,2005-06-01
PT,Portugal,2005,17.05,13948.24,1.22,5,2005-05-01
PT,Portugal,2005,16.76,13428.08,1.25,4,2005-04-01
PT,Portugal,2005,16.92,13673.07,1.24,3,2005-03-01
PT,Portugal,2005,14.96,12075.22,1.24,2,2005-02-01
PT,Portugal,2005,16.25,12913.7,1.26,1,2005-01-01
PT,Portugal,2004,16.58,12814.3,1.29,12,2004-12-01
PT,Portugal,2004,18.0,13619.14,1.32,11,2004-11-01
PT,Portugal,2004,15.73,12530.93,1.26,10,2004-10-01
PT,Portugal,2004,16.61,13196.78,1.26,9,2004-09-01
PT,Portugal,2004,18.48,14891.41,1.24,8,2004-08-01
PT,Portugal,2004,17.39,13956.05,1.25,7,2004-07-01
PT,Portugal,2004,17.95,13995.04,1.28,6,2004-06-01
PT,Portugal,2004,17.29,12976.98,1.33,5,2004-05-01
PT,Portugal,2004,16.76,12928.02,1.3,4,2004-04-01
PT,Portugal,2004,18.48,13886.82,1.33,3,2004-03-01
PT,Portugal,2004,15.84,11689.27,1.36,2,2004-02-01
PT,Portugal,2004,16.52,12419.75,1.33,1,2004-01-01
PT,Portugal,2003,18.37,14401.26,1.28,12,2003-12-01
PT,Portugal,2003,16.13,12856.06,1.25,11,2003-11-01
PT,Portugal,2003,17.27,13890.68,1.24,10,2003-10-01
PT,Portugal,2003,16.68,13654.24,1.22,9,2003-09-01
PT,Portugal,2003,16.34,13928.01,1.17,8,2003-08-01
PT,Portugal,2003,18.3,14564.31,1.26,7,2003-07-01
PT,Portugal,2003,14.48,11808.16,1.23,6,2003-06-01
PT,Portugal,2003,13.16,10535.89,1.25,5,2003-05-01
PT,Portugal,2003,13.15,10069.56,1.31,4,2003-04-01
PT,Portugal,2003,12.89,9759.86,1.32,3,2003-03-01
PT,Portugal,2003,15.7,12578.22,1.25,2,2003-02-01
PT,Portugal,2003,18.69,14565.48,1.28,1,2003-01-01
RO,Romania,2025,50.14,30036.83,1.67,1,2025-01-01
RO,Romania,2024,43.14,26066.59,1.65,12,2024-12-01
RO,Romania,2024,42.34,25133.12,1.68,11,2024-11-01
RO,Romania,2024,46.4,28308.65,1.64,10,2024-10-01
RO,Romania,2024,42.83,26613.14,1.61,9,2024-09-01
RO,Romania,2024,44.73,27426.11,1.63,8,2024-08-01
RO,Romania,2024,45.88,28710.42,1.6,7,2024-07-01
RO,Romania,2024,42.15,25419.1,1.66,6,2024-06-01
RO,Romania,2024,46.43,27429.19,1.69,5,2024-05-01
RO,Romania,2024,47.09,27598.82,1.71,4,2024-04-01
RO,Romania,2024,44.94,26135.64,1.72,3,2024-03-01
RO,Romania,2024,42.84,25270.77,1.7,2,2024-02-01
RO,Romania,2024,44.15,25984.85,1.7,1,2024-01-01
RO,Romania,2023,38.48,22960.27,1.68,12,2023-12-01
RO,Romania,2023,43.69,26159.13,1.67,11,2023-11-01
RO,Romania,2023,44.46,26712.67,1.66,10,2023-10-01
RO,Romania,2023,42.46,25606.12,1.66,9,2023-09-01
RO,Romania,2023,44.32,27463.68,1.61,8,2023-08-01
RO,Romania,2023,41.1,25317.52,1.62,7,2023-07-01
RO,Romania,2023,42.99,25698.88,1.67,6,2023-06-01
RO,Romania,2023,45.93,27379.25,1.68,5,2023-05-01
RO,Romania,2023,37.9,22118.92,1.71,4,2023-04-01
RO,Romania,2023,41.67,25178.01,1.66,3,2023-03-01
RO,Romania,2023,37.14,22221.59,1.67,2,2023-02-01
RO,Romania,2023,40.61,23981.24,1.69,1,2023-01-01
RO,Romania,2022,38.63,23006.14,1.68,12,2022-12-01
RO,Romania,2022,42.46,25153.71,1.69,11,2022-11-01
RO,Romania,2022,41.0,24194.44,1.69,10,2022-10-01
RO,Romania,2022,41.15,25068.59,1.64,9,2022-09-01
RO,Romania,2022,42.4,26487.68,1.6,8,2022-08-01
RO,Romania,2022,39.89,23861.94,1.67,7,2022-07-01
RO,Romania,2022,41.16,24857.13,1.66,6,2022-06-01
RO,Romania,2022,41.61,24920.72,1.67,5,2022-05-01
RO,Romania,2022,38.0,22569.12,1.68,4,2022-04-01
RO,Romania,2022,39.35,23657.66,1.66,3,2022-03-01
RO,Romania,2022,34.5,20800.83,1.66,2,2022-02-01
RO,Romania,2022,35.3,21135.35,1.67,1,2022-01-01
RO,Romania,2021,36.49,21633.43,1.69,12,2021-12-01
RO,Romania,2021,39.03,23357.91,1.67,11,2021-11-01
RO,Romania,2021,38.58,22884.92,1.69,10,2021-10-01
RO,Romania,2021,39.03,23507.48,1.66,9,2021-09-01
RO,Romania,2021,36.54,23067.39,1.58,8,2021-08-01
RO,Romania,2021,39.75,24575.15,1.62,7,2021-07-01
RO,Romania,2021,38.27,23552.2,1.62,6,2021-06-01
RO,Romania,2021,38.85,22702.27,1.71,5,2021-05-01
RO,Romania,2021,38.93,23049.42,1.69,4,2021-04-01
RO,Romania,2021,38.21,23215.5,1.65,3,2021-03-01
RO,Romania,2021,32.46,19422.28,1.67,2,2021-02-01
RO,Romania,2021,35.71,20767.43,1.72,1,2021-01-01
RO,Romania,2020,35.42,20885.79,1.7,12,2020-12-01
RO,Romania,2020,35.68,21160.47,1.69,11,2020-11-01
RO,Romania,2020,40.08,0.0,0.0,10,2020-10-01
RO,Romania,2020,39.41,23980.37,1.64,9,2020-09-01
RO,Romania,2020,37.17,23080.32,1.61,8,2020-08-01
RO,Romania,2020,38.47,24253.32,1.59,7,2020-07-01
RO,Romania,2020,36.83,22614.4,1.63,6,2020-06-01
RO,Romania,2020,36.17,22839.64,1.58,5,2020-05-01
RO,Romania,2020,39.39,23273.24,1.69,3,2020-03-01
RO,Romania,2019,36.8,21299.3,1.73,12,2019-12-01
RO,Romania,2019,42.91,25841.2,1.66,10,2019-10-01
RO,Romania,2019,39.08,23251.94,1.68,9,2019-09-01
RO,Romania,2019,41.11,24718.12,1.66,8,2019-08-01
RO,Romania,2019,42.05,25816.03,1.63,7,2019-07-01
RO,Romania,2019,37.9,22667.75,1.67,6,2019-06-01
RO,Romania,2019,41.2,24577.66,1.68,5,2019-05-01
RO,Romania,2019,36.52,22289.31,1.64,4,2019-04-01
RO,Romania,2019,37.12,22107.86,1.68,3,2019-03-01
RO,Romania,2018,35.46,20776.84,1.71,12,2018-12-01
RO,Romania,2018,38.41,23170.66,1.66,11,2018-11-01
RO,Romania,2018,41.13,24302.35,1.69,10,2018-10-01
RO,Romania,2018,0.0,21660.47,0.0,9,2018-09-01
RO,Romania,2018,35.98,21946.14,1.64,6,2018-06-01
RO,Romania,2018,36.16,21608.84,1.67,3,2018-03-01
RO,Romania,2017,0.0,22194.23,0.0,5,2017-05-01
RO,Romania,2015,30.71,18561.65,1.65,12,2015-12-01
RO,Romania,2015,30.86,18796.77,1.64,11,2015-11-01
RO,Romania,2015,32.24,20350.86,1.58,10,2015-10-01
RO,Romania,2015,30.76,19812.07,1.55,9,2015-09-01
RO,Romania,2015,29.93,19896.78,1.5,8,2015-08-01
RO,Romania,2015,32.92,21585.2,1.53,7,2015-07-01
RO,Romania,2015,32.46,20985.83,1.55,6,2015-06-01
RO,Romania,2015,30.31,19114.08,1.59,5,2015-05-01
RO,Romania,2015,30.05,18654.14,1.61,4,2015-04-01
RO,Romania,2015,29.29,18106.59,1.62,3,2015-03-01
RO,Romania,2015,25.47,15741.49,1.62,2,2015-02-01
RO,Romania,2015,27.73,16593.2,1.67,1,2015-01-01
RO,Romania,2013,29.16,18226.15,1.6,10,2013-10-01
RO,Romania,2013,26.07,16662.37,1.56,9,2013-09-01
RO,Romania,2013,23.52,14716.96,1.6,2,2013-02-01
RO,Romania,2011,0.0,14743.05,0.0,4,2011-04-01
RO,Romania,2010,25.19,0.0,0.0,7,2010-07-01
RO,Romania,2010,23.1,14322.23,1.61,5,2010-05-01
RO,Romania,2010,26.05,14948.33,1.74,4,2010-04-01
RO,Romania,2010,27.94,16109.36,1.73,3,2010-03-01
RO,Romania,2010,22.63,13103.98,1.73,2,2010-02-01
RO,Romania,2010,22.64,13045.99,1.74,1,2010-01-01
