CostName,R$_kg,Year,State,Month,Date
Genética,0.35,2015,SC,12,2015-12-01
Mão de obra,0.17,2015,SC,12,2015-12-01
Sanidade,0.0,2015,SC,12,2015-12-01
Energia elétrica | Cama | Calefação,0.04,2015,SC,12,2015-12-01
Manutenção | Seguro | Funrural,0.02,2015,SC,12,2015-12-01
Transporte,0.09,2015,SC,12,2015-12-01
Outros,0.01,2015,SC,12,2015-12-01
Depreciação,0.06,2015,SC,12,2015-12-01
Custo de capital,0.05,2015,SC,12,2015-12-01
Total,2.5,2015,SC,12,2015-12-01
Ração,2.41,2016,CE,1,2016-01-01
Genética,0.8,2016,CE,1,2016-01-01
Mão de obra,0.13,2016,CE,1,2016-01-01
Sanidade,0.0,2016,CE,1,2016-01-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,1,2016-01-01
Manutenção | Seguro | Funrural,0.01,2016,CE,1,2016-01-01
Transporte,0.05,2016,CE,1,2016-01-01
Outros,0.01,2016,CE,1,2016-01-01
Depreciação,0.05,2016,CE,1,2016-01-01
Custo de capital,0.06,2016,CE,1,2016-01-01
Total,3.62,2016,CE,1,2016-01-01
Ração,2.39,2016,CE,2,2016-02-01
Genética,0.8,2016,CE,2,2016-02-01
Mão de obra,0.13,2016,CE,2,2016-02-01
Sanidade,0.0,2016,CE,2,2016-02-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,2,2016-02-01
Manutenção | Seguro | Funrural,0.01,2016,CE,2,2016-02-01
Transporte,0.05,2016,CE,2,2016-02-01
Outros,0.01,2016,CE,2,2016-02-01
Depreciação,0.06,2016,CE,2,2016-02-01
Custo de capital,0.06,2016,CE,2,2016-02-01
Total,3.61,2016,CE,2,2016-02-01
Ração,2.34,2016,CE,3,2016-03-01
Genética,0.8,2016,CE,3,2016-03-01
Mão de obra,0.14,2016,CE,3,2016-03-01
Sanidade,0.0,2016,CE,3,2016-03-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,3,2016-03-01
Manutenção | Seguro | Funrural,0.01,2016,CE,3,2016-03-01
Transporte,0.07,2016,CE,3,2016-03-01
Outros,0.01,2016,CE,3,2016-03-01
Depreciação,0.06,2016,CE,3,2016-03-01
Custo de capital,0.06,2016,CE,3,2016-03-01
Total,3.58,2016,CE,3,2016-03-01
Ração,2.45,2016,CE,4,2016-04-01
Genética,0.8,2016,CE,4,2016-04-01
Mão de obra,0.14,2016,CE,4,2016-04-01
Sanidade,0.0,2016,CE,4,2016-04-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,4,2016-04-01
Manutenção | Seguro | Funrural,0.01,2016,CE,4,2016-04-01
Transporte,0.14,2016,CE,4,2016-04-01
Outros,0.01,2016,CE,4,2016-04-01
Depreciação,0.06,2016,CE,4,2016-04-01
Custo de capital,0.06,2016,CE,4,2016-04-01
Total,3.76,2016,CE,4,2016-04-01
Ração,2.59,2016,CE,5,2016-05-01
Genética,0.8,2016,CE,5,2016-05-01
Mão de obra,0.14,2016,CE,5,2016-05-01
Sanidade,0.0,2016,CE,5,2016-05-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,5,2016-05-01
Manutenção | Seguro | Funrural,0.02,2016,CE,5,2016-05-01
Transporte,0.14,2016,CE,5,2016-05-01
Outros,0.01,2016,CE,5,2016-05-01
Depreciação,0.06,2016,CE,5,2016-05-01
Custo de capital,0.06,2016,CE,5,2016-05-01
Total,3.92,2016,CE,5,2016-05-01
Ração,2.7,2016,CE,6,2016-06-01
Genética,0.8,2016,CE,6,2016-06-01
Mão de obra,0.14,2016,CE,6,2016-06-01
Sanidade,0.0,2016,CE,6,2016-06-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,6,2016-06-01
Manutenção | Seguro | Funrural,0.02,2016,CE,6,2016-06-01
Transporte,0.14,2016,CE,6,2016-06-01
Outros,0.01,2016,CE,6,2016-06-01
Depreciação,0.06,2016,CE,6,2016-06-01
Custo de capital,0.06,2016,CE,6,2016-06-01
Total,4.03,2016,CE,6,2016-06-01
Ração,2.62,2016,CE,7,2016-07-01
Genética,0.8,2016,CE,7,2016-07-01
Mão de obra,0.14,2016,CE,7,2016-07-01
Sanidade,0.0,2016,CE,7,2016-07-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,7,2016-07-01
Manutenção | Seguro | Funrural,0.02,2016,CE,7,2016-07-01
Transporte,0.14,2016,CE,7,2016-07-01
Outros,0.01,2016,CE,7,2016-07-01
Depreciação,0.06,2016,CE,7,2016-07-01
Custo de capital,0.06,2016,CE,7,2016-07-01
Total,3.95,2016,CE,7,2016-07-01
Ração,2.54,2016,CE,8,2016-08-01
Genética,0.84,2016,CE,8,2016-08-01
Mão de obra,0.14,2016,CE,8,2016-08-01
Sanidade,0.01,2016,CE,8,2016-08-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,8,2016-08-01
Manutenção | Seguro | Funrural,0.03,2016,CE,8,2016-08-01
Transporte,0.19,2016,CE,8,2016-08-01
Outros,0.01,2016,CE,8,2016-08-01
Depreciação,0.06,2016,CE,8,2016-08-01
Custo de capital,0.06,2016,CE,8,2016-08-01
Total,3.97,2016,CE,8,2016-08-01
Ração,2.49,2016,CE,9,2016-09-01
Genética,0.84,2016,CE,9,2016-09-01
Mão de obra,0.15,2016,CE,9,2016-09-01
Sanidade,0.0,2016,CE,9,2016-09-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,9,2016-09-01
Manutenção | Seguro | Funrural,0.03,2016,CE,9,2016-09-01
Transporte,0.19,2016,CE,9,2016-09-01
Outros,0.01,2016,CE,9,2016-09-01
Depreciação,0.06,2016,CE,9,2016-09-01
Custo de capital,0.06,2016,CE,9,2016-09-01
Total,3.92,2016,CE,9,2016-09-01
Ração,2.39,2016,CE,10,2016-10-01
Genética,0.84,2016,CE,10,2016-10-01
Mão de obra,0.15,2016,CE,10,2016-10-01
Sanidade,0.01,2016,CE,10,2016-10-01
Energia elétrica | Cama | Calefação,0.1,2016,CE,10,2016-10-01
Manutenção | Seguro | Funrural,0.03,2016,CE,10,2016-10-01
Transporte,0.19,2016,CE,10,2016-10-01
Outros,0.01,2016,CE,10,2016-10-01
Depreciação,0.06,2016,CE,10,2016-10-01
Custo de capital,0.06,2016,CE,10,2016-10-01
Total,3.82,2016,CE,10,2016-10-01
Ração,2.36,2016,CE,11,2016-11-01
Genética,0.84,2016,CE,11,2016-11-01
Mão de obra,0.15,2016,CE,11,2016-11-01
Sanidade,0.01,2016,CE,11,2016-11-01
Energia elétrica | Cama | Calefação,0.09,2016,CE,11,2016-11-01
Manutenção | Seguro | Funrural,0.03,2016,CE,11,2016-11-01
Transporte,0.19,2016,CE,11,2016-11-01
Outros,0.01,2016,CE,11,2016-11-01
Depreciação,0.06,2016,CE,11,2016-11-01
Custo de capital,0.06,2016,CE,11,2016-11-01
Total,3.79,2016,CE,11,2016-11-01
Ração,2.29,2016,CE,12,2016-12-01
Genética,0.84,2016,CE,12,2016-12-01
Mão de obra,0.15,2016,CE,12,2016-12-01
Sanidade,0.01,2016,CE,12,2016-12-01
Energia elétrica | Cama | Calefação,0.09,2016,CE,12,2016-12-01
Manutenção | Seguro | Funrural,0.03,2016,CE,12,2016-12-01
Transporte,0.19,2016,CE,12,2016-12-01
Outros,0.01,2016,CE,12,2016-12-01
Depreciação,0.06,2016,CE,12,2016-12-01
Custo de capital,0.06,2016,CE,12,2016-12-01
Total,3.72,2016,CE,12,2016-12-01
Ração,1.93,2016,MG,1,2016-01-01
Genética,0.38,2016,MG,1,2016-01-01
Mão de obra,0.1,2016,MG,1,2016-01-01
Sanidade,0.0,2016,MG,1,2016-01-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,1,2016-01-01
Manutenção | Seguro | Funrural,0.02,2016,MG,1,2016-01-01
Transporte,0.06,2016,MG,1,2016-01-01
Outros,0.01,2016,MG,1,2016-01-01
Depreciação,0.08,2016,MG,1,2016-01-01
Custo de capital,0.06,2016,MG,1,2016-01-01
Total,2.69,2016,MG,1,2016-01-01
Ração,1.93,2016,MG,2,2016-02-01
Genética,0.38,2016,MG,2,2016-02-01
Mão de obra,0.11,2016,MG,2,2016-02-01
Sanidade,0.0,2016,MG,2,2016-02-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,2,2016-02-01
Manutenção | Seguro | Funrural,0.02,2016,MG,2,2016-02-01
Transporte,0.07,2016,MG,2,2016-02-01
Outros,0.01,2016,MG,2,2016-02-01
Depreciação,0.08,2016,MG,2,2016-02-01
Custo de capital,0.06,2016,MG,2,2016-02-01
Total,2.71,2016,MG,2,2016-02-01
Ração,1.9,2016,MG,3,2016-03-01
Genética,0.38,2016,MG,3,2016-03-01
Mão de obra,0.1,2016,MG,3,2016-03-01
Sanidade,0.0,2016,MG,3,2016-03-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,3,2016-03-01
Manutenção | Seguro | Funrural,0.02,2016,MG,3,2016-03-01
Transporte,0.06,2016,MG,3,2016-03-01
Outros,0.01,2016,MG,3,2016-03-01
Depreciação,0.08,2016,MG,3,2016-03-01
Custo de capital,0.06,2016,MG,3,2016-03-01
Total,2.67,2016,MG,3,2016-03-01
Ração,2.01,2016,MG,4,2016-04-01
Genética,0.38,2016,MG,4,2016-04-01
Mão de obra,0.1,2016,MG,4,2016-04-01
Sanidade,0.0,2016,MG,4,2016-04-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,4,2016-04-01
Manutenção | Seguro | Funrural,0.02,2016,MG,4,2016-04-01
Transporte,0.06,2016,MG,4,2016-04-01
Outros,0.01,2016,MG,4,2016-04-01
Depreciação,0.08,2016,MG,4,2016-04-01
Custo de capital,0.06,2016,MG,4,2016-04-01
Total,2.78,2016,MG,4,2016-04-01
Ração,2.02,2016,MG,5,2016-05-01
Genética,0.38,2016,MG,5,2016-05-01
Mão de obra,0.1,2016,MG,5,2016-05-01
Sanidade,0.0,2016,MG,5,2016-05-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,5,2016-05-01
Manutenção | Seguro | Funrural,0.02,2016,MG,5,2016-05-01
Transporte,0.06,2016,MG,5,2016-05-01
Outros,0.01,2016,MG,5,2016-05-01
Depreciação,0.08,2016,MG,5,2016-05-01
Custo de capital,0.06,2016,MG,5,2016-05-01
Total,2.8,2016,MG,5,2016-05-01
Ração,2.17,2016,MG,6,2016-06-01
Genética,0.38,2016,MG,6,2016-06-01
Mão de obra,0.1,2016,MG,6,2016-06-01
Sanidade,0.0,2016,MG,6,2016-06-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,6,2016-06-01
Manutenção | Seguro | Funrural,0.03,2016,MG,6,2016-06-01
Transporte,0.06,2016,MG,6,2016-06-01
Outros,0.01,2016,MG,6,2016-06-01
Depreciação,0.08,2016,MG,6,2016-06-01
Custo de capital,0.06,2016,MG,6,2016-06-01
Total,2.95,2016,MG,6,2016-06-01
Ração,1.73,2016,MG,7,2016-07-01
Genética,0.38,2016,MG,7,2016-07-01
Mão de obra,0.1,2016,MG,7,2016-07-01
Sanidade,0.0,2016,MG,7,2016-07-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,7,2016-07-01
Manutenção | Seguro | Funrural,0.02,2016,MG,7,2016-07-01
Transporte,0.06,2016,MG,7,2016-07-01
Outros,0.01,2016,MG,7,2016-07-01
Depreciação,0.08,2016,MG,7,2016-07-01
Custo de capital,0.06,2016,MG,7,2016-07-01
Total,2.5,2016,MG,7,2016-07-01
Ração,1.73,2016,MG,8,2016-08-01
Genética,0.38,2016,MG,8,2016-08-01
Mão de obra,0.1,2016,MG,8,2016-08-01
Sanidade,0.0,2016,MG,8,2016-08-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,8,2016-08-01
Manutenção | Seguro | Funrural,0.02,2016,MG,8,2016-08-01
Transporte,0.06,2016,MG,8,2016-08-01
Outros,0.01,2016,MG,8,2016-08-01
Depreciação,0.08,2016,MG,8,2016-08-01
Custo de capital,0.06,2016,MG,8,2016-08-01
Total,2.5,2016,MG,8,2016-08-01
Ração,1.67,2016,MG,9,2016-09-01
Genética,0.38,2016,MG,9,2016-09-01
Mão de obra,0.1,2016,MG,9,2016-09-01
Sanidade,0.0,2016,MG,9,2016-09-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,9,2016-09-01
Manutenção | Seguro | Funrural,0.02,2016,MG,9,2016-09-01
Transporte,0.06,2016,MG,9,2016-09-01
Outros,0.01,2016,MG,9,2016-09-01
Depreciação,0.08,2016,MG,9,2016-09-01
Custo de capital,0.06,2016,MG,9,2016-09-01
Total,2.44,2016,MG,9,2016-09-01
Ração,1.68,2016,MG,10,2016-10-01
Genética,0.38,2016,MG,10,2016-10-01
Mão de obra,0.1,2016,MG,10,2016-10-01
Sanidade,0.0,2016,MG,10,2016-10-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,10,2016-10-01
Manutenção | Seguro | Funrural,0.02,2016,MG,10,2016-10-01
Transporte,0.06,2016,MG,10,2016-10-01
Outros,0.01,2016,MG,10,2016-10-01
Depreciação,0.08,2016,MG,10,2016-10-01
Custo de capital,0.06,2016,MG,10,2016-10-01
Total,2.46,2016,MG,10,2016-10-01
Ração,1.62,2016,MG,11,2016-11-01
Genética,0.38,2016,MG,11,2016-11-01
Mão de obra,0.1,2016,MG,11,2016-11-01
Sanidade,0.0,2016,MG,11,2016-11-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,11,2016-11-01
Manutenção | Seguro | Funrural,0.02,2016,MG,11,2016-11-01
Transporte,0.06,2016,MG,11,2016-11-01
Outros,0.01,2016,MG,11,2016-11-01
Depreciação,0.08,2016,MG,11,2016-11-01
Custo de capital,0.06,2016,MG,11,2016-11-01
Total,2.39,2016,MG,11,2016-11-01
Ração,1.56,2016,MG,12,2016-12-01
Genética,0.38,2016,MG,12,2016-12-01
Mão de obra,0.1,2016,MG,12,2016-12-01
Sanidade,0.0,2016,MG,12,2016-12-01
Energia elétrica | Cama | Calefação,0.06,2016,MG,12,2016-12-01
Manutenção | Seguro | Funrural,0.02,2016,MG,12,2016-12-01
Transporte,0.06,2016,MG,12,2016-12-01
Outros,0.01,2016,MG,12,2016-12-01
Depreciação,0.08,2016,MG,12,2016-12-01
Custo de capital,0.06,2016,MG,12,2016-12-01
Total,2.33,2016,MG,12,2016-12-01
Ração,1.86,2016,GO,1,2016-01-01
Genética,0.49,2016,GO,1,2016-01-01
Mão de obra,0.14,2016,GO,1,2016-01-01
Sanidade,0.0,2016,GO,1,2016-01-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,1,2016-01-01
Manutenção | Seguro | Funrural,0.02,2016,GO,1,2016-01-01
Transporte,0.13,2016,GO,1,2016-01-01
Outros,0.01,2016,GO,1,2016-01-01
Depreciação,0.07,2016,GO,1,2016-01-01
Custo de capital,0.05,2016,GO,1,2016-01-01
Total,2.88,2016,GO,1,2016-01-01
Ração,1.86,2016,GO,2,2016-02-01
Genética,0.49,2016,GO,2,2016-02-01
Mão de obra,0.14,2016,GO,2,2016-02-01
Sanidade,0.0,2016,GO,2,2016-02-01
Energia elétrica | Cama | Calefação,0.11,2016,GO,2,2016-02-01
Manutenção | Seguro | Funrural,0.02,2016,GO,2,2016-02-01
Transporte,0.13,2016,GO,2,2016-02-01
Outros,0.01,2016,GO,2,2016-02-01
Depreciação,0.07,2016,GO,2,2016-02-01
Custo de capital,0.05,2016,GO,2,2016-02-01
Total,2.88,2016,GO,2,2016-02-01
Ração,1.78,2016,GO,3,2016-03-01
Genética,0.49,2016,GO,3,2016-03-01
Mão de obra,0.14,2016,GO,3,2016-03-01
Sanidade,0.0,2016,GO,3,2016-03-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,3,2016-03-01
Manutenção | Seguro | Funrural,0.02,2016,GO,3,2016-03-01
Transporte,0.13,2016,GO,3,2016-03-01
Outros,0.01,2016,GO,3,2016-03-01
Depreciação,0.07,2016,GO,3,2016-03-01
Custo de capital,0.05,2016,GO,3,2016-03-01
Total,2.8,2016,GO,3,2016-03-01
Ração,1.79,2016,GO,4,2016-04-01
Genética,0.49,2016,GO,4,2016-04-01
Mão de obra,0.14,2016,GO,4,2016-04-01
Sanidade,0.0,2016,GO,4,2016-04-01
Energia elétrica | Cama | Calefação,0.11,2016,GO,4,2016-04-01
Manutenção | Seguro | Funrural,0.02,2016,GO,4,2016-04-01
Transporte,0.13,2016,GO,4,2016-04-01
Outros,0.01,2016,GO,4,2016-04-01
Depreciação,0.07,2016,GO,4,2016-04-01
Custo de capital,0.05,2016,GO,4,2016-04-01
Total,2.81,2016,GO,4,2016-04-01
Ração,2.1,2016,GO,5,2016-05-01
Genética,0.49,2016,GO,5,2016-05-01
Mão de obra,0.14,2016,GO,5,2016-05-01
Sanidade,0.0,2016,GO,5,2016-05-01
Energia elétrica | Cama | Calefação,0.11,2016,GO,5,2016-05-01
Manutenção | Seguro | Funrural,0.02,2016,GO,5,2016-05-01
Transporte,0.13,2016,GO,5,2016-05-01
Outros,0.01,2016,GO,5,2016-05-01
Depreciação,0.07,2016,GO,5,2016-05-01
Custo de capital,0.05,2016,GO,5,2016-05-01
Total,3.12,2016,GO,5,2016-05-01
Ração,2.09,2016,GO,6,2016-06-01
Genética,0.49,2016,GO,6,2016-06-01
Mão de obra,0.14,2016,GO,6,2016-06-01
Sanidade,0.0,2016,GO,6,2016-06-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,6,2016-06-01
Manutenção | Seguro | Funrural,0.02,2016,GO,6,2016-06-01
Transporte,0.13,2016,GO,6,2016-06-01
Outros,0.01,2016,GO,6,2016-06-01
Depreciação,0.07,2016,GO,6,2016-06-01
Custo de capital,0.05,2016,GO,6,2016-06-01
Total,3.12,2016,GO,6,2016-06-01
Ração,2.02,2016,GO,7,2016-07-01
Genética,0.49,2016,GO,7,2016-07-01
Mão de obra,0.14,2016,GO,7,2016-07-01
Sanidade,0.0,2016,GO,7,2016-07-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,7,2016-07-01
Manutenção | Seguro | Funrural,0.02,2016,GO,7,2016-07-01
Transporte,0.15,2016,GO,7,2016-07-01
Outros,0.01,2016,GO,7,2016-07-01
Depreciação,0.07,2016,GO,7,2016-07-01
Custo de capital,0.05,2016,GO,7,2016-07-01
Total,3.07,2016,GO,7,2016-07-01
Ração,2.01,2016,GO,8,2016-08-01
Genética,0.49,2016,GO,8,2016-08-01
Mão de obra,0.14,2016,GO,8,2016-08-01
Sanidade,0.0,2016,GO,8,2016-08-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,8,2016-08-01
Manutenção | Seguro | Funrural,0.02,2016,GO,8,2016-08-01
Transporte,0.15,2016,GO,8,2016-08-01
Outros,0.01,2016,GO,8,2016-08-01
Depreciação,0.07,2016,GO,8,2016-08-01
Custo de capital,0.05,2016,GO,8,2016-08-01
Total,3.05,2016,GO,8,2016-08-01
Ração,1.93,2016,GO,9,2016-09-01
Genética,0.49,2016,GO,9,2016-09-01
Mão de obra,0.14,2016,GO,9,2016-09-01
Sanidade,0.0,2016,GO,9,2016-09-01
Energia elétrica | Cama | Calefação,0.13,2016,GO,9,2016-09-01
Manutenção | Seguro | Funrural,0.02,2016,GO,9,2016-09-01
Transporte,0.15,2016,GO,9,2016-09-01
Outros,0.01,2016,GO,9,2016-09-01
Depreciação,0.07,2016,GO,9,2016-09-01
Custo de capital,0.05,2016,GO,9,2016-09-01
Total,2.99,2016,GO,9,2016-09-01
Ração,2.0,2016,GO,10,2016-10-01
Genética,0.49,2016,GO,10,2016-10-01
Mão de obra,0.14,2016,GO,10,2016-10-01
Sanidade,0.0,2016,GO,10,2016-10-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,10,2016-10-01
Manutenção | Seguro | Funrural,0.02,2016,GO,10,2016-10-01
Transporte,0.15,2016,GO,10,2016-10-01
Outros,0.01,2016,GO,10,2016-10-01
Depreciação,0.07,2016,GO,10,2016-10-01
Custo de capital,0.05,2016,GO,10,2016-10-01
Total,3.05,2016,GO,10,2016-10-01
Ração,1.9,2016,GO,11,2016-11-01
Genética,0.49,2016,GO,11,2016-11-01
Mão de obra,0.14,2016,GO,11,2016-11-01
Sanidade,0.0,2016,GO,11,2016-11-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,11,2016-11-01
Manutenção | Seguro | Funrural,0.02,2016,GO,11,2016-11-01
Transporte,0.15,2016,GO,11,2016-11-01
Outros,0.01,2016,GO,11,2016-11-01
Depreciação,0.07,2016,GO,11,2016-11-01
Custo de capital,0.05,2016,GO,11,2016-11-01
Total,2.95,2016,GO,11,2016-11-01
Ração,1.83,2016,GO,12,2016-12-01
Genética,0.49,2016,GO,12,2016-12-01
Mão de obra,0.14,2016,GO,12,2016-12-01
Sanidade,0.0,2016,GO,12,2016-12-01
Energia elétrica | Cama | Calefação,0.12,2016,GO,12,2016-12-01
Manutenção | Seguro | Funrural,0.02,2016,GO,12,2016-12-01
Transporte,0.15,2016,GO,12,2016-12-01
Outros,0.01,2016,GO,12,2016-12-01
Depreciação,0.07,2016,GO,12,2016-12-01
Custo de capital,0.05,2016,GO,12,2016-12-01
Total,2.88,2016,GO,12,2016-12-01
Ração,1.97,2016,PR,1,2016-01-01
Genética,0.37,2016,PR,1,2016-01-01
Mão de obra,0.15,2016,PR,1,2016-01-01
Sanidade,0.0,2016,PR,1,2016-01-01
Energia elétrica | Cama | Calefação,0.06,2016,PR,1,2016-01-01
Manutenção | Seguro | Funrural,0.02,2016,PR,1,2016-01-01
Transporte,0.12,2016,PR,1,2016-01-01
Outros,0.01,2016,PR,1,2016-01-01
Depreciação,0.06,2016,PR,1,2016-01-01
Custo de capital,0.05,2016,PR,1,2016-01-01
Total,2.8,2016,PR,1,2016-01-01
Ração,2.07,2016,PR,2,2016-02-01
Genética,0.38,2016,PR,2,2016-02-01
Mão de obra,0.15,2016,PR,2,2016-02-01
Sanidade,0.0,2016,PR,2,2016-02-01
Energia elétrica | Cama | Calefação,0.06,2016,PR,2,2016-02-01
Manutenção | Seguro | Funrural,0.02,2016,PR,2,2016-02-01
Transporte,0.12,2016,PR,2,2016-02-01
Outros,0.01,2016,PR,2,2016-02-01
Depreciação,0.06,2016,PR,2,2016-02-01
Custo de capital,0.05,2016,PR,2,2016-02-01
Total,2.91,2016,PR,2,2016-02-01
Ração,1.93,2016,PR,3,2016-03-01
Genética,0.38,2016,PR,3,2016-03-01
Mão de obra,0.15,2016,PR,3,2016-03-01
Sanidade,0.0,2016,PR,3,2016-03-01
Energia elétrica | Cama | Calefação,0.06,2016,PR,3,2016-03-01
Manutenção | Seguro | Funrural,0.02,2016,PR,3,2016-03-01
Transporte,0.12,2016,PR,3,2016-03-01
Outros,0.01,2016,PR,3,2016-03-01
Depreciação,0.06,2016,PR,3,2016-03-01
Custo de capital,0.05,2016,PR,3,2016-03-01
Total,2.78,2016,PR,3,2016-03-01
Ração,2.04,2016,PR,4,2016-04-01
Genética,0.36,2016,PR,4,2016-04-01
Mão de obra,0.15,2016,PR,4,2016-04-01
Sanidade,0.0,2016,PR,4,2016-04-01
Energia elétrica | Cama | Calefação,0.06,2016,PR,4,2016-04-01
Manutenção | Seguro | Funrural,0.02,2016,PR,4,2016-04-01
Transporte,0.12,2016,PR,4,2016-04-01
Outros,0.01,2016,PR,4,2016-04-01
Depreciação,0.06,2016,PR,4,2016-04-01
Custo de capital,0.05,2016,PR,4,2016-04-01
Total,2.86,2016,PR,4,2016-04-01
Ração,2.22,2016,PR,5,2016-05-01
Genética,0.35,2016,PR,5,2016-05-01
Mão de obra,0.15,2016,PR,5,2016-05-01
Sanidade,0.0,2016,PR,5,2016-05-01
Energia elétrica | Cama | Calefação,0.06,2016,PR,5,2016-05-01
Manutenção | Seguro | Funrural,0.02,2016,PR,5,2016-05-01
Transporte,0.12,2016,PR,5,2016-05-01
Outros,0.01,2016,PR,5,2016-05-01
Depreciação,0.06,2016,PR,5,2016-05-01
Custo de capital,0.05,2016,PR,5,2016-05-01
Total,3.04,2016,PR,5,2016-05-01
Ração,2.33,2016,PR,6,2016-06-01
Genética,0.34,2016,PR,6,2016-06-01
Mão de obra,0.15,2016,PR,6,2016-06-01
Sanidade,0.0,2016,PR,6,2016-06-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,6,2016-06-01
Manutenção | Seguro | Funrural,0.02,2016,PR,6,2016-06-01
Transporte,0.12,2016,PR,6,2016-06-01
Outros,0.01,2016,PR,6,2016-06-01
Depreciação,0.06,2016,PR,6,2016-06-01
Custo de capital,0.05,2016,PR,6,2016-06-01
Total,3.13,2016,PR,6,2016-06-01
Ração,2.11,2016,PR,7,2016-07-01
Genética,0.34,2016,PR,7,2016-07-01
Mão de obra,0.15,2016,PR,7,2016-07-01
Sanidade,0.0,2016,PR,7,2016-07-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,7,2016-07-01
Manutenção | Seguro | Funrural,0.02,2016,PR,7,2016-07-01
Transporte,0.12,2016,PR,7,2016-07-01
Outros,0.01,2016,PR,7,2016-07-01
Depreciação,0.06,2016,PR,7,2016-07-01
Custo de capital,0.05,2016,PR,7,2016-07-01
Total,2.91,2016,PR,7,2016-07-01
Ração,2.03,2016,PR,8,2016-08-01
Genética,0.33,2016,PR,8,2016-08-01
Mão de obra,0.15,2016,PR,8,2016-08-01
Sanidade,0.0,2016,PR,8,2016-08-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,8,2016-08-01
Manutenção | Seguro | Funrural,0.02,2016,PR,8,2016-08-01
Transporte,0.14,2016,PR,8,2016-08-01
Outros,0.01,2016,PR,8,2016-08-01
Depreciação,0.06,2016,PR,8,2016-08-01
Custo de capital,0.05,2016,PR,8,2016-08-01
Total,2.83,2016,PR,8,2016-08-01
Ração,1.94,2016,PR,9,2016-09-01
Genética,0.32,2016,PR,9,2016-09-01
Mão de obra,0.15,2016,PR,9,2016-09-01
Sanidade,0.0,2016,PR,9,2016-09-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,9,2016-09-01
Manutenção | Seguro | Funrural,0.02,2016,PR,9,2016-09-01
Transporte,0.14,2016,PR,9,2016-09-01
Outros,0.01,2016,PR,9,2016-09-01
Depreciação,0.06,2016,PR,9,2016-09-01
Custo de capital,0.05,2016,PR,9,2016-09-01
Total,2.73,2016,PR,9,2016-09-01
Ração,1.94,2016,PR,10,2016-10-01
Genética,0.32,2016,PR,10,2016-10-01
Mão de obra,0.15,2016,PR,10,2016-10-01
Sanidade,0.0,2016,PR,10,2016-10-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,10,2016-10-01
Manutenção | Seguro | Funrural,0.02,2016,PR,10,2016-10-01
Transporte,0.14,2016,PR,10,2016-10-01
Outros,0.01,2016,PR,10,2016-10-01
Depreciação,0.06,2016,PR,10,2016-10-01
Custo de capital,0.05,2016,PR,10,2016-10-01
Total,2.74,2016,PR,10,2016-10-01
Ração,1.92,2016,PR,11,2016-11-01
Genética,0.33,2016,PR,11,2016-11-01
Mão de obra,0.15,2016,PR,11,2016-11-01
Sanidade,0.0,2016,PR,11,2016-11-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,11,2016-11-01
Manutenção | Seguro | Funrural,0.02,2016,PR,11,2016-11-01
Transporte,0.14,2016,PR,11,2016-11-01
Outros,0.01,2016,PR,11,2016-11-01
Depreciação,0.06,2016,PR,11,2016-11-01
Custo de capital,0.05,2016,PR,11,2016-11-01
Total,2.72,2016,PR,11,2016-11-01
Ração,1.91,2016,PR,12,2016-12-01
Genética,0.33,2016,PR,12,2016-12-01
Mão de obra,0.15,2016,PR,12,2016-12-01
Sanidade,0.0,2016,PR,12,2016-12-01
Energia elétrica | Cama | Calefação,0.05,2016,PR,12,2016-12-01
Manutenção | Seguro | Funrural,0.02,2016,PR,12,2016-12-01
