DATE,GLOBAL_CURNCY_MXN
2020-02-05,18.598
2020-02-06,18.6572
2020-02-07,18.7656
2020-02-10,18.6977
2020-02-11,18.6573
2020-02-12,18.6207
2020-02-13,18.5993
2020-02-14,18.5415
2020-02-17,18.5561
2020-02-18,18.589
2020-02-19,18.5634
2020-02-20,18.8329
2020-02-21,18.8954
2020-02-24,19.0701
2020-02-25,19.0788
2020-02-26,19.2813
2020-02-27,19.4988
2020-02-28,19.6437
2020-03-02,19.3966
2020-03-03,19.4519
2020-03-04,19.5373
2020-03-05,19.846
2020-03-06,20.1104
2020-03-09,20.7753
2020-03-10,20.8342
2020-03-11,21.3837
2020-03-12,21.9401
2020-03-13,21.9229
2020-03-16,22.8804
2020-03-17,22.959
2020-03-18,23.7042
2020-03-19,24.0314
2020-03-20,24.4189
2020-03-23,25.3588
2020-03-24,24.8408
2020-03-25,23.9273
2020-03-26,22.9454
2020-03-27,23.3426
2020-03-30,23.8018
2020-03-31,23.6723
2020-04-01,24.2388
2020-04-02,24.26
2020-04-03,25.0146
2020-04-06,24.6296
2020-04-07,24.3145
2020-04-08,24.0426
2020-04-09,23.5704
2020-04-10,23.3105
2020-04-13,23.6604
2020-04-14,23.3907
2020-04-15,23.9832
2020-04-16,24.0262
2020-04-17,23.6963
2020-04-20,24.0441
2020-04-21,24.3937
2020-04-22,24.4897
2020-04-23,24.8118
2020-04-24,24.9772
2020-04-27,24.698
2020-04-28,24.2964
2020-04-29,23.7456
2020-04-30,24.1744
2020-05-01,24.5777
2020-05-04,24.0704
2020-05-05,23.995
2020-05-06,24.3813
2020-05-07,24.0608
2020-05-08,23.6489
2020-05-11,23.8922
2020-05-12,24.3723
2020-05-13,24.189
2020-05-14,23.869
2020-05-15,23.9586
2020-05-18,23.7566
2020-05-19,23.6311
2020-05-20,23.1982
2020-05-21,22.865
2020-05-22,22.7324
2020-05-25,22.543
2020-05-26,22.1982
2020-05-27,22.3344
2020-05-28,22.2014
2020-05-29,22.1761
2020-06-01,22.0304
2020-06-02,21.7856
2020-06-03,21.7685
2020-06-04,21.9168
2020-06-05,21.5797
2020-06-08,21.5004
2020-06-09,21.9144
2020-06-10,21.8453
2020-06-11,22.7679
2020-06-12,22.263
2020-06-15,22.2052
2020-06-16,22.3228
2020-06-17,22.3536
2020-06-18,22.7534
2020-06-19,22.633
2020-06-22,22.5125
2020-06-23,22.4257
2020-06-24,22.7952
2020-06-25,22.6599
2020-06-26,23.052
2020-06-29,23.0767
2020-06-30,22.9924
2020-07-01,22.6985
2020-07-02,22.4766
2020-07-03,22.3871
2020-07-06,22.3557
2020-07-07,22.8564
2020-07-08,22.6641
2020-07-09,22.6211
2020-07-10,22.4445
2020-07-13,22.7615
2020-07-14,22.4465
2020-07-15,22.3248
2020-07-16,22.4465
2020-07-17,22.5485
2020-07-20,22.4921
2020-07-21,22.3393
2020-07-22,22.3677
2020-07-23,22.5184
2020-07-24,22.2828
2020-07-27,21.9229
2020-07-28,21.9368
2020-07-29,21.9737
2020-07-30,22.0237
2020-07-31,22.2765
2020-08-03,22.6285
2020-08-04,22.6701
2020-08-05,22.3728
2020-08-06,22.3989
2020-08-07,22.3747
2020-08-10,22.4462
2020-08-11,22.4003
2020-08-12,22.3548
2020-08-13,22.1672
2020-08-14,21.9801
2020-08-17,22.1987
2020-08-18,22.1681
2020-08-19,22.109
2020-08-20,22.0759
2020-08-21,21.9749
2020-08-24,21.9985
2020-08-25,21.9135
2020-08-26,21.9342
2020-08-27,22.1493
2020-08-28,21.7618
2020-08-31,21.8867
2020-09-01,21.7827
2020-09-02,21.7689
2020-09-03,21.6521
2020-09-04,21.5544
2020-09-07,21.6059
2020-09-08,21.7793
2020-09-09,21.3652
2020-09-10,21.4434
2020-09-11,21.276
2020-09-14,21.1044
2020-09-15,21.1287
2020-09-16,20.9441
2020-09-17,20.8689
2020-09-18,21.1323
2020-09-21,21.3445
2020-09-22,21.6966
2020-09-23,22.398
2020-09-24,22.1528
2020-09-25,22.3363
2020-09-28,22.4183
2020-09-29,22.4577
2020-09-30,22.1146
2020-10-01,21.8254
2020-10-02,21.6163
2020-10-05,21.3972
2020-10-06,21.7282
2020-10-07,21.5454
2020-10-08,21.3981
2020-10-09,21.1387
2020-10-12,21.2033
2020-10-13,21.3447
2020-10-14,21.3122
2020-10-15,21.274
2020-10-16,21.1383
2020-10-19,21.1969
2020-10-20,21.1207
2020-10-21,21.1079
2020-10-22,20.9808
2020-10-23,20.8689
2020-10-26,20.9346
2020-10-27,21.0129
2020-10-28,21.2883
2020-10-29,21.3615
2020-10-30,21.1774
2020-11-02,21.3754
2020-11-03,21.1106
2020-11-04,20.9391
2020-11-05,20.7073
2020-11-06,20.6008
2020-11-09,20.3385
2020-11-10,20.321
2020-11-11,20.4979
2020-11-12,20.6308
2020-11-13,20.4075
2020-11-16,20.2915
2020-11-17,20.2754
2020-11-18,20.3219
2020-11-19,20.1895
2020-11-20,20.105
2020-11-23,20.1542
2020-11-24,20.0267
2020-11-25,19.964
2020-11-26,20.0393
2020-11-27,20.0437
2020-11-30,20.1805
2020-12-01,20.0327
2020-12-02,19.9682
2020-12-03,19.8958
2020-12-04,19.7674
2020-12-07,19.8867
2020-12-08,19.7871
2020-12-09,19.883
2020-12-10,20.0118
2020-12-11,20.1317
2020-12-14,20.2425
2020-12-15,19.9159
2020-12-16,19.8639
2020-12-17,19.816
2020-12-18,19.9476
2020-12-21,19.984
2020-12-22,20.1371
2020-12-23,20.0689
2020-12-24,19.8671
2020-12-25,19.8646
2020-12-28,20.0152
2020-12-29,19.9107
2020-12-30,19.9001
2020-12-31,19.9143
2021-01-01,19.9035
2021-01-04,19.9739
2021-01-05,19.8958
2021-01-06,19.6496
2021-01-07,20.0129
2021-01-08,20.0151
2021-01-11,20.0673
2021-01-12,19.7904
2021-01-13,19.8533
2021-01-14,19.6963
2021-01-15,19.7986
2021-01-18,19.6884
2021-01-19,19.6721
2021-01-20,19.6045
2021-01-21,19.7313
2021-01-22,19.9745
2021-01-25,20.1072
2021-01-26,19.9863
2021-01-27,20.2911
2021-01-28,20.2496
2021-01-29,20.574
2021-02-01,20.3895
2021-02-02,20.136
2021-02-03,20.195
2021-02-04,20.396
2021-02-05,20.0872
2021-02-08,20.11
2021-02-09,20.0969
2021-02-10,20.0429
2021-02-11,19.964
2021-02-12,19.9526
2021-02-15,19.9642
2021-02-16,20.1546
2021-02-17,20.2245
2021-02-18,20.3087
2021-02-19,20.4288
2021-02-22,20.732
2021-02-23,20.5322
2021-02-24,20.3775
2021-02-25,20.8525
2021-02-26,20.8554
2021-03-01,20.6568
2021-03-02,20.606
2021-03-03,20.9453
2021-03-04,21.1255
2021-03-05,21.3127
2021-03-08,21.4932
2021-03-09,21.1914
2021-03-10,20.8983
2021-03-11,20.6053
2021-03-12,20.6931
2021-03-15,20.6488
2021-03-16,20.6104
2021-03-17,20.4002
2021-03-18,20.4855
2021-03-19,20.5061
2021-03-22,20.5778
2021-03-23,20.8474
2021-03-24,20.9418
2021-03-25,20.6772
2021-03-26,20.5834
2021-03-29,20.6211
2021-03-30,20.583
2021-03-31,20.4325
2021-04-01,20.295
2021-04-02,20.3109
2021-04-05,20.3365
2021-04-06,20.1635
2021-04-07,20.2062
2021-04-08,20.0956
2021-04-09,20.1612
2021-04-12,20.1462
2021-04-13,20.0947
2021-04-14,20.0711
2021-04-15,19.9389
2021-04-16,19.9192
2021-04-19,19.8176
2021-04-20,19.9717
2021-04-21,19.9027
2021-04-22,19.9315
2021-04-23,19.8257
2021-04-26,19.8735
2021-04-27,20.055
2021-04-28,19.9128
2021-04-29,20.0491
2021-04-30,20.2462
2021-05-03,20.1624
2021-05-04,20.203
2021-05-05,20.2577
2021-05-06,20.1181
2021-05-07,19.9173
2021-05-10,19.9451
2021-05-11,19.9603
2021-05-12,20.1656
2021-05-13,19.9369
2021-05-14,19.8654
2021-05-17,19.7833
2021-05-18,19.8449
2021-05-19,19.9285
2021-05-20,19.8701
2021-05-21,19.9543
2021-05-24,19.8671
2021-05-25,19.9017
2021-05-26,19.881
2021-05-27,19.9678
2021-05-28,19.9379
2021-05-31,19.9534
2021-06-01,19.9698
2021-06-02,19.8985
2021-06-03,20.1627
2021-06-04,19.9589
2021-06-07,19.805
2021-06-08,19.7086
2021-06-09,19.7359
2021-06-10,19.699
2021-06-11,19.8764
2021-06-14,19.9643
2021-06-15,20.0253
2021-06-16,20.3925
2021-06-17,20.4287
2021-06-18,20.6593
2021-06-21,20.4912
2021-06-22,20.3572
2021-06-23,20.2007
2021-06-24,19.8594
2021-06-25,19.8239
2021-06-28,19.8097
2021-06-29,19.8205
2021-06-30,19.9365
2021-07-01,19.9989
2021-07-02,19.7718
2021-07-05,19.854
2021-07-06,20.0329
2021-07-07,19.944
2021-07-08,19.9911
2021-07-09,19.8685
2021-07-12,19.8507
2021-07-13,20.0505
2021-07-14,19.8807
2021-07-15,19.945
2021-07-16,19.8922
2021-07-19,20.0762
2021-07-20,20.1574
2021-07-21,20.1519
2021-07-22,20.1184
2021-07-23,20.0665
2021-07-26,20.0366
2021-07-27,19.9788
2021-07-28,19.9186
2021-07-29,19.8549
2021-07-30,19.8675
2021-08-02,19.9066
2021-08-03,19.8862
2021-08-04,19.9772
2021-08-05,19.9337
2021-08-06,20.0432
2021-08-09,20.0767
2021-08-10,20.0868
2021-08-11,19.9274
2021-08-12,19.9653
2021-08-13,19.8794
2021-08-16,19.8992
2021-08-17,20.0087
2021-08-18,20.0441
2021-08-19,20.1625
2021-08-20,20.3651
2021-08-23,20.3165
2021-08-24,20.2066
2021-08-25,20.2426
2021-08-26,20.3626
2021-08-27,20.2019
2021-08-30,20.1403
2021-08-31,20.073
2021-09-01,19.9958
2021-09-02,19.9605
2021-09-03,19.9268
2021-09-06,19.9147
2021-09-07,19.941
2021-09-08,19.9405
2021-09-09,19.9362
2021-09-10,19.8919
2021-09-13,19.8723
2021-09-14,19.9114
2021-09-15,19.8612
2021-09-16,19.94
2021-09-17,20.0182
2021-09-20,20.1405
2021-09-21,20.1331
2021-09-22,20.0877
2021-09-23,20.048
2021-09-24,20.0533
2021-09-27,20.1074
2021-09-28,20.3473
2021-09-29,20.5135
2021-09-30,20.64
2021-10-01,20.4487
2021-10-04,20.492
2021-10-05,20.5671
2021-10-06,20.5546
2021-10-07,20.6519
2021-10-08,20.7005
2021-10-11,20.8731
2021-10-12,20.7793
2021-10-13,20.5526
2021-10-14,20.5474
2021-10-15,20.3269
2021-10-18,20.4106
2021-10-19,20.2478
2021-10-20,20.2022
2021-10-21,20.3024
2021-10-22,20.179
2021-10-25,20.1718
2021-10-26,20.2139
2021-10-27,20.311
2021-10-28,20.371
2021-10-29,20.5633
2021-11-01,20.8426
2021-11-02,20.7844
2021-11-03,20.5391
2021-11-04,20.5443
2021-11-05,20.3434
2021-11-08,20.3424
2021-11-09,20.3192
2021-11-10,20.6383
2021-11-11,20.6367
2021-11-12,20.5187
2021-11-15,20.6252
2021-11-16,20.76
2021-11-17,20.6515
2021-11-18,20.7783
2021-11-19,20.8302
2021-11-22,21.0025
2021-11-23,21.2232
2021-11-24,21.4251
2021-11-25,21.5681
2021-11-26,21.9234
2021-11-29,21.6771
2021-11-30,21.4513
2021-12-01,21.5099
2021-12-02,21.2649
2021-12-03,21.2743
2021-12-06,21.2247
2021-12-07,21.0355
2021-12-08,20.9335
2021-12-09,20.9603
2021-12-10,20.8835
2021-12-13,21.0171
2021-12-14,21.2341
2021-12-15,21.0118
2021-12-16,20.823
2021-12-17,20.8279
2021-12-20,20.7843
2021-12-21,20.8063
2021-12-22,20.7236
2021-12-23,20.6433
2021-12-24,20.6243
2021-12-27,20.6894
2021-12-28,20.646
2021-12-29,20.5711
2021-12-30,20.4626
2021-12-31,20.5294
2022-01-03,20.5204
2022-01-04,20.5169
2022-01-05,20.5688
2022-01-06,20.5045
2022-01-07,20.4005
2022-01-10,20.3703
2022-01-11,20.382
2022-01-12,20.3569
2022-01-13,20.3451
2022-01-14,20.3079
2022-01-17,20.3002
2022-01-18,20.4051
2022-01-19,20.506
2022-01-20,20.5363
2022-01-21,20.4734
2022-01-24,20.5747
2022-01-25,20.6186
2022-01-26,20.7461
2022-01-27,20.7575
2022-01-28,20.8051
2022-01-31,20.6355
2022-02-01,20.5426
2022-02-02,20.5742
2022-02-03,20.5492
2022-02-04,20.6811
2022-02-07,20.5948
2022-02-08,20.6146
2022-02-09,20.4782
2022-02-10,20.5721
2022-02-11,20.5376
2022-02-14,20.4243
2022-02-15,20.3966
2022-02-16,20.2761
2022-02-17,20.3004
2022-02-18,20.2921
2022-02-21,20.3091
2022-02-22,20.3031
2022-02-23,20.2452
2022-02-24,20.5571
2022-02-25,20.3459
2022-02-28,20.4692
2022-03-01,20.6577
2022-03-02,20.6201
2022-03-03,20.6392
2022-03-04,20.9499
2022-03-07,21.3148
2022-03-08,21.3764
2022-03-09,20.9086
2022-03-10,20.9397
2022-03-11,20.9143
2022-03-14,20.9132
2022-03-15,20.8253
2022-03-16,20.638
2022-03-17,20.524
2022-03-18,20.3617
2022-03-21,20.3605
2022-03-22,20.2803
2022-03-23,20.2245
2022-03-24,20.0906
2022-03-25,20.0336
2022-03-28,20.12
2022-03-29,19.9822
2022-03-30,19.875
2022-03-31,19.8699
2022-04-01,19.8541
2022-04-04,19.8081
2022-04-05,20.0016
2022-04-06,20.1702
2022-04-07,20.1412
2022-04-08,20.0463
2022-04-11,19.9407
2022-04-12,19.803
2022-04-13,19.7884
2022-04-14,19.97
2022-04-15,19.9725
2022-04-18,19.828
2022-04-19,20.0285
2022-04-20,20.0021
2022-04-21,20.1726
2022-04-22,20.2313
2022-04-25,20.1982
2022-04-26,20.433
2022-04-27,20.4018
2022-04-28,20.4457
2022-04-29,20.428
2022-05-02,20.4697
2022-05-03,20.2901
2022-05-04,20.0245
2022-05-05,20.2403
2022-05-06,20.1265
2022-05-09,20.3968
2022-05-10,20.3912
2022-05-11,20.314
2022-05-12,20.2479
2022-05-13,20.107
2022-05-16,20.0256
2022-05-17,19.94
2022-05-18,20.0368
2022-05-19,19.9181
2022-05-20,19.8626
2022-05-23,19.8748
2022-05-24,19.8435
2022-05-25,19.8294
2022-05-26,19.7663
2022-05-27,19.5789
2022-05-30,19.5415
2022-05-31,19.6571
2022-06-01,19.697
2022-06-02,19.525
2022-06-03,19.5594
2022-06-06,19.5536
2022-06-07,19.5883
2022-06-08,19.576
2022-06-09,19.6733
2022-06-10,19.961
2022-06-13,20.4567
2022-06-14,20.5872
2022-06-15,20.2567
2022-06-16,20.4085
2022-06-17,20.3423
2022-06-20,20.2645
2022-06-21,20.1235
2022-06-22,20.0491
2022-06-23,20.0159
2022-06-24,19.8685
2022-06-27,19.9225
2022-06-28,20.1293
2022-06-29,20.1293
2022-06-30,20.1183
2022-07-01,20.2629
2022-07-04,20.277
2022-07-05,20.5319
2022-07-06,20.657
2022-07-07,20.5155
2022-07-08,20.4515
2022-07-11,20.7399
2022-07-12,20.8556
2022-07-13,20.7305
2022-07-14,20.802
2022-07-15,20.5362
2022-07-18,20.4654
2022-07-19,20.5196
2022-07-20,20.5581
2022-07-21,20.6308
2022-07-22,20.5291
2022-07-25,20.4679
2022-07-26,20.4588
2022-07-27,20.407
2022-07-28,20.2823
2022-07-29,20.3672
2022-08-01,20.365
2022-08-02,20.818
2022-08-03,20.4665
2022-08-04,20.3465
2022-08-05,20.404
2022-08-08,20.2515
2022-08-09,20.2336
2022-08-10,20.0289
2022-08-11,19.9449
2022-08-12,19.8487
2022-08-15,19.8325
2022-08-16,19.9097
2022-08-17,19.9825
2022-08-18,20.1189
2022-08-19,20.1736
2022-08-22,20.1415
2022-08-23,19.9796
2022-08-24,19.8953
2022-08-25,19.9282
2022-08-26,20.0405
2022-08-29,20.022
2022-08-30,20.1536
2022-08-31,20.1382
2022-09-01,20.1972
2022-09-02,19.9457
2022-09-05,19.9839
2022-09-06,20.1392
2022-09-07,19.9808
2022-09-08,19.9656
2022-09-09,19.8975
2022-09-12,19.8364
2022-09-13,20.0775
2022-09-14,19.9496
2022-09-15,20.0711
2022-09-16,20.0368
2022-09-19,19.9193
2022-09-20,19.9994
2022-09-21,20.0204
2022-09-22,19.9463
2022-09-23,20.208
2022-09-26,20.3684
2022-09-27,20.3836
2022-09-28,20.1254
2022-09-29,20.167
2022-09-30,20.1382
2022-10-03,20.0285
2022-10-04,19.9673
2022-10-05,20.0686
2022-10-06,20.123
2022-10-07,20.0405
2022-10-10,19.9681
2022-10-11,20.0822
2022-10-12,19.993
2022-10-13,19.9894
2022-10-14,20.0813
2022-10-17,19.9947
2022-10-18,20.0289
2022-10-19,20.1093
2022-10-20,20.0395
2022-10-21,19.9324
2022-10-24,19.9379
2022-10-25,19.8796
2022-10-26,19.9404
2022-10-27,19.8331
2022-10-28,19.7961
2022-10-31,19.811
2022-11-01,19.7483
2022-11-02,19.6715
2022-11-03,19.6475
2022-11-04,19.5235
2022-11-07,19.4631
2022-11-08,19.5271
2022-11-09,19.5779
2022-11-10,19.3169
2022-11-11,19.5034
2022-11-14,19.3496
2022-11-15,19.3728
2022-11-16,19.3357
2022-11-17,19.4196
2022-11-18,19.4415
2022-11-21,19.5437
2022-11-22,19.4409
2022-11-23,19.3629
2022-11-24,19.3789
2022-11-25,19.3329
2022-11-28,19.3046
2022-11-29,19.2328
2022-11-30,19.2688
2022-12-01,19.1509
2022-12-02,19.4001
2022-12-05,19.7548
2022-12-06,19.771
2022-12-07,19.6764
2022-12-08,19.6301
2022-12-09,19.7652
2022-12-12,19.8568
2022-12-13,19.5258
2022-12-14,19.6367
2022-12-15,19.7598
2022-12-16,19.7801
2022-12-19,19.7943
2022-12-20,19.762
2022-12-21,19.6515
2022-12-22,19.5613
2022-12-23,19.3741
2022-12-26,19.4043
2022-12-27,19.4867
2022-12-28,19.4328
2022-12-29,19.469
2022-12-30,19.4999
2023-01-02,19.4684
2023-01-03,19.407
2023-01-04,19.3822
2023-01-05,19.326
2023-01-06,19.1522
2023-01-09,19.1526
2023-01-10,19.0686
2023-01-11,18.9295
2023-01-12,18.84
2023-01-13,18.7663
2023-01-16,18.7791
2023-01-17,18.6611
2023-01-18,18.8897
2023-01-19,18.9949
2023-01-20,18.873
2023-01-23,18.8175
2023-01-24,18.7952
2023-01-25,18.7879
2023-01-26,18.794
2023-01-27,18.7669
2023-01-30,18.7723
2023-01-31,18.8385
2023-02-01,18.6045
2023-02-02,18.671
2023-02-03,18.9688
2023-02-06,19.1687
2023-02-07,18.9067
2023-02-08,18.9392
2023-02-09,18.7712
2023-02-10,18.6704
2023-02-13,18.5713
2023-02-14,18.5265
2023-02-15,18.5856
2023-02-16,18.524
2023-02-17,18.3717
2023-02-20,18.3798
2023-02-21,18.4683
2023-02-22,18.3562
2023-02-23,18.3858
2023-02-24,18.418
2023-02-27,18.3685
2023-02-28,18.3057
2023-03-01,18.1154
2023-03-02,18.1259
2023-03-03,17.957
2023-03-06,18.0042
2023-03-07,18.1047
2023-03-08,17.9798
2023-03-09,18.3618
2023-03-10,18.5049
2023-03-13,18.9136
2023-03-14,18.5966
2023-03-15,18.9755
2023-03-16,18.7237
2023-03-17,18.9099
2023-03-20,18.8377
2023-03-21,18.5967
2023-03-22,18.6087
2023-03-23,18.5806
2023-03-24,18.4448
2023-03-27,18.3484
2023-03-28,18.2359
2023-03-29,18.0886
2023-03-30,18.093
2023-03-31,18.0462
2023-04-03,18.0627
2023-04-04,18.1365
2023-04-05,18.3075
2023-04-06,18.2467
2023-04-07,18.1383
2023-04-10,18.1655
2023-04-11,18.1803
2023-04-12,18.0744
2023-04-13,18.013
2023-04-14,18.0161
2023-04-17,18.0204
2023-04-18,18.0539
2023-04-19,18.0479
2023-04-20,18.0009
2023-04-21,17.9883
2023-04-24,17.9826
2023-04-25,18.0755
2023-04-26,18.1494
2023-04-27,18.0375
2023-04-28,18.0003
2023-05-01,17.939
2023-05-02,17.9795
2023-05-03,17.9275
2023-05-04,17.9137
2023-05-05,17.7619
2023-05-08,17.7975
2023-05-09,17.7735
2023-05-10,17.5504
2023-05-11,17.5783
2023-05-12,17.5932
2023-05-15,17.4334
2023-05-16,17.5018
2023-05-17,17.596
2023-05-18,17.7184
2023-05-19,17.7859
2023-05-22,17.8983
2023-05-23,17.9745
2023-05-24,17.8017
2023-05-25,17.8547
2023-05-26,17.626
2023-05-29,17.5895
2023-05-30,17.6578
2023-05-31,17.6874
2023-06-01,17.5515
2023-06-02,17.5559
2023-06-05,17.469
2023-06-06,17.3859
2023-06-07,17.3645
2023-06-08,17.3806
2023-06-09,17.2818
2023-06-12,17.2824
2023-06-13,17.2231
2023-06-14,17.109
2023-06-15,17.122
2023-06-16,17.0886
2023-06-19,17.0817
2023-06-20,17.2144
2023-06-21,17.12
2023-06-22,17.1791
2023-06-23,17.1746
2023-06-26,17.1376
2023-06-27,17.0835
2023-06-28,17.0925
2023-06-29,17.126
2023-06-30,17.1248
2023-07-03,17.0642
2023-07-04,17.0551
2023-07-05,17.0067
2023-07-06,17.2426
2023-07-07,17.1469
2023-07-10,17.0528
2023-07-11,17.0437
2023-07-12,16.9013
2023-07-13,16.8403
2023-07-14,16.7529
2023-07-17,16.727
2023-07-18,16.7509
2023-07-19,16.7164
2023-07-20,16.8847
2023-07-21,16.9884
2023-07-24,16.8338
2023-07-25,16.933
2023-07-26,16.8415
2023-07-27,16.8734
2023-07-28,16.687
2023-07-31,16.7432
2023-08-01,16.8817
2023-08-02,17.0261
2023-08-03,17.3279
2023-08-04,17.0802
2023-08-07,17.0649
2023-08-08,17.1117
2023-08-09,17.0585
2023-08-10,17.133
2023-08-11,17.0079
2023-08-14,17.0555
2023-08-15,17.1475
2023-08-16,17.1389
2023-08-17,17.1069
2023-08-18,17.0559
2023-08-21,17.0202
2023-08-22,16.9104
2023-08-23,16.7908
2023-08-24,16.8317
2023-08-25,16.7476
2023-08-28,16.7919
2023-08-29,16.796
2023-08-30,16.7401
2023-08-31,17.0378
2023-09-01,17.0892
2023-09-04,17.1815
2023-09-05,17.4169
2023-09-06,17.5778
2023-09-07,17.6003
2023-09-08,17.5946
2023-09-11,17.2764
2023-09-12,17.224
2023-09-13,17.1525
2023-09-14,17.1102
2023-09-15,17.0784
2023-09-18,17.1355
2023-09-19,17.0834
2023-09-20,17.093
2023-09-21,17.2331
2023-09-22,17.2014
2023-09-25,17.3952
2023-09-26,17.5472
2023-09-27,17.6704
2023-09-28,17.5412
2023-09-29,17.4227
2023-10-02,17.6751
2023-10-03,18.0731
2023-10-04,17.9555
2023-10-05,18.2613
2023-10-06,18.1655
2023-10-09,18.2087
2023-10-10,17.9423
2023-10-11,17.8347
2023-10-12,17.9825
2023-10-13,18.0895
2023-10-16,17.8851
2023-10-17,18.0159
2023-10-18,18.2495
2023-10-19,18.3246
2023-10-20,18.2378
2023-10-23,18.144
2023-10-24,18.2547
2023-10-25,18.3275
2023-10-26,18.1539
2023-10-27,18.1142
2023-10-30,18.0497
2023-10-31,18.0483
2023-11-01,17.7673
2023-11-02,17.515
2023-11-03,17.4652
2023-11-06,17.5475
2023-11-07,17.4771
2023-11-08,17.5369
2023-11-09,17.8177
2023-11-10,17.6465
2023-11-13,17.6082
2023-11-14,17.3446
2023-11-15,17.2968
2023-11-16,17.228
2023-11-17,17.2319
2023-11-20,17.1233
2023-11-21,17.1952
2023-11-22,17.2015
2023-11-23,17.1882
2023-11-24,17.1136
2023-11-27,17.1656
2023-11-28,17.1408
2023-11-29,17.2837
2023-11-30,17.3845
2023-12-01,17.1881
2023-12-04,17.461
2023-12-05,17.3826
2023-12-06,17.2778
2023-12-07,17.4726
2023-12-08,17.3471
2023-12-11,17.3836
2023-12-12,17.3074
2023-12-13,17.2413
2023-12-14,17.1924
2023-12-15,17.2061
2023-12-18,17.1638
2023-12-19,17.07
2023-12-20,17.1463
2023-12-21,17.0319
2023-12-22,16.9753
2023-12-25,17.0116
2023-12-26,16.9806
2023-12-27,16.9204
2023-12-28,16.9544
2023-12-29,16.972
2024-01-02,17.0258
2024-01-03,17.016
2024-01-04,17.0146
2024-01-05,16.8792
2024-01-08,16.8375
2024-01-09,16.965700000000002
2024-01-10,16.9741
2024-01-11,16.9129
2024-01-12,16.8683
2024-01-15,16.8821
2024-01-16,17.2151
2024-01-17,17.1973
2024-01-18,17.1623
2024-01-19,17.0847
2024-01-22,17.1839
2024-01-23,17.3073
2024-01-24,17.2252
2024-01-25,17.2029
2024-01-26,17.1615
2024-01-29,17.2252
2024-01-30,17.1531
2024-01-31,17.2133
2024-02-01,17.08
2024-02-02,17.1444
2024-02-05,17.1155
2024-02-06,17.0373
2024-02-07,17.0512
2024-02-08,17.1462
2024-02-09,17.088
2024-02-12,17.0697
2024-02-13,17.1978
2024-02-14,17.0876
2024-02-15,17.0427
2024-02-16,17.0562
2024-02-19,17.0424
2024-02-20,17.0614
2024-02-21,17.0422
2024-02-22,17.1076
2024-02-23,17.1166
2024-02-26,17.0988
2024-02-27,17.0635
2024-02-28,17.0932
2024-02-29,17.0542
2024-03-01,17.0158
2024-03-04,16.953500000000002
2024-03-05,16.947
2024-03-06,16.8832
2024-03-07,16.8759
2024-03-08,16.8125
2024-03-11,16.7972
2024-03-12,16.8
2024-03-13,16.6665
2024-03-14,16.7011
2024-03-15,16.7144
2024-03-18,16.8305
2024-03-19,16.8067
2024-03-20,16.6805
2024-03-21,16.7401
2024-03-22,16.7645
2024-03-25,16.6737
2024-03-26,16.6428
2024-03-27,16.5427
2024-03-28,16.6251
2024-03-29,16.5586
2024-04-01,16.6132
2024-04-02,16.5543
2024-04-03,16.5403
2024-04-04,16.5884
2024-04-05,16.453
2024-04-08,16.3195
2024-04-09,16.3868
2024-04-10,16.4417
2024-04-11,16.4403
2024-04-12,16.6441
2024-04-15,16.7175
2024-04-16,17.0728
2024-04-17,16.9644
2024-04-18,17.0679
2024-04-19,17.0948
2024-04-22,17.1381
2024-04-23,16.9588
2024-04-24,17.0727
2024-04-25,17.2054
2024-04-26,17.1624
2024-04-29,17.0065
2024-04-30,17.1402
2024-05-01,16.9957
2024-05-02,16.9842
2024-05-03,16.9741
2024-05-06,16.881
2024-05-07,16.9016
2024-05-08,16.9001
2024-05-09,16.7847
2024-05-10,16.7787
2024-05-13,16.8049
2024-05-14,16.8527
2024-05-15,16.6864
2024-05-16,16.6889
2024-05-17,16.6106
2024-05-20,16.559
2024-05-21,16.6404
2024-05-22,16.6594
2024-05-23,16.7201
2024-05-24,16.6948
2024-05-27,16.6656
2024-05-28,16.7956
2024-05-29,16.9827
2024-05-30,17.021
2024-05-31,17.0119
2024-06-03,17.6873
2024-06-04,17.8605
2024-06-05,17.5211
2024-06-06,17.9854
2024-06-07,18.396
2024-06-10,18.2443
2024-06-11,18.5704
2024-06-12,18.747
2024-06-13,18.382
2024-06-14,18.4612
2024-06-17,18.5336
2024-06-18,18.4126
2024-06-19,18.4254
2024-06-20,18.3716
2024-06-21,18.113
2024-06-24,17.9549
2024-06-25,18.0983
2024-06-26,18.3343
2024-06-27,18.4403
2024-06-28,18.3183
2024-07-01,18.3676
2024-07-02,18.2617
2024-07-03,18.1733
2024-07-04,18.1039
2024-07-05,18.1061
2024-07-08,18.0104
2024-07-09,17.9153
2024-07-10,17.8372
2024-07-11,17.7743
2024-07-12,17.6189
2024-07-15,17.7526
2024-07-16,17.6669
2024-07-17,17.7004
2024-07-18,17.9646
2024-07-19,18.0482
2024-07-22,17.9448
2024-07-23,18.1468
2024-07-24,18.3662
2024-07-25,18.4532
2024-07-26,18.4613
2024-07-29,18.6325
2024-07-30,18.7644
2024-07-31,18.617
2024-08-01,18.8602
2024-08-02,19.1792
2024-08-05,19.358
2024-08-06,19.585
2024-08-07,19.2868
