DATE,GLOBAL_CURNCY_DOP
2002-01-02,16.4
2002-01-03,16.4
2002-01-04,16.4
2002-01-07,16.225
2002-01-08,16.5
2002-01-09,16.5
2002-01-10,16.5
2002-01-11,16.5
2002-01-14,16.5
2002-01-15,16.225
2002-01-16,16.5
2002-01-17,16.225
2002-01-18,16.5
2002-01-22,16.4
2002-01-23,16.225
2002-01-24,16.4
2002-01-25,16.4
2002-01-28,16.225
2002-01-29,16.5
2002-01-30,16.5
2002-01-31,16.5
2002-02-01,16.5
2002-02-04,16.5
2002-02-05,16.5
2002-02-06,16.5
2002-02-07,16.5
2002-02-08,16.5
2002-02-11,16.4
2002-02-12,16.225
2002-02-13,16.4
2002-02-14,16.4
2002-02-15,16.4
2002-02-19,16.4
2002-02-20,16.4
2002-02-21,16.4
2002-02-22,16.4
2002-02-25,16.5
2002-02-28,16.5
2002-03-01,17.0
2002-03-04,17.0
2002-03-05,17.35
2002-03-06,17.4
2002-03-07,17.4
2002-03-08,17.4
2002-03-11,17.4
2002-03-12,17.4
2002-03-13,17.4
2002-03-14,17.4
2002-03-15,17.4
2002-03-19,17.4
2002-03-21,17.62
2002-03-22,17.55
2002-03-25,17.55
2002-03-26,17.55
2002-03-27,17.55
2002-03-28,17.55
2002-04-02,17.55
2002-04-03,17.6
2002-04-04,17.6
2002-04-05,17.6
2002-04-08,17.45
2002-04-10,17.6
2002-04-11,17.6
2002-04-12,17.6
2002-04-15,17.75
2002-04-17,17.75
2002-04-18,17.85
2002-04-19,17.85
2002-04-22,17.85
2002-04-23,17.85
2002-04-24,17.85
2002-04-26,17.85
2002-04-30,17.8
2002-05-02,17.85
2002-05-03,17.85
2002-05-06,17.85
2002-05-07,17.8
2002-05-08,17.85
2002-05-09,17.325
2002-05-10,17.8
2002-05-13,17.8
2002-05-14,17.8
2002-05-15,16.925
2002-05-16,17.8
2002-05-17,17.8
2002-05-20,17.15
2002-05-21,17.8
2002-05-22,17.8
2002-05-23,17.8
2002-05-24,16.925
2002-05-29,17.8
2002-05-30,17.8
2002-05-31,16.925
2002-06-03,17.85
2002-06-04,17.8
2002-06-05,17.8
2002-06-06,17.85
2002-06-07,17.85
2002-06-11,17.85
2002-06-12,17.125
2002-06-13,17.9
2002-06-14,17.9
2002-06-17,17.9
2002-06-18,17.9
2002-06-20,17.9
2002-06-21,17.9
2002-06-24,17.9
2002-06-25,17.9
2002-06-26,17.9
2002-06-27,17.9
2002-06-28,17.9
2002-07-01,17.9
2002-07-02,17.9
2002-07-03,17.9
2002-07-08,17.9
2002-07-10,17.9
2002-07-11,17.9
2002-07-12,17.9
2002-07-15,17.9
2002-07-17,17.9
2002-07-18,17.9
2002-07-19,17.9
2002-07-22,17.9
2002-07-23,17.9
2002-07-24,17.9
2002-07-25,17.9
2002-07-26,17.9
2002-07-29,17.9
2002-07-30,17.9
2002-07-31,17.9
2002-08-01,17.9
2002-08-02,17.9
2002-08-05,17.9
2002-08-06,17.9
2002-08-07,17.9
2002-08-08,17.9
2002-08-09,18.8
2002-08-12,18.8
2002-08-15,17.9
2002-08-16,17.9
2002-08-19,17.9
2002-08-20,17.9
2002-08-21,17.9
2002-08-22,17.9
2002-08-23,17.9
2002-08-26,17.9
2002-08-27,17.9
2002-08-28,17.9
2002-08-29,17.9
2002-08-30,17.9
2002-09-03,17.9
2002-09-04,17.9
2002-09-05,17.9
2002-09-06,17.9
2002-09-09,17.9
2002-09-10,17.9
2002-09-11,17.9
2002-09-12,17.9
2002-09-13,17.9
2002-09-16,17.9
2002-09-17,17.9
2002-09-18,17.9
2002-09-19,17.85
2002-09-20,17.9
2002-09-24,17.9
2002-09-25,17.9
2002-09-26,17.9
2002-09-27,17.9
2002-09-30,17.9
2002-10-01,17.9
2002-10-02,17.9
2002-10-03,17.9
2002-10-07,17.9
2002-10-08,17.9
2002-10-09,17.9
2002-10-10,17.9
2002-10-11,17.9
2002-10-15,17.9
2002-10-16,17.9
2002-10-17,18.325
2002-10-18,17.9
2002-10-21,17.9
2002-10-22,17.9
2002-10-23,17.9
2002-10-24,18.325
2002-10-25,17.9
2002-10-28,17.9
2002-10-29,17.9
2002-10-30,17.9
2002-10-31,17.9
2002-11-01,17.94
2002-11-04,17.9
2002-11-05,17.9
2002-11-06,17.9
2002-11-07,17.9
2002-11-08,18.325
2002-11-12,18.54
2002-11-14,18.325
2002-11-15,18.55
2002-11-18,18.55
2002-11-19,18.55
2002-11-20,19.5
2002-11-21,19.55
2002-11-22,19.55
2002-11-25,19.325
2002-11-26,19.55
2002-11-27,19.325
2002-11-29,19.8
2002-12-02,19.8
2002-12-03,19.8
2002-12-04,19.45
2002-12-06,21.8
2002-12-09,21.8
2002-12-10,20.05
2002-12-11,20.05
2002-12-12,20.05
2002-12-13,20.05
2002-12-16,20.05
2002-12-17,20.05
2002-12-18,20.05
2002-12-19,20.05
2002-12-20,20.05
2002-12-23,20.05
2002-12-24,19.825
2002-12-26,20.05
2002-12-27,20.05
2002-12-30,20.05
2003-01-02,20.05
2003-01-03,20.05
2003-01-06,20.05
2003-01-07,20.2
2003-01-08,20.2
2003-01-09,20.25
2003-01-10,20.25
2003-01-13,20.25
2003-01-14,20.25
2003-01-15,21.55
2003-01-16,21.8
2003-01-17,21.8
2003-01-21,21.8
2003-01-22,21.8
2003-01-23,21.8
2003-01-24,21.45
2003-01-27,21.8
2003-01-28,21.55
2003-01-29,21.325
2003-01-30,21.325
2003-02-03,21.325
2003-02-04,21.55
2003-02-05,21.55
2003-02-06,21.55
2003-02-07,23.55
2003-02-10,23.55
2003-02-11,23.05
2003-02-12,22.825
2003-02-13,23.05
2003-02-14,23.05
2003-02-18,22.825
2003-02-19,23.05
2003-02-20,22.825
2003-02-21,23.05
2003-02-24,22.825
2003-02-25,23.05
2003-02-26,23.05
2003-02-27,23.05
2003-02-28,22.55
2003-03-03,22.9
2003-03-04,22.9
2003-03-05,22.9
2003-03-06,22.9
2003-03-07,22.0
2003-03-10,22.0
2003-03-11,22.0
2003-03-13,22.0
2003-03-14,22.05
2003-03-17,22.05
2003-03-18,22.05
2003-03-19,22.05
2003-03-21,22.05
2003-03-24,22.05
2003-03-25,22.05
2003-03-26,22.05
2003-03-27,22.05
2003-03-28,22.05
2003-03-31,22.05
2003-04-03,22.05
2003-04-04,22.05
2003-04-07,22.05
2003-04-08,22.05
2003-04-09,22.05
2003-04-11,22.05
2003-04-14,22.0
2003-04-15,22.0
2003-04-16,22.0
2003-04-17,22.0
2003-04-21,22.0
2003-04-22,23.0
2003-04-23,24.5
2003-04-24,24.5
2003-04-25,24.5
2003-04-28,24.5
2003-04-30,24.5
2003-05-01,24.5
2003-05-05,24.5
2003-05-06,24.6
2003-05-07,24.85
2003-05-08,24.85
2003-05-09,24.85
2003-05-12,25.1
2003-05-13,25.6
2003-05-14,25.6
2003-05-15,25.472
2003-05-16,25.8
2003-05-19,25.8
2003-05-20,26.1
2003-05-21,25.97
2003-05-22,25.97
2003-05-23,26.467
2003-05-26,26.467
2003-05-27,26.965
2003-05-28,27.1
2003-05-29,27.1
2003-05-30,27.1
2003-06-02,27.6
2003-06-03,28.1
2003-06-04,28.1
2003-06-05,28.1
2003-06-06,27.1
2003-06-09,26.925
2003-06-10,27.1
2003-06-11,27.1
2003-06-12,27.1
2003-06-13,31.9
2003-06-16,31.9
2003-06-17,28.6
2003-06-18,26.965
2003-06-19,27.033
2003-06-20,29.15
2003-06-23,26.368
2003-06-24,26.5
2003-06-25,30.6
2003-06-26,32.0
2003-06-27,31.0
2003-06-30,30.6
2003-07-01,30.6
2003-07-02,30.6
2003-07-03,30.6
2003-07-07,31.1
2003-07-08,31.022
2003-07-09,32.1
2003-07-10,32.1
2003-07-11,32.1
2003-07-14,32.1
2003-07-15,32.1
2003-07-16,32.1
2003-07-17,32.1
2003-07-18,32.1
2003-07-21,32.1
2003-07-22,32.1
2003-07-23,32.1
2003-07-24,31.94
2003-07-25,33.432
2003-07-28,33.6
2003-07-29,33.6
2003-07-30,33.6
2003-07-31,33.6
2003-08-01,33.6
2003-08-04,33.6
2003-08-05,33.6
2003-08-06,33.6
2003-08-07,33.6
2003-08-08,32.437
2003-08-11,31.94
2003-08-12,31.94
2003-08-13,31.4
2003-08-14,31.4
2003-08-18,31.4
2003-08-19,31.4
2003-08-20,31.4
2003-08-21,31.4
2003-08-22,32.437
2003-08-25,32.6
2003-08-26,34.4
2003-08-27,33.891
2003-08-28,33.766
2003-08-29,33.119
2003-09-01,32.75
2003-09-02,29.729
2003-09-03,27.462
2003-09-04,29.5
2003-09-05,31.0
2003-09-08,30.75
2003-09-09,28.955
2003-09-10,29.452
2003-09-11,32.471
2003-09-12,34.5
2003-09-15,32.925
2003-09-16,32.25
2003-09-17,31.691
2003-09-18,31.847
2003-09-19,31.442
2003-09-22,32.85
2003-09-23,32.525
2003-09-24,32.525
2003-09-25,30.696
2003-09-26,30.945
2003-09-29,30.945
2003-09-30,32.322
2003-10-01,32.497
2003-10-02,31.243
2003-10-03,31.243
2003-10-06,31.243
2003-10-07,34.091
2003-10-08,33.432
2003-10-09,35.25
2003-10-10,34.914
2003-10-13,34.45
2003-10-14,33.432
2003-10-15,34.726
2003-10-16,34.764
2003-10-17,34.764
2003-10-20,34.939
2003-10-21,34.925
2003-10-22,35.412
2003-10-23,35.288
2003-10-24,35.338
2003-10-27,35.488
2003-10-28,35.124
2003-10-29,35.92
2003-10-30,37.475
2003-10-31,35.92
2003-11-03,38.875
2003-11-04,39.475
2003-11-05,39.475
2003-11-06,38.7
2003-11-07,37.75
2003-11-10,37.611
2003-11-11,36.417
2003-11-12,37.359
2003-11-13,38.282
2003-11-14,39.402
2003-11-17,39.104
2003-11-18,38.905
2003-11-19,39.927
2003-11-20,40.126
2003-11-21,40.151
2003-11-24,40.451
2003-11-25,39.999
2003-11-26,41.75
2003-11-27,42.5
2003-11-28,42.387
2003-12-01,41.392
2003-12-02,43.25
2003-12-03,40.0
2003-12-04,39.104
2003-12-05,37.91
2003-12-08,37.582
2003-12-09,36.915
2003-12-10,37.25
2003-12-11,36.75
2003-12-12,35.82
2003-12-15,37.159
2003-12-16,37.625
2003-12-17,36.711
2003-12-18,36.214
2003-12-19,38.0
2003-12-22,37.625
2003-12-23,37.625
2003-12-26,34.95
2003-12-29,34.95
2003-12-31,35.95
2004-01-02,37.875
2004-01-06,39.875
2004-01-12,42.6
2004-01-13,42.6
2004-01-14,42.6
2004-01-15,42.6
2004-01-19,49.1
2004-01-20,51.6
2004-01-21,51.6
2004-01-22,51.6
2004-01-23,54.1
2004-01-26,54.1
2004-01-27,50.0
2004-01-28,48.1
2004-01-29,48.6
2004-01-30,49.6
2004-02-02,52.6
2004-02-03,52.6
2004-02-04,52.6
2004-02-05,52.6
2004-02-06,51.1
2004-02-09,49.6
2004-02-10,47.6
2004-02-11,48.6
2004-02-12,46.6
2004-02-13,44.6
2004-02-16,41.6
2004-02-17,40.6
2004-02-18,44.6
2004-02-19,46.1
2004-02-20,46.1
2004-02-23,46.6
2004-02-24,46.6
2004-02-25,46.6
2004-02-26,48.5
2004-02-27,46.6
2004-03-01,48.1
2004-03-02,48.1
2004-03-03,47.8
2004-03-04,47.8
2004-03-05,47.8
2004-03-08,48.1
2004-03-09,47.85
2004-03-10,47.7
2004-03-11,47.6
2004-03-12,47.4
2004-03-15,46.6
2004-03-16,46.1
2004-03-17,44.8
2004-03-18,43.75
2004-03-19,42.8
2004-03-22,43.6
2004-03-23,44.6
2004-03-24,44.6
2004-03-25,44.6
2004-03-26,43.6
2004-03-29,44.3
2004-03-30,43.1
2004-03-31,43.1
2004-04-01,43.1
2004-04-02,43.1
2004-04-05,42.85
2004-04-06,42.85
2004-04-07,42.85
2004-04-08,42.85
2004-04-12,42.85
2004-04-13,42.85
2004-04-14,45.1
2004-04-15,44.1
2004-04-16,44.3
2004-04-19,44.725
2004-04-20,44.25
2004-04-21,43.6
2004-04-22,44.4
2004-04-23,43.75
2004-04-26,43.2
2004-04-27,43.1
2004-04-28,45.475
2004-04-29,44.1
2004-04-30,45.5
2004-05-03,45.1
2004-05-04,45.0
2004-05-05,45.0
2004-05-06,48.1
2004-05-07,51.5
2004-05-10,48.75
2004-05-11,44.5
2004-05-12,46.6
2004-05-13,46.6
2004-05-14,46.6
2004-05-17,46.6
2004-05-18,47.375
2004-05-19,47.6
2004-05-20,46.25
2004-05-21,45.3
2004-05-24,48.75
2004-05-25,48.25
2004-05-26,47.6
2004-05-27,47.1
2004-05-28,48.6
2004-05-31,49.425
2004-06-01,49.375
2004-06-02,49.125
2004-06-03,48.075
2004-06-04,48.75
2004-06-07,48.875
2004-06-08,48.75
2004-06-09,48.75
2004-06-10,47.35
2004-06-11,48.2
2004-06-14,48.75
2004-06-15,48.2
2004-06-16,47.325
2004-06-17,47.5
2004-06-18,47.1
2004-06-21,46.925
2004-06-22,48.0
2004-06-23,47.5
2004-06-24,47.5
2004-06-25,46.5
2004-06-28,44.5
2004-06-29,45.0
2004-06-30,45.0
2004-07-01,46.75
2004-07-02,47.0
2004-07-05,45.0
2004-07-06,46.85
2004-07-07,46.55
2004-07-08,45.325
2004-07-09,44.7
2004-07-12,44.25
2004-07-13,43.2
2004-07-14,43.2
2004-07-15,43.2
2004-07-16,42.0
2004-07-19,42.0
2004-07-20,43.0
2004-07-21,43.5
2004-07-22,43.7
2004-07-23,43.7
2004-07-26,43.7
2004-07-27,44.5
2004-07-28,44.0
2004-07-29,44.0
2004-07-30,43.6
2004-08-02,45.0
2004-08-03,43.6
2004-08-04,43.6
2004-08-05,44.425
2004-08-06,42.525
2004-08-09,42.525
2004-08-10,42.5
2004-08-11,42.5
2004-08-12,41.5
2004-08-13,39.5
2004-08-16,41.825
2004-08-17,41.5
2004-08-18,41.5
2004-08-19,40.0
2004-08-20,39.0
2004-08-23,37.5
2004-08-24,36.5
2004-08-25,36.5
2004-08-26,38.5
2004-08-27,38.325
2004-08-30,38.15
2004-08-31,37.5
2004-09-01,37.0
2004-09-02,35.5
2004-09-03,37.0
2004-09-06,38.125
2004-09-07,34.8
2004-09-08,38.75
2004-09-09,35.825
2004-09-10,36.75
2004-09-13,35.75
2004-09-14,35.75
2004-09-15,36.25
2004-09-16,36.25
2004-09-17,36.25
2004-09-20,35.5
2004-09-21,35.5
2004-09-22,35.5
2004-09-23,35.5
2004-09-24,34.7
2004-09-27,34.7
2004-09-28,33.9
2004-09-29,33.9
2004-09-30,31.0
2004-10-01,30.0
2004-10-04,31.825
2004-10-05,32.575
2004-10-06,31.325
2004-10-07,30.935
2004-10-08,30.935
2004-10-11,31.0
2004-10-12,31.0
2004-10-13,31.0
2004-10-14,31.0
2004-10-15,33.25
2004-10-18,30.675
2004-10-19,30.85
2004-10-20,30.85
2004-10-21,30.85
2004-10-22,30.85
2004-10-25,30.85
2004-10-26,30.675
2004-10-27,32.0
2004-10-28,30.675
2004-10-29,30.85
2004-11-01,30.85
2004-11-02,30.85
2004-11-03,29.75
2004-11-04,29.75
2004-11-05,28.1
2004-11-08,28.1
2004-11-09,27.0
2004-11-10,27.0
2004-11-11,25.5
2004-11-12,25.325
2004-11-15,27.0
2004-11-16,27.0
2004-11-17,30.0
2004-11-18,28.85
2004-11-19,28.0
2004-11-22,27.825
2004-11-23,29.5
2004-11-24,28.75
2004-11-25,28.75
2004-11-26,28.0
2004-11-29,28.0
2004-11-30,26.25
2004-12-01,26.25
2004-12-02,26.25
2004-12-03,28.45
2004-12-06,26.075
2004-12-07,26.75
2004-12-08,26.575
2004-12-09,26.75
2004-12-10,26.75
2004-12-13,27.0
2004-12-14,26.875
2004-12-15,27.0
2004-12-16,27.0
2004-12-17,27.0
2004-12-20,27.0
2004-12-21,26.875
2004-12-22,27.0
2004-12-23,26.875
2004-12-24,29.275
2004-12-27,27.0
2004-12-28,28.0
2004-12-29,29.0
2004-12-30,29.0
2004-12-31,28.5
2005-01-03,28.5
2005-01-04,28.5
2005-01-05,28.825
2005-01-06,29.5
2005-01-07,29.5
2005-01-10,29.5
2005-01-11,29.5
2005-01-12,29.5
2005-01-13,29.5
2005-01-14,28.1
2005-01-17,28.1
2005-01-18,28.1
2005-01-19,28.0
2005-01-20,28.0
2005-01-21,27.7
2005-01-24,27.7
2005-01-25,27.525
2005-01-26,27.7
2005-01-27,27.7
2005-01-28,27.5
2005-01-31,27.4
2005-02-01,27.2
2005-02-02,27.4
2005-02-03,27.4
2005-02-04,27.4
2005-02-07,27.65
2005-02-08,28.0
2005-02-09,28.0
2005-02-10,28.0
2005-02-11,28.0
2005-02-14,27.5
2005-02-15,27.5
2005-02-16,27.5
2005-02-17,27.325
2005-02-18,27.5
2005-02-21,27.5
2005-02-22,27.5
2005-02-23,27.5
2005-02-24,27.5
2005-02-25,27.65
2005-02-28,27.65
2005-03-01,27.55
2005-03-02,27.55
2005-03-03,27.3
2005-03-04,28.15
2005-03-07,27.275
2005-03-08,27.45
2005-03-09,27.325
2005-03-10,27.4
2005-03-11,27.4
2005-03-14,27.4
2005-03-15,27.4
2005-03-16,27.5
2005-03-17,27.975
2005-03-18,27.45
2005-03-21,27.275
2005-03-22,27.45
2005-03-23,27.45
2005-03-24,26.75
2005-03-28,26.475
2005-03-29,27.45
2005-03-30,27.45
2005-03-31,26.75
2005-04-01,26.55
2005-04-04,26.55
2005-04-05,26.55
2005-04-06,26.55
2005-04-07,26.55
2005-04-08,26.435
2005-04-11,27.3
2005-04-12,27.45
2005-04-13,27.45
2005-04-14,27.45
2005-04-15,27.25
2005-04-18,27.25
2005-04-19,27.25
2005-04-20,27.25
2005-04-21,27.25
2005-04-22,27.45
2005-04-25,27.45
2005-04-26,27.45
2005-04-27,27.45
2005-04-28,27.45
2005-04-29,27.45
2005-05-02,27.45
2005-05-03,27.45
2005-05-04,27.45
2005-05-05,27.45
2005-05-06,28.05
2005-05-09,28.05
2005-05-10,28.05
2005-05-11,28.15
2005-05-12,28.15
2005-05-13,28.1
2005-05-16,28.125
2005-05-17,28.3
2005-05-18,28.5
2005-05-19,28.5
2005-05-20,28.85
2005-05-23,28.5
2005-05-24,28.15
2005-05-25,28.05
2005-05-26,28.05
2005-05-27,28.05
2005-05-30,28.05
2005-05-31,27.875
2005-06-01,28.075
2005-06-02,28.25
2005-06-03,28.25
2005-06-06,27.875
2005-06-07,28.2
2005-06-08,28.2
2005-06-09,28.925
2005-06-10,28.025
2005-06-13,28.2
2005-06-14,28.45
2005-06-15,28.65
2005-06-16,28.45
2005-06-17,28.45
2005-06-20,28.45
2005-06-21,28.45
2005-06-22,28.45
2005-06-23,28.45
2005-06-24,28.45
2005-06-27,28.45
2005-06-28,28.35
2005-06-29,28.175
2005-06-30,28.35
2005-07-01,28.35
2005-07-04,28.35
2005-07-05,28.35
2005-07-06,28.35
2005-07-07,28.35
2005-07-08,28.45
2005-07-11,28.45
2005-07-12,28.45
2005-07-13,28.45
2005-07-14,28.45
2005-07-15,28.45
2005-07-18,28.275
2005-07-19,28.275
2005-07-20,28.275
2005-07-21,28.275
2005-07-22,28.45
2005-07-25,28.45
2005-07-26,28.45
2005-07-27,28.45
2005-07-28,28.45
2005-07-29,28.45
2005-08-01,28.45
2005-08-02,28.7
2005-08-03,28.7
2005-08-04,28.7
2005-08-05,28.7
2005-08-08,29.45
2005-08-09,28.7
2005-08-10,28.8
2005-08-11,28.75
2005-08-12,28.75
2005-08-15,28.75
2005-08-16,28.75
2005-08-17,28.3
2005-08-18,28.75
2005-08-19,28.7
2005-08-22,28.7
2005-08-23,28.7
2005-08-24,28.7
2005-08-25,28.75
2005-08-26,28.75
2005-08-29,28.75
2005-08-30,29.05
2005-08-31,29.05
2005-09-01,29.25
2005-09-02,29.25
2005-09-05,29.25
2005-09-06,29.25
2005-09-07,31.5
2005-09-08,29.25
2005-09-09,29.25
2005-09-12,29.25
2005-09-13,29.25
2005-09-14,29.25
2005-09-15,30.5
2005-09-16,30.5
2005-09-19,31.125
2005-09-20,31.25
2005-09-21,30.6
2005-09-22,30.75
2005-09-23,31.175
2005-09-26,30.45
2005-09-27,31.3
2005-09-28,31.4
2005-09-29,31.4
2005-09-30,31.45
2005-10-03,31.4
2005-10-04,31.35
2005-10-05,31.75
2005-10-06,31.25
2005-10-07,31.85
2005-10-10,31.7
2005-10-11,31.7
2005-10-12,30.975
2005-10-13,31.02
2005-10-14,32.05
2005-10-17,32.15
2005-10-18,32.25
2005-10-19,31.825
2005-10-20,32.25
2005-10-21,32.3
2005-10-24,32.75
2005-10-25,32.7
2005-10-26,32.75
2005-10-27,32.75
2005-10-28,33.3
2005-10-31,33.35
2005-11-01,33.4
2005-11-02,33.3
2005-11-03,33.2
2005-11-04,33.75
2005-11-07,34.1
2005-11-08,34.0
2005-11-09,34.2
2005-11-10,33.575
2005-11-11,34.2
2005-11-14,33.7
2005-11-15,33.25
2005-11-16,33.2
2005-11-17,32.15
2005-11-18,32.15
2005-11-21,32.075
2005-11-22,32.075
2005-11-23,33.125
2005-11-24,32.75
2005-11-25,32.875
2005-11-28,33.0
2005-11-29,33.38
2005-11-30,33.14
2005-12-01,32.94
2005-12-02,32.845
2005-12-05,32.925
2005-12-06,32.87
2005-12-07,32.9
2005-12-08,32.9
2005-12-09,32.95
2005-12-12,32.9
2005-12-13,32.95
2005-12-14,32.89
2005-12-15,32.8
2005-12-16,32.425
2005-12-19,33.015
2005-12-20,32.5
2005-12-21,32.9
2005-12-22,33.29
2005-12-23,33.13
2005-12-26,33.125
2005-12-27,33.0
2005-12-28,33.4
2005-12-29,33.95
2005-12-30,34.455
2006-01-02,34.45
2006-01-03,34.97
2006-01-04,35.15
2006-01-05,34.16
2006-01-06,34.4
2006-01-09,34.48
2006-01-10,34.5
2006-01-11,34.56
2006-01-12,34.1
2006-01-13,34.43
2006-01-16,34.2
2006-01-17,34.53
2006-01-18,34.56
2006-01-19,34.58
2006-01-20,34.58
2006-01-23,34.63
2006-01-24,34.72
2006-01-25,34.75
2006-01-26,34.75
2006-01-27,34.9
2006-01-30,34.6
2006-01-31,34.8
2006-02-01,34.525
2006-02-02,34.5
2006-02-03,34.55
2006-02-06,34.55
2006-02-07,35.1
2006-02-08,34.7
2006-02-09,35.125
2006-02-10,34.275
2006-02-13,34.325
2006-02-14,34.4
2006-02-15,34.55
2006-02-16,34.4
2006-02-17,34.45
2006-02-20,34.45
2006-02-21,34.45
2006-02-22,34.5
2006-02-23,32.75
2006-02-24,34.1
2006-02-27,31.725
2006-02-28,33.5
2006-03-01,31.25
2006-03-02,32.4
2006-03-03,32.75
2006-03-06,32.475
2006-03-07,32.475
2006-03-08,33.0
2006-03-09,32.975
2006-03-10,32.975
2006-03-13,33.075
2006-03-14,33.1
2006-03-15,32.825
2006-03-16,33.0
2006-03-17,32.6
2006-03-20,31.65
2006-03-21,32.55
2006-03-22,32.25
2006-03-23,31.25
2006-03-24,32.25
2006-03-27,32.6
2006-03-28,32.425
2006-03-29,32.475
2006-03-30,32.5
2006-03-31,32.425
2006-04-03,32.4
2006-04-04,32.375
2006-04-05,32.375
2006-04-06,32.25
2006-04-07,32.1
2006-04-10,32.075
2006-04-11,31.925
2006-04-12,32.2
2006-04-13,32.25
2006-04-17,32.25
2006-04-18,32.25
2006-04-19,32.25
2006-04-20,32.25
2006-04-21,32.25
2006-04-24,32.25
2006-04-25,32.15
2006-04-26,32.25
2006-04-27,32.295
2006-04-28,32.2
2006-05-01,32.325
2006-05-02,32.2
2006-05-03,32.2
2006-05-04,32.45
2006-05-05,32.375
2006-05-08,32.2
2006-05-09,32.2
2006-05-10,32.55
2006-05-11,32.35
2006-05-12,32.4
2006-05-15,32.45
2006-05-16,32.35
2006-05-17,32.45
2006-05-18,32.6
2006-05-19,32.5
2006-05-22,32.6
2006-05-23,32.5
2006-05-24,32.65
2006-05-25,32.55
2006-05-26,32.65
2006-05-29,32.65
2006-05-30,32.29
2006-05-31,32.525
2006-06-01,32.875
2006-06-02,33.0
2006-06-05,32.5
2006-06-06,32.95
2006-06-07,32.9
2006-06-08,32.75
2006-06-09,32.875
2006-06-12,33.0
2006-06-13,33.05
2006-06-14,33.05
2006-06-15,33.0
2006-06-16,32.875
2006-06-19,32.875
2006-06-20,32.875
2006-06-21,32.875
2006-06-22,32.76
2006-06-23,32.785
2006-06-26,32.76
2006-06-27,32.76
2006-06-28,32.76
2006-06-29,32.76
2006-06-30,32.76
2006-07-03,32.76
2006-07-04,32.76
2006-07-05,32.76
2006-07-06,32.76
2006-07-07,32.81
2006-07-10,32.81
2006-07-11,32.81
2006-07-12,32.81
2006-07-13,32.81
2006-07-14,32.81
2006-07-17,32.8
2006-07-18,32.8
2006-07-19,32.675
2006-07-20,32.8
2006-07-21,32.8
2006-07-24,32.8
2006-07-25,32.8
2006-07-26,32.75
2006-07-27,32.92
2006-07-28,32.9
2006-07-31,32.9
2006-08-01,32.9
2006-08-02,32.7
2006-08-03,32.8
2006-08-04,32.8
2006-08-07,32.8
2006-08-08,32.75
2006-08-09,32.8
2006-08-10,32.725
2006-08-11,32.8
2006-08-14,32.8
2006-08-15,32.8
2006-08-17,32.575
2006-08-18,32.8
2006-08-21,32.8
2006-08-22,32.7
2006-08-23,32.625
2006-08-24,32.85
2006-08-25,32.8
2006-08-28,32.725
2006-08-29,32.75
2006-08-30,32.8
2006-08-31,32.85
2006-09-01,32.85
2006-09-04,32.875
2006-09-05,32.85
2006-09-06,32.75
2006-09-07,32.8
2006-09-08,32.95
2006-09-11,32.985
2006-09-12,32.985
2006-09-13,32.9
2006-09-14,32.9
2006-09-15,32.925
2006-09-18,32.95
2006-09-19,33.125
2006-09-20,33.0
2006-09-21,33.05
2006-09-22,33.1
2006-09-25,33.1
2006-09-26,33.275
2006-09-27,33.6
2006-09-28,33.575
2006-09-29,33.575
2006-10-02,33.7
2006-10-03,33.65
2006-10-04,33.4
2006-10-05,33.35
2006-10-06,33.6
2006-10-09,33.475
2006-10-10,33.35
2006-10-11,33.35
2006-10-12,33.45
2006-10-13,33.675
2006-10-16,33.675
2006-10-17,33.6
2006-10-18,33.6
2006-10-19,33.515
2006-10-20,33.55
2006-10-23,33.325
2006-10-24,33.6
2006-10-25,33.4
2006-10-26,33.6
2006-10-27,33.5
2006-10-30,33.5
2006-10-31,33.6
2006-11-01,33.75
2006-11-02,33.7
2006-11-03,33.75
2006-11-06,33.75
2006-11-07,33.75
2006-11-08,33.75
2006-11-09,33.72
2006-11-10,33.8
2006-11-13,33.8
2006-11-14,33.8
2006-11-15,33.775
2006-11-16,33.775
2006-11-17,33.775
2006-11-20,33.75
2006-11-21,33.75
2006-11-22,33.75
2006-11-23,33.75
2006-11-24,33.75
2006-11-27,33.5
2006-11-28,33.35
2006-11-29,33.35
2006-11-30,33.35
2006-12-01,33.35
2006-12-04,33.2
2006-12-05,33.1
2006-12-06,32.75
2006-12-07,32.75
2006-12-08,32.75
2006-12-11,32.55
2006-12-12,32.75
2006-12-13,32.75
2006-12-14,32.9
2006-12-15,32.85
2006-12-18,32.8
2006-12-19,32.8
2006-12-20,32.8
2006-12-21,33.6
2006-12-22,33.025
2006-12-26,33.275
2006-12-27,33.375
2006-12-28,33.65
2006-12-29,33.275
2007-01-02,33.43
2007-01-03,33.425
2007-01-04,33.5
2007-01-05,33.75
2007-01-08,33.75
2007-01-09,34.025
2007-01-10,34.075
2007-01-11,33.75
2007-01-12,33.75
2007-01-15,33.55
2007-01-16,33.7
2007-01-17,33.5
2007-01-18,33.8
2007-01-19,33.55
2007-01-22,33.8
2007-01-23,33.6
2007-01-24,33.5
2007-01-25,33.5
2007-01-26,33.6
2007-01-29,33.55
2007-01-30,33.6
2007-01-31,33.6
2007-02-01,33.55
2007-02-02,33.55
2007-02-05,33.55
2007-02-06,33.45
2007-02-07,33.4
2007-02-08,33.5
