DATE,BR_COFFEE_PRICE
2012-07-23,418.21
2012-07-24,401.88
2012-07-25,407.26
2012-07-26,404.22
2012-07-27,402.65
2012-07-30,411.08
2012-07-31,403.97
2012-08-01,402.68
2012-08-02,398.31
2012-08-03,403.74
2012-08-06,402.18
2012-08-07,396.85
2012-08-08,392.72
2012-08-09,385.18
2012-08-10,374.3
2012-08-13,377.3
2012-08-14,376.27
2012-08-15,368.3
2012-08-16,362.79
2012-08-17,363.71
2012-08-20,368.05
2012-08-21,369.1
2012-08-22,365.54
2012-08-23,363.29
2012-08-24,366.57
2012-08-27,370.08
2012-08-28,373.89
2012-08-29,376.05
2012-08-30,369.52
2012-08-31,378.57
2012-09-03,375.58
2012-09-04,377.45
2012-09-05,367.11
2012-09-06,366.12
2012-09-10,388.79
2012-09-11,391.95
2012-09-12,389.78
2012-09-13,398.84
2012-09-14,400.2
2012-09-17,393.68
2012-09-18,386.85
2012-09-19,391.88
2012-09-20,383.39
2012-09-21,391.38
2012-09-24,376.95
2012-09-25,389.62
2012-09-26,382.49
2012-09-27,393.64
2012-09-28,386.85
2012-10-01,396.5
2012-10-02,403.02
2012-10-03,394.68
2012-10-04,382.93
2012-10-05,379.04
2012-10-08,375.31
2012-10-09,377.79
2012-10-10,372.34
2012-10-11,370.04
2012-10-15,369.68
2012-10-16,376.28
2012-10-17,372.28
2012-10-18,361.51
2012-10-19,372.55
2012-10-22,372.58
2012-10-23,370.2
2012-10-24,367.55
2012-10-25,369.11
2012-10-26,364.53
2012-10-29,370.65
2012-10-30,364.58
2012-10-31,366.33
2012-11-01,363.81
2012-11-05,361.62
2012-11-06,359.62
2012-11-07,359.56
2012-11-08,360.31
2012-11-09,358.19
2012-11-12,364.84
2012-11-13,357.46
2012-11-14,353.91
2012-11-16,352.9
2012-11-19,354.19
2012-11-20,354.6
2012-11-21,354.15
2012-11-22,354.23
2012-11-23,351.99
2012-11-26,346.6
2012-11-27,348.39
2012-11-28,350.51
2012-11-29,351.02
2012-11-30,346.73
2012-12-03,347.23
2012-12-04,348.04
2012-12-05,343.0
2012-12-06,350.03
2012-12-07,349.65
2012-12-10,342.55
2012-12-11,345.3
2012-12-12,344.62
2012-12-13,344.22
2012-12-14,339.79
2012-12-17,337.34
2012-12-18,335.98
2012-12-19,337.77
2012-12-20,336.5
2012-12-21,334.96
2012-12-26,338.32
2012-12-27,336.29
2012-12-28,333.66
2013-01-02,335.86
2013-01-03,334.94
2013-01-04,338.03
2013-01-07,340.04
2013-01-08,338.68
2013-01-09,336.91
2013-01-10,338.25
2013-01-11,341.04
2013-01-14,343.23
2013-01-15,346.65
2013-01-16,345.06
2013-01-17,347.78
2013-01-18,350.4
2013-01-21,348.63
2013-01-22,345.88
2013-01-23,344.76
2013-01-24,337.26
2013-01-25,338.89
2013-01-28,338.56
2013-01-29,339.21
2013-01-30,339.41
2013-01-31,336.18
2013-02-01,336.27
2013-02-04,333.67
2013-02-05,329.95
2013-02-06,329.55
2013-02-07,325.66
2013-02-08,322.39
2013-02-13,318.83
2013-02-14,317.82
2013-02-15,313.83
2013-02-18,311.47
2013-02-19,309.04
2013-02-20,311.78
2013-02-21,307.78
2013-02-22,310.21
2013-02-25,308.91
2013-02-26,310.91
2013-02-27,311.53
2013-02-28,309.42
2013-03-01,311.25
2013-03-04,312.58
2013-03-05,302.91
2013-03-06,305.1
2013-03-07,309.79
2013-03-08,305.23
2013-03-11,308.61
2013-03-12,309.95
2013-03-13,307.29
2013-03-14,308.03
2013-03-15,300.21
2013-03-18,296.14
2013-03-19,293.61
2013-03-20,295.95
2013-03-22,299.6
2013-03-25,300.61
2013-03-26,306.39
2013-03-27,301.56
2013-03-28,300.97
2013-04-01,307.24
2013-04-02,305.56
2013-04-03,309.47
2013-04-04,309.1
2013-04-05,310.62
2013-04-08,299.35
2013-04-09,300.8
2013-04-10,304.61
2013-04-11,301.33
2013-04-12,300.46
2013-04-15,294.73
2013-04-16,295.94
2013-04-17,297.43
2013-04-18,302.87
2013-04-19,308.41
2013-04-22,303.82
2013-04-23,295.65
2013-04-24,294.92
2013-04-25,293.89
2013-04-26,291.76
2013-04-29,292.66
2013-04-30,292.3
2013-05-02,302.11
2013-05-03,303.14
2013-05-06,305.77
2013-05-07,303.97
2013-05-08,304.79
2013-05-09,309.36
2013-05-10,307.82
2013-05-13,312.07
2013-05-14,308.55
2013-05-15,304.46
2013-05-16,300.71
2013-05-17,298.56
2013-05-20,296.37
2013-05-21,292.61
2013-05-22,285.37
2013-05-23,287.56
2013-05-24,283.75
2013-05-27,286.73
2013-05-28,281.97
2013-05-29,282.28
2013-05-31,284.37
2013-06-03,288.29
2013-06-04,285.84
2013-06-05,287.83
2013-06-06,292.84
2013-06-07,288.49
2013-06-10,292.92
2013-06-11,292.28
2013-06-12,279.81
2013-06-13,281.4
2013-06-14,283.88
2013-06-17,285.18
2013-06-18,283.12
2013-06-19,285.84
2013-06-20,282.28
2013-06-21,282.81
2013-06-24,288.25
2013-06-25,284.39
2013-06-26,281.15
2013-06-27,283.28
2013-06-28,284.27
2013-07-01,287.39
2013-07-02,288.06
2013-07-03,285.07
2013-07-04,285.58
2013-07-05,288.75
2013-07-08,287.47
2013-07-09,285.03
2013-07-10,286.0
2013-07-11,288.67
2013-07-12,281.29
2013-07-15,288.45
2013-07-16,290.11
2013-07-17,290.1
2013-07-18,297.55
2013-07-19,290.25
2013-07-22,292.16
2013-07-23,290.43
2013-07-24,281.93
2013-07-25,288.88
2013-07-26,285.21
2013-07-29,284.31
2013-07-30,285.72
2013-07-31,285.74
2013-08-01,279.82
2013-08-02,284.36
2013-08-05,288.6
2013-08-06,283.53
2013-08-07,287.03
2013-08-08,289.1
2013-08-09,290.12
2013-08-12,290.81
2013-08-13,282.97
2013-08-14,293.51
2013-08-15,291.62
2013-08-16,291.74
2013-08-19,289.76
2013-08-20,283.52
2013-08-21,284.06
2013-08-22,283.68
2013-08-23,281.61
2013-08-26,283.26
2013-08-27,284.79
2013-08-28,285.16
2013-08-29,281.96
2013-08-30,284.84
2013-09-02,283.81
2013-09-03,279.79
2013-09-04,285.01
2013-09-05,281.57
2013-09-06,280.1
2013-09-09,279.41
2013-09-10,277.84
2013-09-11,281.77
2013-09-12,279.62
2013-09-13,280.62
2013-09-16,276.82
2013-09-17,271.16
2013-09-18,268.17
2013-09-19,270.07
2013-09-20,269.58
2013-09-23,265.31
2013-09-24,266.64
2013-09-25,266.63
2013-09-26,264.18
2013-09-27,261.87
2013-09-30,261.95
2013-10-01,258.78
2013-10-02,258.53
2013-10-03,261.71
2013-10-04,255.1
2013-10-07,256.14
2013-10-08,256.37
2013-10-09,256.75
2013-10-10,257.13
2013-10-11,259.24
2013-10-14,258.99
2013-10-15,257.54
2013-10-16,257.09
2013-10-17,258.22
2013-10-18,257.92
2013-10-21,255.49
2013-10-22,254.14
2013-10-23,251.98
2013-10-24,249.43
2013-10-25,249.08
2013-10-28,242.34
2013-10-29,244.15
2013-10-30,242.4
2013-10-31,242.03
2013-11-01,243.3
2013-11-04,241.5
2013-11-05,242.68
2013-11-06,240.97
2013-11-07,244.33
2013-11-08,241.99
2013-11-11,247.36
2013-11-12,249.55
2013-11-13,246.05
2013-11-14,248.71
2013-11-18,245.96
2013-11-19,245.97
2013-11-20,248.64
2013-11-21,254.1
2013-11-22,246.65
2013-11-25,249.15
2013-11-26,252.26
2013-11-27,254.87
2013-11-28,252.93
2013-11-29,257.61
2013-12-02,256.02
2013-12-03,260.79
2013-12-04,260.75
2013-12-05,261.56
2013-12-09,259.69
2013-12-10,269.86
2013-12-11,263.96
2013-12-12,263.57
2013-12-13,278.77
2013-12-16,275.84
2013-12-17,277.77
2013-12-18,277.65
2013-12-19,277.63
2013-12-20,283.55
2013-12-23,282.81
2013-12-26,283.17
2013-12-27,289.66
2013-12-30,286.81
2014-01-02,281.71
2014-01-03,288.81
2014-01-06,292.39
2014-01-07,291.2
2014-01-08,298.69
2014-01-09,293.06
2014-01-10,292.01
2014-01-13,290.6
2014-01-14,289.07
2014-01-15,286.32
2014-01-16,290.75
2014-01-17,288.66
2014-01-20,285.86
2014-01-21,286.59
2014-01-22,284.89
2014-01-23,287.14
2014-01-24,285.03
2014-01-27,284.22
2014-01-28,284.06
2014-01-29,288.49
2014-01-30,294.7
2014-01-31,303.32
2014-02-03,324.65
2014-02-04,339.41
2014-02-05,351.97
2014-02-06,346.52
2014-02-07,344.69
2014-02-10,341.16
2014-02-11,341.96
2014-02-12,344.38
2014-02-13,338.85
2014-02-14,341.38
2014-02-17,340.42
2014-02-18,369.78
2014-02-19,387.99
2014-02-20,386.19
2014-02-21,388.45
2014-02-24,410.08
2014-02-25,405.46
2014-02-26,404.16
2014-02-27,406.28
2014-02-28,412.67
2014-03-05,447.63
2014-03-06,441.77
2014-03-07,447.24
2014-03-10,472.22
2014-03-11,485.01
2014-03-12,483.97
2014-03-13,485.62
2014-03-14,476.82
2014-03-17,469.91
2014-03-18,464.75
2014-03-19,455.77
2014-03-20,411.42
2014-03-21,387.29
2014-03-24,397.27
2014-03-25,393.57
2014-03-26,393.91
2014-03-27,397.58
2014-03-28,399.4
2014-03-31,396.35
2014-04-01,393.32
2014-04-02,391.08
2014-04-03,392.33
2014-04-04,415.34
2014-04-07,424.29
2014-04-08,442.29
2014-04-09,447.57
2014-04-10,463.25
2014-04-11,458.44
2014-04-14,457.27
2014-04-15,438.77
2014-04-16,444.12
2014-04-17,473.8
2014-04-22,491.28
2014-04-23,494.95
2014-04-24,488.05
2014-04-25,464.33
2014-04-28,466.13
2014-04-29,471.84
2014-04-30,470.59
2014-05-02,465.84
2014-05-05,469.72
2014-05-06,464.03
2014-05-07,467.19
2014-05-08,457.59
2014-05-09,428.42
2014-05-12,430.4
2014-05-13,422.25
2014-05-14,422.99
2014-05-15,443.67
2014-05-16,426.71
2014-05-19,421.52
2014-05-20,418.93
2014-05-21,400.16
2014-05-22,403.97
2014-05-23,415.03
2014-05-26,418.62
2014-05-27,413.0
2014-05-28,406.1
2014-05-29,415.0
2014-05-30,403.7
2014-06-02,396.77
2014-06-03,400.22
2014-06-04,397.59
2014-06-05,401.37
2014-06-06,402.05
2014-06-09,384.6
2014-06-10,384.16
2014-06-11,401.19
2014-06-12,399.06
2014-06-13,399.45
2014-06-16,398.1
2014-06-17,391.06
2014-06-18,387.72
2014-06-20,396.18
2014-06-23,399.45
2014-06-24,399.41
2014-06-25,406.4
2014-06-26,399.76
2014-06-27,388.37
2014-06-30,401.77
2014-07-01,378.89
2014-07-02,381.44
2014-07-03,391.18
2014-07-04,386.79
2014-07-07,387.79
2014-07-08,387.61
2014-07-09,388.74
2014-07-10,371.48
2014-07-11,364.29
2014-07-14,369.8
2014-07-15,368.06
2014-07-16,367.49
2014-07-17,375.37
2014-07-18,387.17
2014-07-21,386.86
2014-07-22,379.47
2014-07-23,396.1
2014-07-24,399.87
2014-07-25,398.04
2014-07-28,403.26
2014-07-29,403.41
2014-07-30,416.01
2014-07-31,431.89
2014-08-04,438.69
2014-08-05,437.34
2014-08-06,445.44
2014-08-07,433.6
2014-08-08,416.91
2014-08-11,441.68
2014-08-12,429.53
2014-08-13,429.96
2014-08-14,435.01
2014-08-15,441.83
2014-08-18,436.83
2014-08-19,416.98
2014-08-20,420.33
2014-08-21,422.83
2014-08-22,422.18
2014-08-25,427.83
2014-08-26,448.44
2014-08-27,457.56
2014-08-28,457.83
2014-08-29,455.54
2014-09-01,452.84
2014-09-02,461.74
2014-09-03,448.5
2014-09-04,448.29
2014-09-05,446.96
2014-09-08,427.3
2014-09-09,427.74
2014-09-10,406.62
2014-09-11,421.98
2014-09-12,424.0
2014-09-15,419.25
2014-09-16,424.26
2014-09-17,424.15
2014-09-18,419.53
2014-09-19,412.89
2014-09-22,417.73
2014-09-23,425.37
2014-09-24,434.56
2014-09-25,419.34
2014-09-26,443.94
2014-09-29,459.63
2014-09-30,470.88
2014-10-01,479.62
2014-10-02,496.99
2014-10-03,501.2
2014-10-06,510.23
2014-10-07,508.68
2014-10-08,504.05
2014-10-09,511.05
2014-10-10,507.07
2014-10-13,503.09
2014-10-14,507.69
2014-10-15,498.88
2014-10-16,508.38
2014-10-17,493.18
2014-10-20,471.64
2014-10-21,462.02
2014-10-22,459.51
2014-10-23,457.21
2014-10-24,446.22
2014-10-27,446.78
2014-10-28,448.63
2014-10-29,438.83
2014-10-30,439.08
2014-10-31,442.9
2014-11-03,435.76
2014-11-04,442.75
2014-11-05,441.49
2014-11-06,440.54
2014-11-07,451.07
2014-11-10,449.46
2014-11-11,453.57
2014-11-12,453.99
2014-11-13,464.89
2014-11-14,478.06
2014-11-17,462.71
2014-11-18,468.05
2014-11-19,495.93
2014-11-20,473.98
2014-11-21,466.54
2014-11-24,479.06
2014-11-25,480.16
2014-11-26,468.61
2014-11-27,464.07
2014-11-28,448.5
2014-12-01,455.46
2014-12-02,459.18
2014-12-03,466.72
2014-12-04,459.55
2014-12-05,453.81
2014-12-08,447.22
2014-12-09,454.94
2014-12-10,453.04
2014-12-11,452.62
2014-12-12,452.87
2014-12-15,454.43
2014-12-16,453.18
2014-12-17,451.11
2014-12-18,458.6
2014-12-19,459.69
2014-12-22,457.14
2014-12-23,452.2
2014-12-26,450.29
2014-12-29,457.85
2014-12-30,454.13
2015-01-02,450.59
2015-01-05,459.38
2015-01-06,469.24
2015-01-07,472.96
2015-01-08,493.53
2015-01-09,493.9
2015-01-12,499.31
2015-01-13,490.92
2015-01-14,494.51
2015-01-15,490.22
2015-01-16,476.2
2015-01-19,472.64
2015-01-20,452.19
2015-01-21,447.34
2015-01-22,440.45
2015-01-23,442.78
2015-01-26,442.19
2015-01-27,449.05
2015-01-28,455.93
2015-01-29,445.68
2015-01-30,445.43
2015-02-02,456.06
2015-02-03,442.69
2015-02-04,469.05
2015-02-05,475.12
2015-02-06,482.9
2015-02-09,483.6
2015-02-10,463.8
2015-02-11,475.0
2015-02-12,482.45
2015-02-13,487.83
2015-02-18,455.34
2015-02-19,451.33
2015-02-20,462.52
2015-02-23,450.66
2015-02-24,446.11
2015-02-25,432.93
2015-02-26,430.49
2015-02-27,432.0
2015-03-02,432.4
2015-03-03,425.34
2015-03-04,431.45
2015-03-05,428.64
2015-03-06,442.03
2015-03-09,435.25
2015-03-10,429.29
2015-03-11,429.07
2015-03-12,432.05
2015-03-13,431.77
2015-03-16,462.5
2015-03-17,462.46
2015-03-18,468.08
2015-03-19,482.39
2015-03-20,470.81
2015-03-23,457.53
2015-03-24,452.37
2015-03-25,458.58
2015-03-26,458.89
2015-03-27,458.58
2015-03-30,441.23
2015-03-31,445.53
2015-04-01,451.7
2015-04-02,463.88
2015-04-06,470.14
2015-04-07,461.3
2015-04-08,445.4
2015-04-09,442.39
2015-04-10,438.67
2015-04-13,439.04
2015-04-14,442.6
2015-04-15,445.87
2015-04-16,450.22
2015-04-17,452.44
2015-04-20,452.78
2015-04-22,456.47
2015-04-23,450.88
2015-04-24,442.68
2015-04-27,418.76
2015-04-28,426.3
2015-04-29,426.49
2015-04-30,435.7
2015-05-04,430.33
2015-05-05,432.85
2015-05-06,420.12
2015-05-07,421.97
2015-05-08,430.66
2015-05-11,426.87
2015-05-12,427.3
2015-05-13,426.77
2015-05-14,425.47
2015-05-15,428.58
2015-05-18,436.32
2015-05-19,431.29
2015-05-20,427.77
2015-05-21,415.64
2015-05-22,414.66
2015-05-25,410.75
2015-05-26,402.21
2015-05-27,408.47
2015-05-28,409.83
2015-05-29,411.05
2015-06-01,427.67
2015-06-02,437.57
2015-06-03,438.46
2015-06-05,436.95
2015-06-08,434.76
2015-06-09,434.86
2015-06-10,435.12
2015-06-11,422.78
2015-06-12,429.78
2015-06-15,417.51
2015-06-16,423.9
2015-06-17,411.54
2015-06-18,414.28
2015-06-19,411.06
2015-06-22,415.81
2015-06-23,410.98
2015-06-24,420.75
2015-06-25,423.5
2015-06-26,421.81
2015-06-29,418.28
2015-06-30,417.11
2015-07-01,411.96
2015-07-02,406.83
2015-07-03,407.45
2015-07-06,403.67
2015-07-07,406.54
2015-07-08,411.38
2015-07-09,409.94
2015-07-10,411.6
2015-07-13,415.93
2015-07-14,422.31
2015-07-15,417.61
2015-07-16,416.93
2015-07-17,416.89
2015-07-20,411.61
2015-07-21,411.85
2015-07-22,412.49
2015-07-23,410.43
2015-07-24,414.6
2015-07-27,414.49
2015-07-28,413.58
2015-07-29,421.51
2015-07-30,428.62
2015-07-31,435.24
2015-08-03,432.57
2015-08-04,437.44
2015-08-05,437.96
2015-08-06,444.17
2015-08-07,451.64
2015-08-10,462.24
2015-08-11,478.23
2015-08-12,465.76
2015-08-13,476.6
2015-08-14,482.93
2015-08-17,482.37
2015-08-18,477.41
2015-08-19,464.27
