Region,State,Feedstock,Volumes_m3,Date
Mid-West,Mato Grosso,Tallow_Chicken,9.603,2017-12-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,201.072,2017-12-01
Southeast,Minas Gerais,Tallow_Chicken,899.541,2017-12-01
Southeast,São Paulo,Tallow_Chicken,173.138,2017-12-01
South,Paraná,Tallow_Chicken,1483.786,2017-12-01
South,Rio Grande do Sul,Tallow_Chicken,758.775,2017-12-01
Mid-West,Goiás,Tallow_Pork,372.81,2017-12-01
Southeast,Minas Gerais,Tallow_Pork,119.286,2017-12-01
Southeast,Rio de Janeiro,Tallow_Pork,3200.063,2017-12-01
South,Paraná,Tallow_Pork,4021.499,2017-12-01
South,Rio Grande do Sul,Tallow_Pork,3207.553,2017-12-01
Mid-West,Goiás,Oil_Cotton,694.738,2017-12-01
Mid-West,Mato Grosso,Oil_Cotton,42.86,2017-12-01
Mid-West,Mato Grosso do Sul,Oil_Cotton,35.125,2017-12-01
Northeast,Bahia,Oil_Cotton,196.603,2017-12-01
Southeast,São Paulo,Oil_Cotton,5.183,2017-12-01
South,Paraná,Oil_Cotton,1450.758,2017-12-01
South,Rio Grande do Sul,Oil_Canola,685.989,2017-12-01
Mid-West,Goiás,UCO,23.055,2017-12-01
Mid-West,Mato Grosso,UCO,118.54,2017-12-01
Mid-West,Mato Grosso do Sul,UCO,410.41,2017-12-01
Northeast,Bahia,UCO,9.143,2017-12-01
Southeast,Minas Gerais,UCO,37.967,2017-12-01
Southeast,Rio de Janeiro,UCO,5127.768,2017-12-01
Southeast,São Paulo,UCO,1233.097,2017-12-01
South,Paraná,UCO,44.82,2017-12-01
South,Rio Grande do Sul,UCO,323.097,2017-12-01
Mid-West,Goiás,Oil_Palm,717.944,2017-12-01
Northeast,Bahia,Oil_Palm,3350.151,2017-12-01
Mid-West,Goiás,Oil_Soy,47938.664,2017-12-01
Mid-West,Mato Grosso,Oil_Soy,38895.031,2017-12-01
Mid-West,Mato Grosso do Sul,Oil_Soy,23844.327,2017-12-01
Northeast,Bahia,Oil_Soy,13661.14,2017-12-01
Southeast,Minas Gerais,Oil_Soy,597.858,2017-12-01
Southeast,Rio de Janeiro,Oil_Soy,1941.2,2017-12-01
Southeast,São Paulo,Oil_Soy,2457.033,2017-12-01
South,Paraná,Oil_Soy,24223.622,2017-12-01
South,Rio Grande do Sul,Oil_Soy,76547.486,2017-12-01
South,Santa Catarina,Oil_Soy,8615.887,2017-12-01
Mid-West,Goiás,Fatty_Acid_Other,673.919,2017-12-01
Mid-West,Mato Grosso,Fatty_Acid_Other,17490.842,2017-12-01
Northeast,Bahia,Fatty_Acid_Other,1795.424,2017-12-01
Southeast,Minas Gerais,Fatty_Acid_Other,3772.605,2017-12-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,90.94,2017-12-01
South,Paraná,Fatty_Acid_Other,1123.303,2017-12-01
South,Rio Grande do Sul,Fatty_Acid_Other,6922.909,2017-12-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,52.43,2017-11-01
Mid-West,Goiás,Tallow_Cattle,7093.255,2017-11-01
Mid-West,Mato Grosso,Tallow_Cattle,335.98,2017-11-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,958.951,2017-11-01
Northeast,Bahia,Tallow_Cattle,4549.307,2017-11-01
North,Rondônia,Tallow_Cattle,1138.877,2017-11-01
Southeast,Minas Gerais,Tallow_Cattle,3683.448,2017-11-01
Southeast,Rio de Janeiro,Tallow_Cattle,694.224,2017-11-01
Southeast,São Paulo,Tallow_Cattle,8228.886,2017-11-01
South,Paraná,Tallow_Cattle,9197.723,2017-11-01
South,Rio Grande do Sul,Tallow_Cattle,17555.365,2017-11-01
Mid-West,Mato Grosso,Tallow_Chicken,28.02,2017-11-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,318.176,2017-11-01
Southeast,Minas Gerais,Tallow_Chicken,340.514,2017-11-01
Southeast,São Paulo,Tallow_Chicken,210.338,2017-11-01
South,Paraná,Tallow_Chicken,2214.897,2017-11-01
South,Rio Grande do Sul,Tallow_Chicken,1196.938,2017-11-01
Mid-West,Goiás,Tallow_Pork,534.995,2017-11-01
Southeast,Minas Gerais,Tallow_Pork,1552.99,2017-11-01
Southeast,Rio de Janeiro,Tallow_Pork,2720.083,2017-11-01
South,Paraná,Tallow_Pork,2633.353,2017-11-01
South,Rio Grande do Sul,Tallow_Pork,3004.063,2017-11-01
Mid-West,Goiás,Oil_Cotton,1171.847,2017-11-01
Northeast,Bahia,Oil_Cotton,1454.208,2017-11-01
South,Paraná,Oil_Cotton,702.05,2017-11-01
South,Rio Grande do Sul,Oil_Canola,551.333,2017-11-01
Mid-West,Goiás,UCO,10.37,2017-11-01
Mid-West,Mato Grosso,UCO,103.43,2017-11-01
Mid-West,Mato Grosso do Sul,UCO,743.803,2017-11-01
Northeast,Bahia,UCO,79.958,2017-11-01
Southeast,Minas Gerais,UCO,43.626,2017-11-01
Southeast,Rio de Janeiro,UCO,3672.878,2017-11-01
Southeast,São Paulo,UCO,1708.302,2017-11-01
South,Paraná,UCO,61.43,2017-11-01
South,Rio Grande do Sul,UCO,188.897,2017-11-01
Mid-West,Goiás,Oil_Palm,79.815,2017-11-01
Northeast,Bahia,Oil_Palm,6665.503,2017-11-01
Mid-West,Goiás,Oil_Soy,49867.701,2017-11-01
Mid-West,Mato Grosso,Oil_Soy,44676.666,2017-11-01
Mid-West,Mato Grosso do Sul,Oil_Soy,15032.834,2017-11-01
Northeast,Bahia,Oil_Soy,12550.378,2017-11-01
Southeast,Minas Gerais,Oil_Soy,341.028,2017-11-01
Southeast,Rio de Janeiro,Oil_Soy,1439.31,2017-11-01
Southeast,São Paulo,Oil_Soy,1609.98,2017-11-01
South,Paraná,Oil_Soy,26480.75,2017-11-01
South,Rio Grande do Sul,Oil_Soy,78276.451,2017-11-01
South,Santa Catarina,Oil_Soy,10233.99,2017-11-01
Mid-West,Goiás,Fatty_Acid_Other,1650.062,2017-11-01
Mid-West,Mato Grosso,Fatty_Acid_Other,23045.576,2017-11-01
Northeast,Bahia,Fatty_Acid_Other,1447.89,2017-11-01
Southeast,Minas Gerais,Fatty_Acid_Other,4126.058,2017-11-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,169.05,2017-11-01
South,Paraná,Fatty_Acid_Other,1871.831,2017-11-01
South,Rio Grande do Sul,Fatty_Acid_Other,6529.789,2017-11-01
Mid-West,Goiás,Tallow_Cattle,8491.931,2017-10-01
Mid-West,Mato Grosso,Tallow_Cattle,455.17,2017-10-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,2400.479,2017-10-01
Northeast,Bahia,Tallow_Cattle,10733.272,2017-10-01
North,Rondônia,Tallow_Cattle,1009.641,2017-10-01
Southeast,Minas Gerais,Tallow_Cattle,5418.537,2017-10-01
Southeast,Rio de Janeiro,Tallow_Cattle,571.452,2017-10-01
Southeast,São Paulo,Tallow_Cattle,9135.314,2017-10-01
South,Paraná,Tallow_Cattle,10250.261,2017-10-01
South,Rio Grande do Sul,Tallow_Cattle,18390.183,2017-10-01
Mid-West,Mato Grosso,Tallow_Chicken,63.774,2017-10-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,322.027,2017-10-01
Southeast,Minas Gerais,Tallow_Chicken,1020.352,2017-10-01
Southeast,São Paulo,Tallow_Chicken,36.054,2017-10-01
South,Paraná,Tallow_Chicken,2496.07,2017-10-01
South,Rio Grande do Sul,Tallow_Chicken,523.398,2017-10-01
Mid-West,Goiás,Tallow_Pork,710.397,2017-10-01
Southeast,Minas Gerais,Tallow_Pork,1.958,2017-10-01
Southeast,Rio de Janeiro,Tallow_Pork,2226.79,2017-10-01
South,Paraná,Tallow_Pork,2417.819,2017-10-01
South,Rio Grande do Sul,Tallow_Pork,2771.769,2017-10-01
Mid-West,Goiás,Oil_Cotton,1033.423,2017-10-01
Mid-West,Mato Grosso,Oil_Cotton,106.406,2017-10-01
Northeast,Bahia,Oil_Cotton,1303.967,2017-10-01
South,Paraná,Oil_Cotton,37.461,2017-10-01
Mid-West,Mato Grosso,UCO,103.521,2017-10-01
Mid-West,Mato Grosso do Sul,UCO,827.562,2017-10-01
Southeast,Minas Gerais,UCO,14.615,2017-10-01
Southeast,Rio de Janeiro,UCO,2261.729,2017-10-01
Southeast,São Paulo,UCO,2940.754,2017-10-01
South,Paraná,UCO,54.41,2017-10-01
South,Rio Grande do Sul,UCO,125.633,2017-10-01
Mid-West,Goiás,Oil_Palm,137.66,2017-10-01
Northeast,Bahia,Oil_Palm,10.932,2017-10-01
Mid-West,Goiás,Oil_Soy,51634.539,2017-10-01
Mid-West,Mato Grosso,Oil_Soy,45365.96,2017-10-01
Mid-West,Mato Grosso do Sul,Oil_Soy,18851.61,2017-10-01
Northeast,Bahia,Oil_Soy,13344.873,2017-10-01
Southeast,Minas Gerais,Oil_Soy,591.391,2017-10-01
Southeast,Rio de Janeiro,Oil_Soy,1774.37,2017-10-01
Southeast,São Paulo,Oil_Soy,5489.749,2017-10-01
South,Paraná,Oil_Soy,27382.648,2017-10-01
South,Rio Grande do Sul,Oil_Soy,88021.48,2017-10-01
South,Santa Catarina,Oil_Soy,11083.749,2017-10-01
Mid-West,Goiás,Fatty_Acid_Other,1451.74,2017-10-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22913.635,2017-10-01
Northeast,Bahia,Fatty_Acid_Other,4232.799,2017-10-01
Southeast,Minas Gerais,Fatty_Acid_Other,5085.968,2017-10-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,92.22,2017-10-01
South,Paraná,Fatty_Acid_Other,1948.087,2017-10-01
South,Rio Grande do Sul,Fatty_Acid_Other,6066.808,2017-10-01
Mid-West,Goiás,Tallow_Cattle,7360.009,2017-09-01
Mid-West,Mato Grosso,Tallow_Cattle,484.5,2017-09-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,3489.903,2017-09-01
Northeast,Bahia,Tallow_Cattle,6608.627,2017-09-01
North,Rondônia,Tallow_Cattle,1014.629,2017-09-01
Southeast,Minas Gerais,Tallow_Cattle,4452.877,2017-09-01
Southeast,Rio de Janeiro,Tallow_Cattle,650.14,2017-09-01
Southeast,São Paulo,Tallow_Cattle,8067.614,2017-09-01
South,Paraná,Tallow_Cattle,7806.077,2017-09-01
South,Rio Grande do Sul,Tallow_Cattle,16063.037,2017-09-01
Mid-West,Mato Grosso,Tallow_Chicken,118.465,2017-09-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,369.907,2017-09-01
Southeast,Minas Gerais,Tallow_Chicken,613.622,2017-09-01
South,Paraná,Tallow_Chicken,2990.436,2017-09-01
South,Rio Grande do Sul,Tallow_Chicken,134.691,2017-09-01
Mid-West,Goiás,Tallow_Pork,778.635,2017-09-01
Southeast,Minas Gerais,Tallow_Pork,750.677,2017-09-01
Southeast,Rio de Janeiro,Tallow_Pork,1767.768,2017-09-01
South,Paraná,Tallow_Pork,2102.742,2017-09-01
South,Rio Grande do Sul,Tallow_Pork,2822.373,2017-09-01
Mid-West,Goiás,Oil_Cotton,372.522,2017-09-01
Mid-West,Mato Grosso,Oil_Cotton,277.636,2017-09-01
Northeast,Bahia,Oil_Cotton,327.56,2017-09-01
Mid-West,Goiás,UCO,19.496,2017-09-01
Mid-West,Mato Grosso,UCO,51.0,2017-09-01
Mid-West,Mato Grosso do Sul,UCO,363.235,2017-09-01
Northeast,Bahia,UCO,34.264,2017-09-01
Southeast,Rio de Janeiro,UCO,1849.841,2017-09-01
Southeast,São Paulo,UCO,2879.56,2017-09-01
South,Paraná,UCO,62.11,2017-09-01
South,Rio Grande do Sul,UCO,154.044,2017-09-01
Mid-West,Goiás,Oil_Palm,666.578,2017-09-01
Northeast,Bahia,Oil_Palm,3382.572,2017-09-01
Mid-West,Goiás,Oil_Soy,51869.599,2017-09-01
Mid-West,Mato Grosso,Oil_Soy,38111.742,2017-09-01
Mid-West,Mato Grosso do Sul,Oil_Soy,24462.589,2017-09-01
Northeast,Bahia,Oil_Soy,13579.14,2017-09-01
Southeast,Minas Gerais,Oil_Soy,674.338,2017-09-01
Southeast,Rio de Janeiro,Oil_Soy,1699.8,2017-09-01
Southeast,São Paulo,Oil_Soy,6082.163,2017-09-01
South,Paraná,Oil_Soy,26846.262,2017-09-01
South,Rio Grande do Sul,Oil_Soy,84591.232,2017-09-01
South,Santa Catarina,Oil_Soy,10321.874,2017-09-01
Mid-West,Goiás,Fatty_Acid_Other,922.299,2017-09-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22513.905,2017-09-01
Northeast,Bahia,Fatty_Acid_Other,4189.033,2017-09-01
Southeast,Minas Gerais,Fatty_Acid_Other,3823.728,2017-09-01
South,Paraná,Fatty_Acid_Other,1321.368,2017-09-01
South,Rio Grande do Sul,Fatty_Acid_Other,5589.8,2017-09-01
Mid-West,Goiás,Tallow_Cattle,8625.183,2017-08-01
Mid-West,Mato Grosso,Tallow_Cattle,549.44,2017-08-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,4663.104,2017-08-01
Northeast,Bahia,Tallow_Cattle,11521.471,2017-08-01
North,Rondônia,Tallow_Cattle,427.001,2017-08-01
Southeast,Minas Gerais,Tallow_Cattle,4446.003,2017-08-01
Southeast,Rio de Janeiro,Tallow_Cattle,1060.301,2017-08-01
Southeast,São Paulo,Tallow_Cattle,7687.716,2017-08-01
South,Paraná,Tallow_Cattle,7025.305,2017-08-01
South,Rio Grande do Sul,Tallow_Cattle,13196.054,2017-08-01
Mid-West,Mato Grosso,Tallow_Chicken,82.251,2017-08-01
Southeast,Minas Gerais,Tallow_Chicken,980.999,2017-08-01
South,Paraná,Tallow_Chicken,3826.391,2017-08-01
South,Rio Grande do Sul,Tallow_Chicken,356.08,2017-08-01
Mid-West,Goiás,Tallow_Pork,525.125,2017-08-01
Southeast,Minas Gerais,Tallow_Pork,623.319,2017-08-01
Southeast,Rio de Janeiro,Tallow_Pork,1092.74,2017-08-01
South,Paraná,Tallow_Pork,2113.351,2017-08-01
South,Rio Grande do Sul,Tallow_Pork,1787.047,2017-08-01
Northeast,Bahia,Oil_Cotton,323.956,2017-08-01
Mid-West,Goiás,UCO,2.403,2017-08-01
Mid-West,Mato Grosso,UCO,91.06,2017-08-01
Mid-West,Mato Grosso do Sul,UCO,36.492,2017-08-01
Northeast,Bahia,UCO,31.396,2017-08-01
Southeast,Minas Gerais,UCO,65.616,2017-08-01
Southeast,Rio de Janeiro,UCO,1893.055,2017-08-01
Southeast,São Paulo,UCO,732.295,2017-08-01
South,Paraná,UCO,71.83,2017-08-01
South,Rio Grande do Sul,UCO,191.167,2017-08-01
Mid-West,Goiás,Oil_Palm,80.667,2017-08-01
Northeast,Bahia,Oil_Palm,537.511,2017-08-01
Mid-West,Goiás,Oil_Soy,56025.701,2017-08-01
Mid-West,Mato Grosso,Oil_Soy,43921.279,2017-08-01
Mid-West,Mato Grosso do Sul,Oil_Soy,24044.812,2017-08-01
Northeast,Bahia,Oil_Soy,13227.15,2017-08-01
Southeast,Minas Gerais,Oil_Soy,2262.976,2017-08-01
Southeast,Rio de Janeiro,Oil_Soy,1991.141,2017-08-01
Southeast,São Paulo,Oil_Soy,7410.647,2017-08-01
South,Paraná,Oil_Soy,26828.656,2017-08-01
South,Rio Grande do Sul,Oil_Soy,83710.042,2017-08-01
South,Santa Catarina,Oil_Soy,10592.048,2017-08-01
Mid-West,Goiás,Fatty_Acid_Other,2359.175,2017-08-01
Mid-West,Mato Grosso,Fatty_Acid_Other,18371.546,2017-08-01
Northeast,Bahia,Fatty_Acid_Other,4134.91,2017-08-01
Southeast,Minas Gerais,Fatty_Acid_Other,3505.421,2017-08-01
South,Paraná,Fatty_Acid_Other,836.482,2017-08-01
South,Rio Grande do Sul,Fatty_Acid_Other,4565.944,2017-08-01
Mid-West,Goiás,Tallow_Cattle,8532.624,2017-07-01
Mid-West,Mato Grosso,Tallow_Cattle,415.35,2017-07-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,3128.311,2017-07-01
Northeast,Bahia,Tallow_Cattle,7327.593,2017-07-01
North,Rondônia,Tallow_Cattle,474.674,2017-07-01
Southeast,Minas Gerais,Tallow_Cattle,5386.912,2017-07-01
Southeast,Rio de Janeiro,Tallow_Cattle,926.115,2017-07-01
Southeast,São Paulo,Tallow_Cattle,4462.921,2017-07-01
South,Paraná,Tallow_Cattle,7079.408,2017-07-01
South,Rio Grande do Sul,Tallow_Cattle,10707.736,2017-07-01
Mid-West,Mato Grosso,Tallow_Chicken,93.461,2017-07-01
Southeast,Minas Gerais,Tallow_Chicken,474.201,2017-07-01
South,Paraná,Tallow_Chicken,4038.54,2017-07-01
South,Rio Grande do Sul,Tallow_Chicken,965.988,2017-07-01
Mid-West,Goiás,Tallow_Pork,419.893,2017-07-01
Southeast,Minas Gerais,Tallow_Pork,8.888,2017-07-01
Southeast,Rio de Janeiro,Tallow_Pork,2022.671,2017-07-01
South,Paraná,Tallow_Pork,1904.49,2017-07-01
South,Rio Grande do Sul,Tallow_Pork,1368.841,2017-07-01
Mid-West,Goiás,Oil_Cotton,504.435,2017-07-01
Mid-West,Mato Grosso,Oil_Cotton,48.946,2017-07-01
Northeast,Bahia,Oil_Cotton,186.945,2017-07-01
Mid-West,Goiás,UCO,13.485,2017-07-01
Mid-West,Mato Grosso,UCO,46.17,2017-07-01
Mid-West,Mato Grosso do Sul,UCO,1182.894,2017-07-01
Southeast,Minas Gerais,UCO,90.0,2017-07-01
Southeast,Rio de Janeiro,UCO,2015.979,2017-07-01
Southeast,São Paulo,UCO,1653.904,2017-07-01
South,Paraná,UCO,44.01,2017-07-01
South,Rio Grande do Sul,UCO,145.644,2017-07-01
Mid-West,Goiás,Oil_Palm,118.068,2017-07-01
Northeast,Bahia,Oil_Palm,3638.321,2017-07-01
Mid-West,Goiás,Oil_Soy,56856.741,2017-07-01
Mid-West,Mato Grosso,Oil_Soy,41895.013,2017-07-01
Mid-West,Mato Grosso do Sul,Oil_Soy,23810.789,2017-07-01
Northeast,Bahia,Oil_Soy,12791.077,2017-07-01
Southeast,Minas Gerais,Oil_Soy,1038.407,2017-07-01
Southeast,Rio de Janeiro,Oil_Soy,1442.054,2017-07-01
Southeast,São Paulo,Oil_Soy,5591.035,2017-07-01
South,Paraná,Oil_Soy,27506.192,2017-07-01
South,Rio Grande do Sul,Oil_Soy,83986.907,2017-07-01
South,Santa Catarina,Oil_Soy,1053.216,2017-07-01
Mid-West,Goiás,Fatty_Acid_Other,945.736,2017-07-01
Mid-West,Mato Grosso,Fatty_Acid_Other,20031.537,2017-07-01
Northeast,Bahia,Fatty_Acid_Other,660.473,2017-07-01
Southeast,Minas Gerais,Fatty_Acid_Other,3379.13,2017-07-01
South,Paraná,Fatty_Acid_Other,1110.267,2017-07-01
South,Rio Grande do Sul,Fatty_Acid_Other,3029.194,2017-07-01
Mid-West,Goiás,Tallow_Cattle,3341.71,2017-06-01
Mid-West,Mato Grosso,Tallow_Cattle,480.32,2017-06-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,2597.412,2017-06-01
Northeast,Bahia,Tallow_Cattle,4790.578,2017-06-01
North,Rondônia,Tallow_Cattle,653.135,2017-06-01
Southeast,Minas Gerais,Tallow_Cattle,5127.214,2017-06-01
Southeast,São Paulo,Tallow_Cattle,7850.333,2017-06-01
South,Paraná,Tallow_Cattle,10458.712,2017-06-01
South,Rio Grande do Sul,Tallow_Cattle,13087.241,2017-06-01
Mid-West,Mato Grosso,Tallow_Chicken,39.065,2017-06-01
Southeast,Minas Gerais,Tallow_Chicken,329.67,2017-06-01
South,Paraná,Tallow_Chicken,3499.815,2017-06-01
South,Rio Grande do Sul,Tallow_Chicken,92.993,2017-06-01
Mid-West,Goiás,Tallow_Pork,138.304,2017-06-01
Mid-West,Mato Grosso,Tallow_Pork,42.045,2017-06-01
Southeast,Minas Gerais,Tallow_Pork,547.623,2017-06-01
Southeast,Rio de Janeiro,Tallow_Pork,74.051,2017-06-01
South,Paraná,Tallow_Pork,1959.384,2017-06-01
South,Rio Grande do Sul,Tallow_Pork,2732.677,2017-06-01
Mid-West,Goiás,Oil_Cotton,433.99,2017-06-01
Mid-West,Mato Grosso,Oil_Cotton,24.28,2017-06-01
South,Rio Grande do Sul,Oil_Canola,522.221,2017-06-01
Mid-West,Goiás,UCO,82.575,2017-06-01
Mid-West,Mato Grosso,UCO,78.18,2017-06-01
Mid-West,Mato Grosso do Sul,UCO,932.207,2017-06-01
Southeast,Minas Gerais,UCO,291.264,2017-06-01
Southeast,Rio de Janeiro,UCO,1191.653,2017-06-01
Southeast,São Paulo,UCO,6063.849,2017-06-01
South,Paraná,UCO,42.94,2017-06-01
South,Rio Grande do Sul,UCO,115.711,2017-06-01
Northeast,Bahia,Oil_Palm,2478.589,2017-06-01
Mid-West,Goiás,Oil_Soy,46993.92,2017-06-01
Mid-West,Mato Grosso,Oil_Soy,29663.124,2017-06-01
Mid-West,Mato Grosso do Sul,Oil_Soy,18153.346,2017-06-01
Northeast,Bahia,Oil_Soy,13119.77,2017-06-01
Southeast,Minas Gerais,Oil_Soy,1911.014,2017-06-01
Southeast,Rio de Janeiro,Oil_Soy,942.818,2017-06-01
Southeast,São Paulo,Oil_Soy,5035.347,2017-06-01
South,Paraná,Oil_Soy,24367.498,2017-06-01
South,Rio Grande do Sul,Oil_Soy,76695.812,2017-06-01
South,Santa Catarina,Oil_Soy,10268.67,2017-06-01
Mid-West,Goiás,Fatty_Acid_Other,9524.128,2017-06-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22356.098,2017-06-01
Northeast,Bahia,Fatty_Acid_Other,2190.971,2017-06-01
Southeast,Minas Gerais,Fatty_Acid_Other,3242.976,2017-06-01
South,Paraná,Fatty_Acid_Other,1119.234,2017-06-01
South,Rio Grande do Sul,Fatty_Acid_Other,3736.68,2017-06-01
Mid-West,Goiás,Tallow_Cattle,1688.398,2017-05-01
Mid-West,Mato Grosso,Tallow_Cattle,455.64,2017-05-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,2321.114,2017-05-01
Northeast,Bahia,Tallow_Cattle,7076.488,2017-05-01
North,Rondônia,Tallow_Cattle,480.809,2017-05-01
Southeast,Minas Gerais,Tallow_Cattle,3316.079,2017-05-01
Southeast,São Paulo,Tallow_Cattle,6464.123,2017-05-01
South,Paraná,Tallow_Cattle,7913.358,2017-05-01
South,Rio Grande do Sul,Tallow_Cattle,14127.793,2017-05-01
Southeast,Minas Gerais,Tallow_Chicken,257.145,2017-05-01
South,Paraná,Tallow_Chicken,3553.338,2017-05-01
South,Rio Grande do Sul,Tallow_Chicken,217.995,2017-05-01
Mid-West,Goiás,Tallow_Pork,206.772,2017-05-01
Southeast,Minas Gerais,Tallow_Pork,30.693,2017-05-01
Southeast,Rio de Janeiro,Tallow_Pork,100.894,2017-05-01
South,Paraná,Tallow_Pork,3224.1,2017-05-01
South,Rio Grande do Sul,Tallow_Pork,2847.468,2017-05-01
Mid-West,Mato Grosso,Oil_Cotton,26.37,2017-05-01
South,Rio Grande do Sul,Oil_Canola,569.133,2017-05-01
Mid-West,Goiás,UCO,89.999,2017-05-01
Mid-West,Mato Grosso,UCO,120.71,2017-05-01
Mid-West,Mato Grosso do Sul,UCO,1410.335,2017-05-01
Southeast,Minas Gerais,UCO,553.867,2017-05-01
Southeast,Rio de Janeiro,UCO,118.927,2017-05-01
Southeast,São Paulo,UCO,4022.984,2017-05-01
South,Paraná,UCO,183.4,2017-05-01
South,Rio Grande do Sul,UCO,195.787,2017-05-01
Northeast,Bahia,Oil_Palm,29.889,2017-05-01
South,Rio Grande do Sul,Oil_Palm,333.333,2017-05-01
Mid-West,Goiás,Oil_Soy,53177.453,2017-05-01
Mid-West,Mato Grosso,Oil_Soy,34316.026,2017-05-01
Mid-West,Mato Grosso do Sul,Oil_Soy,21113.315,2017-05-01
Northeast,Bahia,Oil_Soy,10209.417,2017-05-01
Southeast,Minas Gerais,Oil_Soy,3382.326,2017-05-01
Southeast,Rio de Janeiro,Oil_Soy,1349.007,2017-05-01
Southeast,São Paulo,Oil_Soy,996.388,2017-05-01
South,Paraná,Oil_Soy,24617.109,2017-05-01
South,Rio Grande do Sul,Oil_Soy,79568.0,2017-05-01
South,Santa Catarina,Oil_Soy,11379.808,2017-05-01
Mid-West,Goiás,Fatty_Acid_Other,9544.018,2017-05-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22471.764,2017-05-01
Northeast,Bahia,Fatty_Acid_Other,3884.823,2017-05-01
Southeast,Minas Gerais,Fatty_Acid_Other,1728.088,2017-05-01
South,Paraná,Fatty_Acid_Other,1051.976,2017-05-01
South,Rio Grande do Sul,Fatty_Acid_Other,3763.928,2017-05-01
Mid-West,Goiás,Tallow_Cattle,488.541,2017-04-01
Mid-West,Mato Grosso,Tallow_Cattle,222.4,2017-04-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,949.218,2017-04-01
Northeast,Bahia,Tallow_Cattle,6603.952,2017-04-01
North,Rondônia,Tallow_Cattle,439.82,2017-04-01
Southeast,Minas Gerais,Tallow_Cattle,3715.044,2017-04-01
Southeast,São Paulo,Tallow_Cattle,2942.381,2017-04-01
South,Paraná,Tallow_Cattle,7352.577,2017-04-01
South,Rio Grande do Sul,Tallow_Cattle,15067.42,2017-04-01
Southeast,Minas Gerais,Tallow_Chicken,268.131,2017-04-01
South,Paraná,Tallow_Chicken,2160.234,2017-04-01
Mid-West,Goiás,Tallow_Pork,104.11,2017-04-01
Southeast,Minas Gerais,Tallow_Pork,553.69,2017-04-01
South,Paraná,Tallow_Pork,4673.276,2017-04-01
South,Rio Grande do Sul,Tallow_Pork,2136.172,2017-04-01
South,Rio Grande do Sul,Oil_Canola,773.356,2017-04-01
Mid-West,Goiás,UCO,20.141,2017-04-01
Mid-West,Mato Grosso,UCO,45.97,2017-04-01
Mid-West,Mato Grosso do Sul,UCO,231.263,2017-04-01
Southeast,Minas Gerais,UCO,281.968,2017-04-01
Southeast,Rio de Janeiro,UCO,91.137,2017-04-01
Southeast,São Paulo,UCO,3027.904,2017-04-01
South,Paraná,UCO,49.7,2017-04-01
South,Rio Grande do Sul,UCO,200.7,2017-04-01
South,Rio Grande do Sul,Oil_Palm,260.067,2017-04-01
Mid-West,Goiás,Oil_Soy,49963.469,2017-04-01
Mid-West,Mato Grosso,Oil_Soy,38685.159,2017-04-01
Mid-West,Mato Grosso do Sul,Oil_Soy,18470.946,2017-04-01
Northeast,Bahia,Oil_Soy,13422.646,2017-04-01
Southeast,Minas Gerais,Oil_Soy,1680.253,2017-04-01
Southeast,Rio de Janeiro,Oil_Soy,1892.024,2017-04-01
Southeast,São Paulo,Oil_Soy,5740.088,2017-04-01
South,Paraná,Oil_Soy,25743.317,2017-04-01
South,Rio Grande do Sul,Oil_Soy,73819.591,2017-04-01
South,Santa Catarina,Oil_Soy,7177.201,2017-04-01
Mid-West,Goiás,Fatty_Acid_Other,8252.609,2017-04-01
Mid-West,Mato Grosso,Fatty_Acid_Other,21019.502,2017-04-01
Northeast,Bahia,Fatty_Acid_Other,460.328,2017-04-01
Southeast,Minas Gerais,Fatty_Acid_Other,4014.12,2017-04-01
South,Paraná,Fatty_Acid_Other,735.147,2017-04-01
South,Rio Grande do Sul,Fatty_Acid_Other,3156.146,2017-04-01
Mid-West,Goiás,Tallow_Cattle,671.87,2017-03-01
Mid-West,Mato Grosso,Tallow_Cattle,222.65,2017-03-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,1075.589,2017-03-01
Northeast,Bahia,Tallow_Cattle,5228.41,2017-03-01
North,Rondônia,Tallow_Cattle,756.427,2017-03-01
Southeast,Minas Gerais,Tallow_Cattle,2757.387,2017-03-01
