Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit
2008,OCT,791904000,HEAD,5.66,"LB / HEAD, LIVE BASIS",4482176640.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,NOV,649245000,HEAD,5.61,"LB / HEAD, LIVE BASIS",3642264450.0,"HEAD × LB / HEAD, LIVE BASIS"
2008,DEC,721311000,HEAD,5.56,"LB / HEAD, LIVE BASIS",4010489159.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2007,JAN,761397000,HEAD,5.5,"LB / HEAD, LIVE BASIS",4187683500.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,FEB,677652000,HEAD,5.44,"LB / HEAD, LIVE BASIS",3686426880.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2007,MAR,740368000,HEAD,5.46,"LB / HEAD, LIVE BASIS",4042409280.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,APR,724478000,HEAD,5.51,"LB / HEAD, LIVE BASIS",3991873780.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,MAY,795486000,HEAD,5.53,"LB / HEAD, LIVE BASIS",4399037580.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,JUN,760589000,HEAD,5.5,"LB / HEAD, LIVE BASIS",4183239500.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,JUL,768445000,HEAD,5.48,"LB / HEAD, LIVE BASIS",4211078600.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2007,AUG,811637000,HEAD,5.4,"LB / HEAD, LIVE BASIS",4382839800.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,SEP,717220000,HEAD,5.54,"LB / HEAD, LIVE BASIS",3973398800.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,OCT,826835000,HEAD,5.63,"LB / HEAD, LIVE BASIS",4655081050.0,"HEAD × LB / HEAD, LIVE BASIS"
2007,NOV,738862000,HEAD,5.65,"LB / HEAD, LIVE BASIS",4174570300.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2007,DEC,712651000,HEAD,5.6,"LB / HEAD, LIVE BASIS",3990845599.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2006,JAN,757532000,HEAD,5.5,"LB / HEAD, LIVE BASIS",4166426000.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,FEB,688301000,HEAD,5.45,"LB / HEAD, LIVE BASIS",3751240450.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,MAR,788880000,HEAD,5.45,"LB / HEAD, LIVE BASIS",4299396000.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,APR,704626000,HEAD,5.47,"LB / HEAD, LIVE BASIS",3854304220.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,MAY,798070000,HEAD,5.5,"LB / HEAD, LIVE BASIS",4389385000.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,JUN,775027000,HEAD,5.46,"LB / HEAD, LIVE BASIS",4231647420.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,JUL,726728000,HEAD,5.39,"LB / HEAD, LIVE BASIS",3917063920.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,AUG,805409000,HEAD,5.37,"LB / HEAD, LIVE BASIS",4325046330.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,SEP,722965000,HEAD,5.53,"LB / HEAD, LIVE BASIS",3997996450.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,OCT,785406000,HEAD,5.59,"LB / HEAD, LIVE BASIS",4390419540.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,NOV,726380000,HEAD,5.53,"LB / HEAD, LIVE BASIS",4016881400.0,"HEAD × LB / HEAD, LIVE BASIS"
2006,DEC,689342000,HEAD,5.49,"LB / HEAD, LIVE BASIS",3784487580.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,JAN,731023000,HEAD,5.37,"LB / HEAD, LIVE BASIS",3925593510.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,FEB,683240000,HEAD,5.33,"LB / HEAD, LIVE BASIS",3641669200.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,MAR,782457000,HEAD,5.31,"LB / HEAD, LIVE BASIS",4154846669.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2005,APR,728051000,HEAD,5.37,"LB / HEAD, LIVE BASIS",3909633870.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,MAY,771055000,HEAD,5.36,"LB / HEAD, LIVE BASIS",4132854800.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2005,JUN,786222000,HEAD,5.34,"LB / HEAD, LIVE BASIS",4198425480.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,JUL,731664000,HEAD,5.28,"LB / HEAD, LIVE BASIS",3863185920.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,AUG,806846000,HEAD,5.29,"LB / HEAD, LIVE BASIS",4268215340.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,SEP,761673000,HEAD,5.41,"LB / HEAD, LIVE BASIS",4120650930.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,OCT,757041000,HEAD,5.51,"LB / HEAD, LIVE BASIS",4171295910.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,NOV,731737000,HEAD,5.49,"LB / HEAD, LIVE BASIS",4017236130.0,"HEAD × LB / HEAD, LIVE BASIS"
2005,DEC,729464000,HEAD,5.48,"LB / HEAD, LIVE BASIS",3997462720.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2004,JAN,732301000,HEAD,5.31,"LB / HEAD, LIVE BASIS",3888518309.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2004,FEB,656113000,HEAD,5.18,"LB / HEAD, LIVE BASIS",3398665340.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,MAR,777216000,HEAD,5.18,"LB / HEAD, LIVE BASIS",4025978880.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,APR,739639000,HEAD,5.24,"LB / HEAD, LIVE BASIS",3875708360.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,MAY,726312000,HEAD,5.24,"LB / HEAD, LIVE BASIS",3805874880.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,JUN,761260000,HEAD,5.26,"LB / HEAD, LIVE BASIS",4004227600.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,JUL,754300000,HEAD,5.24,"LB / HEAD, LIVE BASIS",3952532000.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,AUG,783624000,HEAD,5.26,"LB / HEAD, LIVE BASIS",4121862240.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,SEP,767463000,HEAD,5.35,"LB / HEAD, LIVE BASIS",4105927049.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2004,OCT,742651000,HEAD,5.39,"LB / HEAD, LIVE BASIS",4002888890.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,NOV,719799000,HEAD,5.32,"LB / HEAD, LIVE BASIS",3829330680.0,"HEAD × LB / HEAD, LIVE BASIS"
2004,DEC,735070000,HEAD,5.31,"LB / HEAD, LIVE BASIS",3903221699.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2003,JAN,739540000,HEAD,5.19,"LB / HEAD, LIVE BASIS",3838212600.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2003,FEB,646140000,HEAD,5.19,"LB / HEAD, LIVE BASIS",3353466600.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2003,MAR,695744000,HEAD,5.14,"LB / HEAD, LIVE BASIS",3576124160.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,APR,726813000,HEAD,5.18,"LB / HEAD, LIVE BASIS",3764891340.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,MAY,740371000,HEAD,5.2,"LB / HEAD, LIVE BASIS",3849929200.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,JUN,727348000,HEAD,5.23,"LB / HEAD, LIVE BASIS",3804030040.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2003,JUL,775679000,HEAD,5.13,"LB / HEAD, LIVE BASIS",3979233270.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,AUG,735471000,HEAD,5.15,"LB / HEAD, LIVE BASIS",3787675650.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2003,SEP,740215000,HEAD,5.21,"LB / HEAD, LIVE BASIS",3856520150.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,OCT,794216000,HEAD,5.28,"LB / HEAD, LIVE BASIS",4193460480.0,"HEAD × LB / HEAD, LIVE BASIS"
2003,NOV,636061000,HEAD,5.23,"LB / HEAD, LIVE BASIS",3326599030.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2003,DEC,726836000,HEAD,5.26,"LB / HEAD, LIVE BASIS",3823157360.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,JAN,753629000,HEAD,5.12,"LB / HEAD, LIVE BASIS",3858580480.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,FEB,668998000,HEAD,5.09,"LB / HEAD, LIVE BASIS",3405199820.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,MAR,702452000,HEAD,5.1,"LB / HEAD, LIVE BASIS",3582505199.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2002,APR,748619000,HEAD,5.09,"LB / HEAD, LIVE BASIS",3810470710.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,MAY,776606000,HEAD,5.13,"LB / HEAD, LIVE BASIS",3983988780.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,JUN,698534000,HEAD,5.11,"LB / HEAD, LIVE BASIS",3569508740.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,JUL,770375000,HEAD,5.07,"LB / HEAD, LIVE BASIS",3905801250.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,AUG,772835000,HEAD,5.06,"LB / HEAD, LIVE BASIS",3910545099.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2002,SEP,700712000,HEAD,5.12,"LB / HEAD, LIVE BASIS",3587645440.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,OCT,788457000,HEAD,5.18,"LB / HEAD, LIVE BASIS",4084207260.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,NOV,659248000,HEAD,5.16,"LB / HEAD, LIVE BASIS",3401719680.0,"HEAD × LB / HEAD, LIVE BASIS"
2002,DEC,675634000,HEAD,5.21,"LB / HEAD, LIVE BASIS",3520053140.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,JAN,724682000,HEAD,5.03,"LB / HEAD, LIVE BASIS",3645150460.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,FEB,640114000,HEAD,5.02,"LB / HEAD, LIVE BASIS",3213372279.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2001,MAR,715118000,HEAD,5.02,"LB / HEAD, LIVE BASIS",3589892359.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2001,APR,688860000,HEAD,5.05,"LB / HEAD, LIVE BASIS",3478743000.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,MAY,769362000,HEAD,5.08,"LB / HEAD, LIVE BASIS",3908358960.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,JUN,722575000,HEAD,5.03,"LB / HEAD, LIVE BASIS",3634552250.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,JUL,721898000,HEAD,4.96,"LB / HEAD, LIVE BASIS",3580614080.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,AUG,790269000,HEAD,4.96,"LB / HEAD, LIVE BASIS",3919734240.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,SEP,665542000,HEAD,5.06,"LB / HEAD, LIVE BASIS",3367642519.9999995,"HEAD × LB / HEAD, LIVE BASIS"
2001,OCT,784078000,HEAD,5.09,"LB / HEAD, LIVE BASIS",3990957020.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,NOV,679861000,HEAD,5.09,"LB / HEAD, LIVE BASIS",3460492490.0,"HEAD × LB / HEAD, LIVE BASIS"
2001,DEC,664023000,HEAD,5.13,"LB / HEAD, LIVE BASIS",3406437990.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,JAN,669634000,HEAD,5.04,"LB / HEAD, LIVE BASIS",3374955360.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,FEB,686494000,HEAD,5.03,"LB / HEAD, LIVE BASIS",3453064820.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,MAR,746269000,HEAD,5.0,"LB / HEAD, LIVE BASIS",3731345000.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,APR,649237000,HEAD,5.01,"LB / HEAD, LIVE BASIS",3252677370.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,MAY,767299000,HEAD,4.97,"LB / HEAD, LIVE BASIS",3813476030.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,JUN,748722000,HEAD,4.97,"LB / HEAD, LIVE BASIS",3721148340.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,JUL,675494000,HEAD,4.96,"LB / HEAD, LIVE BASIS",3350450240.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,AUG,775930000,HEAD,4.94,"LB / HEAD, LIVE BASIS",3833094200.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2000,SEP,670426000,HEAD,4.98,"LB / HEAD, LIVE BASIS",3338721480.0000005,"HEAD × LB / HEAD, LIVE BASIS"
2000,OCT,719654000,HEAD,5.04,"LB / HEAD, LIVE BASIS",3627056160.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,NOV,674925000,HEAD,5.08,"LB / HEAD, LIVE BASIS",3428619000.0,"HEAD × LB / HEAD, LIVE BASIS"
2000,DEC,642057000,HEAD,5.06,"LB / HEAD, LIVE BASIS",3248808419.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1999,JAN,678927000,HEAD,5.0,"LB / HEAD, LIVE BASIS",3394635000.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,FEB,631824000,HEAD,5.0,"LB / HEAD, LIVE BASIS",3159120000.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,MAR,722284000,HEAD,5.03,"LB / HEAD, LIVE BASIS",3633088520.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,APR,702597000,HEAD,5.01,"LB / HEAD, LIVE BASIS",3520010970.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,MAY,687342000,HEAD,5.04,"LB / HEAD, LIVE BASIS",3464203680.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,JUN,718517000,HEAD,5.0,"LB / HEAD, LIVE BASIS",3592585000.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,JUL,702989000,HEAD,4.89,"LB / HEAD, LIVE BASIS",3437616210.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,AUG,722331000,HEAD,4.83,"LB / HEAD, LIVE BASIS",3488858730.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,SEP,696166000,HEAD,4.98,"LB / HEAD, LIVE BASIS",3466906680.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1999,OCT,681260000,HEAD,5.05,"LB / HEAD, LIVE BASIS",3440363000.0,"HEAD × LB / HEAD, LIVE BASIS"
1999,NOV,663525000,HEAD,5.02,"LB / HEAD, LIVE BASIS",3330895499.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1999,DEC,679453000,HEAD,5.04,"LB / HEAD, LIVE BASIS",3424443120.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,JAN,683661000,HEAD,4.84,"LB / HEAD, LIVE BASIS",3308919240.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,FEB,620081000,HEAD,4.83,"LB / HEAD, LIVE BASIS",2994991230.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,MAR,666154000,HEAD,4.9,"LB / HEAD, LIVE BASIS",3264154600.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,APR,677430000,HEAD,4.93,"LB / HEAD, LIVE BASIS",3339729900.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,MAY,650411000,HEAD,4.86,"LB / HEAD, LIVE BASIS",3160997460.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,JUN,683251000,HEAD,4.78,"LB / HEAD, LIVE BASIS",3265939780.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,JUL,701148000,HEAD,4.69,"LB / HEAD, LIVE BASIS",3288384120.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1998,AUG,665207000,HEAD,4.76,"LB / HEAD, LIVE BASIS",3166385320.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,SEP,669631000,HEAD,4.85,"LB / HEAD, LIVE BASIS",3247710350.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,OCT,701553000,HEAD,4.93,"LB / HEAD, LIVE BASIS",3458656290.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,NOV,612240000,HEAD,5.0,"LB / HEAD, LIVE BASIS",3061200000.0,"HEAD × LB / HEAD, LIVE BASIS"
1998,DEC,676215000,HEAD,4.98,"LB / HEAD, LIVE BASIS",3367550700.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1997,JAN,682844000,HEAD,4.87,"LB / HEAD, LIVE BASIS",3325450280.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,FEB,605533000,HEAD,4.85,"LB / HEAD, LIVE BASIS",2936835050.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,MAR,629615000,HEAD,4.83,"LB / HEAD, LIVE BASIS",3041040450.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,APR,679211000,HEAD,4.86,"LB / HEAD, LIVE BASIS",3300965460.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,MAY,683309000,HEAD,4.82,"LB / HEAD, LIVE BASIS",3293549380.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,JUN,655184000,HEAD,4.78,"LB / HEAD, LIVE BASIS",3131779520.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,JUL,684210000,HEAD,4.69,"LB / HEAD, LIVE BASIS",3208944900.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1997,AUG,667594000,HEAD,4.68,"LB / HEAD, LIVE BASIS",3124339920.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,SEP,660950000,HEAD,4.82,"LB / HEAD, LIVE BASIS",3185779000.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,OCT,717557000,HEAD,4.84,"LB / HEAD, LIVE BASIS",3472975880.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,NOV,576027000,HEAD,4.88,"LB / HEAD, LIVE BASIS",2811011760.0,"HEAD × LB / HEAD, LIVE BASIS"
1997,DEC,661504000,HEAD,4.86,"LB / HEAD, LIVE BASIS",3214909440.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,JAN,658275000,HEAD,4.85,"LB / HEAD, LIVE BASIS",3192633750.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,FEB,631986000,HEAD,4.81,"LB / HEAD, LIVE BASIS",3039852659.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1996,MAR,630798000,HEAD,4.8,"LB / HEAD, LIVE BASIS",3027830400.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,APR,640356000,HEAD,4.82,"LB / HEAD, LIVE BASIS",3086515920.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,MAY,676931000,HEAD,4.75,"LB / HEAD, LIVE BASIS",3215422250.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,JUN,611897000,HEAD,4.73,"LB / HEAD, LIVE BASIS",2894272810.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1996,JUL,668125000,HEAD,4.67,"LB / HEAD, LIVE BASIS",3120143750.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,AUG,671546000,HEAD,4.72,"LB / HEAD, LIVE BASIS",3169697120.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,SEP,619250000,HEAD,4.79,"LB / HEAD, LIVE BASIS",2966207500.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,OCT,700669000,HEAD,4.82,"LB / HEAD, LIVE BASIS",3377224580.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,NOV,582784000,HEAD,4.82,"LB / HEAD, LIVE BASIS",2809018880.0,"HEAD × LB / HEAD, LIVE BASIS"
1996,DEC,607242000,HEAD,4.84,"LB / HEAD, LIVE BASIS",2939051280.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,JAN,621916000,HEAD,4.68,"LB / HEAD, LIVE BASIS",2910566880.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,FEB,573789000,HEAD,4.66,"LB / HEAD, LIVE BASIS",2673856740.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,MAR,665504000,HEAD,4.65,"LB / HEAD, LIVE BASIS",3094593600.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,APR,578716000,HEAD,4.69,"LB / HEAD, LIVE BASIS",2714178040.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,MAY,669262000,HEAD,4.66,"LB / HEAD, LIVE BASIS",3118760920.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,JUN,674080000,HEAD,4.65,"LB / HEAD, LIVE BASIS",3134472000.0000005,"HEAD × LB / HEAD, LIVE BASIS"
1995,JUL,597576000,HEAD,4.56,"LB / HEAD, LIVE BASIS",2724946560.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,AUG,678203000,HEAD,4.49,"LB / HEAD, LIVE BASIS",3045131470.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,SEP,619743000,HEAD,4.65,"LB / HEAD, LIVE BASIS",2881804950.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,OCT,654327000,HEAD,4.77,"LB / HEAD, LIVE BASIS",3121139789.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1995,NOV,608496000,HEAD,4.78,"LB / HEAD, LIVE BASIS",2908610880.0,"HEAD × LB / HEAD, LIVE BASIS"
1995,DEC,589234000,HEAD,4.81,"LB / HEAD, LIVE BASIS",2834215540.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,JAN,572361000,HEAD,4.67,"LB / HEAD, LIVE BASIS",2672925870.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,FEB,535304000,HEAD,4.65,"LB / HEAD, LIVE BASIS",2489163600.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,MAR,615411000,HEAD,4.66,"LB / HEAD, LIVE BASIS",2867815260.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,APR,583376000,HEAD,4.65,"LB / HEAD, LIVE BASIS",2712698400.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,MAY,602123000,HEAD,4.63,"LB / HEAD, LIVE BASIS",2787829490.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,JUN,644160000,HEAD,4.54,"LB / HEAD, LIVE BASIS",2924486400.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,JUL,583138000,HEAD,4.52,"LB / HEAD, LIVE BASIS",2635783759.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1994,AUG,676412000,HEAD,4.59,"LB / HEAD, LIVE BASIS",3104731080.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,SEP,625653000,HEAD,4.66,"LB / HEAD, LIVE BASIS",2915542980.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,OCT,614169000,HEAD,4.72,"LB / HEAD, LIVE BASIS",2898877680.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,NOV,591980000,HEAD,4.71,"LB / HEAD, LIVE BASIS",2788225800.0,"HEAD × LB / HEAD, LIVE BASIS"
1994,DEC,595509000,HEAD,4.69,"LB / HEAD, LIVE BASIS",2792937210.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,JAN,555319000,HEAD,4.6,"LB / HEAD, LIVE BASIS",2554467400.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,FEB,512716000,HEAD,4.56,"LB / HEAD, LIVE BASIS",2337984960.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,MAR,587194000,HEAD,4.57,"LB / HEAD, LIVE BASIS",2683476580.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,APR,573268000,HEAD,4.61,"LB / HEAD, LIVE BASIS",2642765480.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,MAY,549813000,HEAD,4.61,"LB / HEAD, LIVE BASIS",2534637930.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,JUN,611050000,HEAD,4.56,"LB / HEAD, LIVE BASIS",2786387999.9999995,"HEAD × LB / HEAD, LIVE BASIS"
1993,JUL,576788000,HEAD,4.41,"LB / HEAD, LIVE BASIS",2543635080.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,AUG,604730000,HEAD,4.44,"LB / HEAD, LIVE BASIS",2685001200.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,SEP,594685000,HEAD,4.54,"LB / HEAD, LIVE BASIS",2699869900.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,OCT,568327000,HEAD,4.63,"LB / HEAD, LIVE BASIS",2631354010.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,NOV,550410000,HEAD,4.63,"LB / HEAD, LIVE BASIS",2548398300.0,"HEAD × LB / HEAD, LIVE BASIS"
1993,DEC,572600000,HEAD,4.64,"LB / HEAD, LIVE BASIS",2656864000.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,JAN,560030000,HEAD,4.54,"LB / HEAD, LIVE BASIS",2542536200.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,FEB,499703000,HEAD,4.51,"LB / HEAD, LIVE BASIS",2253660530.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,MAR,552947000,HEAD,4.52,"LB / HEAD, LIVE BASIS",2499320440.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,APR,543077000,HEAD,4.52,"LB / HEAD, LIVE BASIS",2454708040.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,MAY,542702000,HEAD,4.54,"LB / HEAD, LIVE BASIS",2463867080.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,JUN,571535000,HEAD,4.51,"LB / HEAD, LIVE BASIS",2577622850.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,JUL,587888000,HEAD,4.38,"LB / HEAD, LIVE BASIS",2574949440.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,AUG,558768000,HEAD,4.45,"LB / HEAD, LIVE BASIS",2486517600.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,SEP,561895000,HEAD,4.53,"LB / HEAD, LIVE BASIS",2545384350.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,OCT,566850000,HEAD,4.57,"LB / HEAD, LIVE BASIS",2590504500.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,NOV,494140000,HEAD,4.57,"LB / HEAD, LIVE BASIS",2258219800.0,"HEAD × LB / HEAD, LIVE BASIS"
1992,DEC,562805000,HEAD,4.59,"LB / HEAD, LIVE BASIS",2583274950.0,"HEAD × LB / HEAD, LIVE BASIS"
1991,JAN,532204000,HEAD,4.45,"LB / HEAD, LIVE BASIS",2368307800.0,"HEAD × LB / HEAD, LIVE BASIS"
1991,FEB,477323000,HEAD,4.43,"LB / HEAD, LIVE BASIS",2114540889.9999998,"HEAD × LB / HEAD, LIVE BASIS"
1991,MAR,490627000,HEAD,4.44,"LB / HEAD, LIVE BASIS",2178383880.0,"HEAD × LB / HEAD, LIVE BASIS"
1991,APR,541897000,HEAD,4.45,"LB / HEAD, LIVE BASIS",2411441650.0,"HEAD × LB / HEAD, LIVE BASIS"
1991,MAY,561820000,HEAD,4.41,"LB / HEAD, LIVE BASIS",2477626200.0,"HEAD × LB / HEAD, LIVE BASIS"
1991,JUN,508277000,HEAD,4.4,"LB / HEAD, LIVE BASIS",2236418800.0,"HEAD × LB / HEAD, LIVE BASIS"
