DATE,BR_MDIA3_PRICE
2006-10-18,7.05
2006-10-19,7.027
2006-10-20,7.067
2006-10-23,7.133
2006-10-24,7.167
2006-10-25,7.06
2006-10-26,7.033
2006-10-27,7.033
2006-10-30,7.0
2006-10-31,7.063
2006-11-01,7.0
2006-11-03,7.013
2006-11-06,7.013
2006-11-07,7.0
2006-11-08,7.077
2006-11-09,7.047
2006-11-10,7.077
2006-11-13,7.23
2006-11-14,7.233
2006-11-16,7.167
2006-11-17,7.233
2006-11-21,7.167
2006-11-22,7.333
2006-11-23,7.4
2006-11-24,7.583
2006-11-27,7.72
2006-11-28,7.8
2006-11-29,7.87
2006-11-30,7.967
2006-12-01,8.0
2006-12-04,8.233
2006-12-05,8.5
2006-12-06,8.433
2006-12-07,8.633000000000001
2006-12-08,8.5
2006-12-11,8.3
2006-12-12,8.333
2006-12-13,8.283
2006-12-14,8.433
2006-12-15,8.433
2006-12-18,8.283
2006-12-19,8.5
2006-12-20,8.337
2006-12-21,8.35
2006-12-22,8.5
2006-12-26,8.467
2006-12-27,8.417
2006-12-28,8.333
2007-01-02,8.417
2007-01-03,8.467
2007-01-04,8.333
2007-01-05,8.333
2007-01-08,8.333
2007-01-09,8.333
2007-01-10,8.117
2007-01-11,8.0
2007-01-12,8.167
2007-01-15,8.383000000000001
2007-01-16,8.267
2007-01-17,8.067
2007-01-18,8.233
2007-01-19,8.467
2007-01-22,8.467
2007-01-23,8.833
2007-01-24,8.667
2007-01-26,8.7
2007-01-29,8.667
2007-01-30,8.623
2007-01-31,8.587
2007-02-01,9.0
2007-02-02,8.833
2007-02-05,8.94
2007-02-06,8.933
2007-02-07,8.997
2007-02-08,9.1
2007-02-09,9.05
2007-02-12,9.217
2007-02-13,9.567
2007-02-14,9.367
2007-02-15,9.367
2007-02-16,9.3
2007-02-21,9.033
2007-02-22,9.0
2007-02-23,9.233
2007-02-26,9.33
2007-02-27,8.733
2007-02-28,9.333
2007-03-01,9.1
2007-03-02,9.017
2007-03-05,8.757
2007-03-06,9.213
2007-03-07,9.167
2007-03-08,9.163
2007-03-09,9.103
2007-03-12,9.093
2007-03-13,8.817
2007-03-14,8.483
2007-03-15,8.6
2007-03-16,8.663
2007-03-19,8.6
2007-03-20,8.417
2007-03-21,8.41
2007-03-22,8.467
2007-03-23,8.417
2007-03-26,8.7
2007-03-27,8.633000000000001
2007-03-28,8.763
2007-03-29,9.147
2007-03-30,9.167
2007-04-02,9.34
2007-04-03,9.19
2007-04-04,9.043
2007-04-05,9.083
2007-04-09,9.033
2007-04-10,9.06
2007-04-11,8.95
2007-04-12,8.997
2007-04-13,8.667
2007-04-16,8.987
2007-04-17,9.133
2007-04-18,9.267
2007-04-19,8.967
2007-04-20,9.05
2007-04-23,8.947
2007-04-24,9.0
2007-04-25,9.233
2007-04-26,9.067
2007-04-27,9.417
2007-04-30,9.533
2007-05-02,9.647
2007-05-03,9.9
2007-05-04,10.017
2007-05-07,9.98
2007-05-08,10.0
2007-05-09,9.93
2007-05-10,9.98
2007-05-11,10.11
2007-05-14,9.95
2007-05-15,10.067
2007-05-16,10.0
2007-05-17,10.0
2007-05-18,9.997
2007-05-21,9.967
2007-05-22,9.95
2007-05-23,10.0
2007-05-24,9.98
2007-05-25,10.0
2007-05-28,10.0
2007-05-29,10.017
2007-05-30,10.0
2007-05-31,10.0
2007-06-01,9.963
2007-06-04,9.883
2007-06-05,9.967
2007-06-06,9.833
2007-06-08,9.867
2007-06-11,9.757
2007-06-12,9.967
2007-06-13,10.0
2007-06-14,9.833
2007-06-15,9.917
2007-06-18,9.9
2007-06-19,9.767
2007-06-20,9.733
2007-06-21,9.967
2007-06-22,10.0
2007-06-25,10.0
2007-06-26,9.9
2007-06-27,9.833
2007-06-28,10.0
2007-06-29,10.0
2007-07-02,9.983
2007-07-03,9.963
2007-07-04,9.903
2007-07-05,10.003
2007-07-06,9.937
2007-07-10,10.667
2007-07-11,10.633
2007-07-12,10.467
2007-07-13,10.5
2007-07-16,10.5
2007-07-17,10.6
2007-07-18,10.433
2007-07-19,10.467
2007-07-20,10.433
2007-07-23,11.2
2007-07-24,11.063
2007-07-25,10.933
2007-07-26,10.63
2007-07-27,10.333
2007-07-30,10.217
2007-07-31,10.16
2007-08-01,9.793
2007-08-02,9.967
2007-08-03,9.99
2007-08-06,9.913
2007-08-07,9.83
2007-08-08,9.9
2007-08-09,9.833
2007-08-10,9.567
2007-08-13,9.53
2007-08-14,9.5
2007-08-15,9.3
2007-08-16,8.83
2007-08-17,8.933
2007-08-20,8.963
2007-08-21,8.767
2007-08-22,9.023
2007-08-23,8.86
2007-08-24,8.853
2007-08-27,8.813
2007-08-28,8.76
2007-08-29,8.583
2007-08-30,8.367
2007-08-31,8.367
2007-09-03,8.5
2007-09-04,8.667
2007-09-05,8.667
2007-09-06,8.733
2007-09-10,8.66
2007-09-11,8.497
2007-09-12,8.13
2007-09-13,7.983
2007-09-14,7.963
2007-09-17,8.0
2007-09-18,7.997
2007-09-19,8.133
2007-09-20,8.163
2007-09-21,8.267
2007-09-24,8.267
2007-09-25,8.097
2007-09-26,8.067
2007-09-27,8.4
2007-09-28,8.327
2007-10-01,8.43
2007-10-02,8.667
2007-10-03,8.833
2007-10-04,9.1
2007-10-05,9.067
2007-10-08,8.85
2007-10-09,8.85
2007-10-10,8.95
2007-10-11,8.503
2007-10-15,8.767
2007-10-16,8.85
2007-10-17,8.9
2007-10-18,9.047
2007-10-19,8.93
2007-10-22,8.83
2007-10-23,8.897
2007-10-24,8.75
2007-10-25,8.6
2007-10-26,8.557
2007-10-29,8.4
2007-10-30,8.217
2007-10-31,8.157
2007-11-01,8.163
2007-11-05,8.03
2007-11-06,8.483
2007-11-07,8.667
2007-11-08,8.567
2007-11-09,8.3
2007-11-12,8.24
2007-11-13,7.967
2007-11-14,8.323
2007-11-16,8.667
2007-11-19,8.393
2007-11-21,7.967
2007-11-22,8.05
2007-11-23,8.0
2007-11-26,7.767
2007-11-27,7.563
2007-11-28,7.833
2007-11-29,8.0
2007-11-30,7.95
2007-12-03,7.883
2007-12-04,7.717
2007-12-05,7.933
2007-12-06,8.05
2007-12-07,8.167
2007-12-10,8.163
2007-12-11,8.163
2007-12-12,8.143
2007-12-13,8.17
2007-12-14,8.393
2007-12-17,8.317
2007-12-18,8.493
2007-12-19,8.333
2007-12-20,8.537
2007-12-21,8.333
2007-12-26,8.263
2007-12-27,8.23
2007-12-28,8.29
2008-01-02,8.133
2008-01-03,7.95
2008-01-04,7.9
2008-01-07,7.683
2008-01-08,7.617
2008-01-09,7.567
2008-01-10,7.833
2008-01-11,8.0
2008-01-14,7.957
2008-01-15,7.83
2008-01-16,7.633
2008-01-17,7.167
2008-01-18,7.163
2008-01-21,6.75
2008-01-22,6.747
2008-01-23,6.327
2008-01-24,6.5
2008-01-28,6.563
2008-01-29,6.473
2008-01-30,6.45
2008-01-31,6.333
2008-02-01,6.333
2008-02-06,6.427
2008-02-07,6.333
2008-02-08,6.45
2008-02-11,6.463
2008-02-12,6.4
2008-02-13,6.433
2008-02-14,6.633
2008-02-15,6.463
2008-02-18,6.533
2008-02-19,6.563
2008-02-20,6.583
2008-02-21,6.757
2008-02-22,6.863
2008-02-25,7.083
2008-02-26,7.19
2008-02-27,7.133
2008-02-28,7.1
2008-02-29,7.1
2008-03-03,7.0
2008-03-04,6.877
2008-03-05,6.633
2008-03-06,6.633
2008-03-07,6.66
2008-03-10,6.63
2008-03-11,6.617
2008-03-12,6.63
2008-03-13,6.3
2008-03-14,6.253
2008-03-17,6.25
2008-03-18,6.333
2008-03-19,6.1
2008-03-20,6.263
2008-03-24,6.367
2008-03-25,6.3
2008-03-26,6.2
2008-03-27,6.05
2008-03-28,5.833
2008-03-31,5.75
2008-04-01,5.717
2008-04-02,5.817
2008-04-03,5.723
2008-04-04,5.683
2008-04-07,5.633
2008-04-08,6.263
2008-04-09,6.447
2008-04-10,6.53
2008-04-11,6.413
2008-04-14,6.347
2008-04-15,6.337
2008-04-16,6.46
2008-04-17,6.78
2008-04-18,7.143
2008-04-22,7.063
2008-04-23,6.783
2008-04-24,7.0
2008-04-25,7.22
2008-04-28,7.197
2008-04-29,7.33
2008-04-30,7.833
2008-05-02,8.5
2008-05-05,8.417
2008-05-06,8.317
2008-05-07,8.133
2008-05-08,8.4
2008-05-09,8.33
2008-05-12,8.297
2008-05-13,8.5
2008-05-14,8.6
2008-05-15,8.663
2008-05-16,8.597
2008-05-19,8.593
2008-05-20,8.317
2008-05-21,8.283
2008-05-23,8.25
2008-05-26,8.25
2008-05-27,8.04
2008-05-28,8.067
2008-05-29,8.2
2008-05-30,8.5
2008-06-02,8.25
2008-06-03,8.25
2008-06-04,8.247
2008-06-05,8.33
2008-06-06,8.233
2008-06-09,8.2
2008-06-10,7.897
2008-06-11,7.833
2008-06-12,7.83
2008-06-13,8.0
2008-06-16,7.917
2008-06-17,7.767
2008-06-18,7.667
2008-06-19,7.667
2008-06-20,7.5
2008-06-23,7.59
2008-06-24,7.433
2008-06-25,7.667
2008-06-26,7.66
2008-06-27,7.667
2008-06-30,7.667
2008-07-01,7.45
2008-07-02,7.43
2008-07-03,7.423
2008-07-04,7.43
2008-07-07,7.263
2008-07-08,7.107
2008-07-10,6.833
2008-07-11,6.763
2008-07-14,6.833
2008-07-15,7.083
2008-07-16,6.997
2008-07-17,6.993
2008-07-18,6.997
2008-07-21,6.997
2008-07-22,6.863
2008-07-23,6.833
2008-07-24,6.833
2008-07-25,6.76
2008-07-28,6.767
2008-07-29,6.767
2008-07-30,6.767
2008-07-31,7.0
2008-08-01,7.0
2008-08-04,6.997
2008-08-05,7.167
2008-08-06,7.347
2008-08-07,7.267
2008-08-08,7.193
2008-08-11,7.033
2008-08-12,7.147
2008-08-13,7.117
2008-08-14,7.333
2008-08-15,7.313
2008-08-18,7.333
2008-08-19,7.283
2008-08-20,7.333
2008-08-21,7.33
2008-08-22,7.33
2008-08-25,7.3
2008-08-26,7.167
2008-08-27,7.1
2008-08-28,6.96
2008-08-29,6.933
2008-09-01,7.0
2008-09-02,6.897
2008-09-03,6.8
2008-09-04,6.53
2008-09-05,6.53
2008-09-08,6.167
2008-09-09,6.037
2008-09-10,6.4
2008-09-11,6.333
2008-09-12,6.63
2008-09-15,6.133
2008-09-16,5.833
2008-09-17,5.667
2008-09-18,5.63
2008-09-19,5.817
2008-09-22,5.933
2008-09-23,5.8
2008-09-24,5.917
2008-09-25,6.33
2008-09-26,6.497
2008-09-29,6.333
2008-09-30,6.733
2008-10-01,6.6
2008-10-02,6.667
2008-10-03,6.667
2008-10-06,6.333
2008-10-07,6.1
2008-10-08,5.963
2008-10-09,5.633
2008-10-10,5.333
2008-10-13,5.7
2008-10-14,6.133
2008-10-15,6.0
2008-10-16,6.0
2008-10-17,6.15
2008-10-20,6.33
2008-10-21,6.323
2008-10-22,5.7
2008-10-23,5.833
2008-10-24,5.667
2008-10-27,5.4
2008-10-28,5.4
2008-10-29,5.663
2008-10-30,5.433
2008-10-31,5.4
2008-11-03,5.567
2008-11-04,5.83
2008-11-05,5.663
2008-11-06,5.5
2008-11-07,5.667
2008-11-10,5.6
2008-11-11,5.533
2008-11-12,5.4
2008-11-13,5.433
2008-11-14,5.367
2008-11-17,5.3
2008-11-18,5.3
2008-11-19,5.403
2008-11-21,5.457
2008-11-24,5.5
2008-11-25,5.667
2008-11-26,6.163
2008-11-27,6.3
2008-11-28,6.4
2008-12-01,6.467
2008-12-02,6.5
2008-12-03,6.233
2008-12-04,6.167
2008-12-05,6.163
2008-12-08,6.4
2008-12-09,6.417
2008-12-10,6.327
2008-12-11,6.197
2008-12-12,6.3
2008-12-15,6.063
2008-12-16,6.3
2008-12-17,6.333
2008-12-18,6.233
2008-12-19,6.167
2008-12-22,6.197
2008-12-23,6.467
2008-12-26,6.487
2008-12-29,6.5
2008-12-30,6.597
2009-01-02,6.8
2009-01-05,6.823
2009-01-06,6.667
2009-01-07,6.667
2009-01-08,6.997
2009-01-09,7.3
2009-01-12,7.133
2009-01-13,7.233
2009-01-14,6.967
2009-01-15,7.0
2009-01-16,6.983
2009-01-19,6.983
2009-01-20,6.967
2009-01-21,7.0
2009-01-22,6.997
2009-01-23,7.163
2009-01-26,6.983
2009-01-27,6.93
2009-01-28,6.9
2009-01-29,6.5
2009-01-30,6.067
2009-02-02,6.267
2009-02-03,6.33
2009-02-04,6.313
2009-02-05,6.33
2009-02-06,6.333
2009-02-09,6.333
2009-02-10,6.197
2009-02-11,6.067
2009-02-12,6.167
2009-02-13,6.267
2009-02-16,6.367
2009-02-17,6.333
2009-02-18,6.117
2009-02-19,6.133
2009-02-20,6.167
2009-02-25,6.167
2009-02-26,6.247
2009-02-27,6.333
2009-03-02,6.0
2009-03-03,6.003
2009-03-04,5.833
2009-03-05,5.967
2009-03-06,5.963
2009-03-10,6.1
2009-03-11,5.87
2009-03-12,6.167
2009-03-13,6.33
2009-03-16,6.327
2009-03-17,6.333
2009-03-18,6.333
2009-03-20,6.5
2009-03-23,6.663
2009-03-24,6.693
2009-03-25,6.73
2009-03-27,6.7
2009-03-30,6.677
2009-03-31,6.0
2009-04-01,6.12
2009-04-02,6.133
2009-04-03,5.967
2009-04-06,5.933
2009-04-07,6.057
2009-04-08,5.9
2009-04-09,6.233
2009-04-13,6.193
2009-04-14,6.5
2009-04-15,6.243
2009-04-16,6.267
2009-04-17,6.667
2009-04-20,6.667
2009-04-22,6.72
2009-04-23,6.733
2009-04-24,7.333
2009-04-27,7.24
2009-04-28,7.033
2009-04-29,7.327
2009-04-30,7.533
2009-05-04,7.833
2009-05-05,8.283
2009-05-06,8.283
2009-05-07,7.833
2009-05-08,8.13
2009-05-11,7.933
2009-05-12,7.967
2009-05-13,7.967
2009-05-14,7.9
2009-05-15,7.9
2009-05-18,7.933
2009-05-19,7.933
2009-05-20,8.1
2009-05-21,7.767
2009-05-22,7.917
2009-05-25,7.95
2009-05-26,7.967
2009-05-27,7.967
2009-05-28,7.95
2009-05-29,8.117
2009-06-01,8.317
2009-06-02,8.433
2009-06-03,8.333
2009-06-04,8.333
2009-06-05,8.483
2009-06-08,8.533
2009-06-09,8.533
2009-06-10,8.433
2009-06-12,8.553
2009-06-15,8.463
2009-06-16,8.483
2009-06-17,8.417
2009-06-18,8.45
2009-06-19,8.533
2009-06-22,8.533
2009-06-23,8.83
2009-06-24,9.017
2009-06-25,9.103
2009-06-26,9.233
2009-06-29,9.5
2009-06-30,9.567
2009-07-01,9.667
2009-07-02,9.503
2009-07-03,9.667
2009-07-06,9.667
2009-07-07,9.667
2009-07-08,9.67
2009-07-10,9.833
2009-07-13,9.93
2009-07-14,10.0
2009-07-15,10.08
2009-07-16,10.483
2009-07-17,10.483
2009-07-20,10.6
2009-07-21,11.0
2009-07-22,10.83
2009-07-23,10.667
2009-07-24,10.5
2009-07-27,10.58
2009-07-28,10.557
2009-07-29,10.333
2009-07-30,10.333
2009-07-31,10.5
2009-08-03,11.0
2009-08-04,10.98
2009-08-05,10.967
2009-08-06,10.7
2009-08-07,10.62
2009-08-10,10.997
2009-08-11,10.933
2009-08-12,10.92
2009-08-13,11.033
2009-08-14,11.367
2009-08-17,11.25
2009-08-18,11.25
2009-08-19,11.58
2009-08-20,11.633
2009-08-21,11.6
2009-08-24,11.567
2009-08-25,11.517
2009-08-26,11.437
2009-08-27,11.35
2009-08-28,11.547
2009-08-31,11.333
2009-09-01,11.393
2009-09-02,11.333
2009-09-03,11.327
2009-09-04,11.3
2009-09-08,11.497
2009-09-09,11.133
2009-09-10,11.4
2009-09-11,11.563
2009-09-14,11.53
2009-09-15,11.603
2009-09-16,11.65
2009-09-17,11.967
2009-09-18,11.967
2009-09-21,12.1
2009-09-22,12.167
2009-09-23,12.133
2009-09-24,12.133
2009-09-25,12.0
2009-09-28,12.3
2009-09-29,12.2
2009-09-30,12.15
2009-10-01,11.933
2009-10-02,12.13
2009-10-05,12.133
2009-10-06,12.233
2009-10-07,12.2
2009-10-08,12.183
2009-10-09,12.26
2009-10-13,12.333
2009-10-14,12.44
2009-10-15,12.663
2009-10-16,12.797
2009-10-19,12.507
2009-10-20,12.04
2009-10-21,12.333
2009-10-22,12.5
2009-10-23,12.6
2009-10-26,12.5
2009-10-27,12.4
2009-10-28,12.427
2009-10-29,12.667
2009-10-30,12.66
2009-11-03,13.007
2009-11-04,13.267
2009-11-05,13.33
2009-11-06,13.25
2009-11-09,13.043
2009-11-10,13.13
2009-11-11,13.163
2009-11-12,13.08
2009-11-13,13.163
2009-11-16,13.163
2009-11-17,13.16
2009-11-18,13.167
2009-11-19,13.1
2009-11-23,13.127
2009-11-24,13.267
2009-11-25,13.263
2009-11-26,13.167
2009-11-27,13.183
2009-11-30,12.937
2009-12-01,13.33
2009-12-02,13.233
2009-12-03,13.297
2009-12-04,13.3
2009-12-07,13.317
2009-12-08,13.33
2009-12-09,13.3
2009-12-10,13.44
2009-12-11,12.867
2009-12-14,13.0
2009-12-15,12.967
2009-12-16,13.167
2009-12-17,13.147
2009-12-18,13.097
2009-12-21,12.9
2009-12-22,12.833
2009-12-23,13.2
2009-12-28,13.663
2009-12-29,13.833
2009-12-30,14.0
2010-01-04,13.537
2010-01-05,13.583
2010-01-06,13.733
2010-01-07,13.677
2010-01-08,13.577
2010-01-11,13.8
2010-01-12,13.833
2010-01-13,13.97
2010-01-14,14.197
2010-01-15,13.9
2010-01-18,14.0
2010-01-19,14.083
2010-01-20,14.2
2010-01-21,13.997
2010-01-22,15.217
2010-01-26,14.733
2010-01-27,14.733
2010-01-28,15.5
2010-01-29,16.15
2010-02-01,16.583
2010-02-02,16.497
2010-02-03,16.6
2010-02-04,16.15
2010-02-05,15.667
2010-02-08,16.0
2010-02-09,16.0
2010-02-10,15.667
2010-02-11,15.467
2010-02-12,15.433
2010-02-17,15.79
2010-02-18,15.833
2010-02-19,15.54
2010-02-22,15.6
2010-02-23,15.447
2010-02-24,15.333
2010-02-25,15.4
2010-02-26,15.8
2010-03-01,15.8
2010-03-02,15.6
2010-03-03,15.533
2010-03-04,15.35
2010-03-05,15.333
2010-03-08,15.067
2010-03-09,15.333
2010-03-10,15.497
2010-03-11,15.333
2010-03-12,15.333
2010-03-15,15.533
2010-03-16,15.333
2010-03-17,15.267
2010-03-18,15.5
2010-03-19,15.17
2010-03-22,15.2
2010-03-23,15.0
2010-03-24,15.137
2010-03-25,15.0
2010-03-26,14.9
2010-03-29,14.967
2010-03-30,14.933
2010-03-31,14.7
2010-04-01,14.833
2010-04-05,15.233
2010-04-06,14.733
2010-04-07,14.717
2010-04-08,14.317
2010-04-09,14.433
2010-04-12,14.267
2010-04-13,13.833
2010-04-14,13.667
2010-04-15,13.557
2010-04-16,13.017
2010-04-19,13.133
2010-04-20,13.373
2010-04-22,13.863
2010-04-23,13.993
2010-04-26,14.257
2010-04-27,13.907
2010-04-28,13.333
2010-04-29,13.8
2010-04-30,13.95
2010-05-03,13.95
2010-05-04,13.667
2010-05-05,13.667
2010-05-06,13.337
2010-05-07,13.333
2010-05-10,13.833
2010-05-11,13.333
2010-05-12,13.033
2010-05-13,12.777
2010-05-14,12.333
2010-05-17,12.05
2010-05-18,11.9
2010-05-19,11.9
2010-05-20,11.583
2010-05-21,11.67
2010-05-24,11.7
2010-05-25,12.0
2010-05-26,12.0
2010-05-27,12.217
2010-05-28,12.367
2010-05-31,12.083
2010-06-01,12.0
2010-06-02,12.3
2010-06-04,12.247
2010-06-07,12.233
2010-06-08,12.2
2010-06-09,12.333
2010-06-10,12.9
2010-06-11,12.983
2010-06-14,13.267
2010-06-15,13.267
2010-06-16,13.297
2010-06-17,14.147
2010-06-18,13.503
2010-06-21,13.3
2010-06-22,13.23
2010-06-23,13.167
2010-06-24,12.917
2010-06-25,13.0
2010-06-28,12.993
2010-06-29,12.5
2010-06-30,13.0
2010-07-01,12.667
2010-07-02,12.717
2010-07-05,13.163
2010-07-07,13.33
2010-07-08,13.327
2010-07-12,13.283
2010-07-13,13.33
2010-07-14,13.327
2010-07-15,13.327
2010-07-16,13.267
2010-07-19,13.267
2010-07-20,13.0
2010-07-21,13.163
2010-07-22,13.5
2010-07-23,13.167
2010-07-26,13.067
2010-07-27,13.137
2010-07-28,13.003
2010-07-29,13.017
2010-07-30,13.267
2010-08-02,13.267
2010-08-03,13.267
2010-08-04,13.267
2010-08-05,14.233
2010-08-06,14.117
2010-08-09,13.933
2010-08-10,13.833
2010-08-11,13.683
2010-08-12,13.933
2010-08-13,13.717
2010-08-16,13.867
2010-08-17,14.0
2010-08-18,13.83
2010-08-19,13.833
2010-08-20,13.993
2010-08-23,13.933
2010-08-24,13.767
2010-08-25,13.89
2010-08-26,13.667
2010-08-27,13.65
2010-08-30,13.333
2010-08-31,13.667
2010-09-01,13.933
2010-09-02,13.467
2010-09-03,13.417
2010-09-06,13.417
2010-09-08,13.333
2010-09-09,13.6
2010-09-10,13.75
2010-09-13,13.733
2010-09-14,13.65
2010-09-15,13.633
2010-09-16,13.527
2010-09-17,13.5
2010-09-20,13.667
2010-09-21,13.81
2010-09-22,13.867
2010-09-23,13.733
2010-09-24,13.697
2010-09-27,13.5
2010-09-28,13.5
2010-09-29,13.433
2010-09-30,13.83
2010-10-01,13.833
2010-10-04,13.833
2010-10-05,13.65
2010-10-06,13.67
2010-10-07,13.467
2010-10-08,13.993
2010-10-11,14.167
2010-10-13,14.367
2010-10-14,14.667
2010-10-15,14.7
2010-10-18,14.257
2010-10-19,14.9
2010-10-20,14.967
2010-10-21,15.133
2010-10-22,14.967
2010-10-25,14.967
2010-10-26,14.933
2010-10-27,14.73
2010-10-28,14.383
2010-10-29,14.333
2010-11-01,14.39
2010-11-03,14.333
2010-11-04,14.663
2010-11-05,14.933
2010-11-08,14.167
2010-11-09,14.333
2010-11-10,14.327
2010-11-11,14.4
2010-11-12,14.763
2010-11-16,14.817
2010-11-17,14.817
2010-11-18,14.497
2010-11-19,13.997
2010-11-22,13.87
2010-11-23,13.787
2010-11-24,14.0
2010-11-25,14.0
2010-11-26,13.933
2010-11-29,13.75
2010-11-30,14.0
2010-12-01,13.96
2010-12-02,14.167
2010-12-03,14.067
2010-12-06,13.833
2010-12-07,13.797
2010-12-08,13.833
2010-12-09,13.667
2010-12-10,13.68
2010-12-13,13.663
2010-12-14,13.667
2010-12-15,13.63
2010-12-16,13.567
2010-12-17,13.33
2010-12-20,13.313
2010-12-21,13.033
2010-12-22,12.9
2010-12-23,13.167
2010-12-27,12.997
2010-12-28,13.167
2010-12-29,12.9
2010-12-30,13.167
2011-01-03,13.333
2011-01-04,13.0
2011-01-05,13.0
2011-01-06,12.833
2011-01-07,12.723
2011-01-10,12.65
2011-01-11,12.633
2011-01-12,12.667
2011-01-13,12.467
2011-01-14,12.507
2011-01-17,12.65
2011-01-18,12.997
2011-01-19,12.89
2011-01-20,12.8
2011-01-21,12.733
2011-01-24,12.96
2011-01-26,12.9
2011-01-27,12.933
2011-01-28,12.667
2011-01-31,12.3
2011-02-01,12.323
2011-02-02,12.297
2011-02-03,12.163
2011-02-04,12.167
2011-02-07,12.217
2011-02-08,12.467
2011-02-09,12.33
2011-02-10,12.333
2011-02-11,12.283
2011-02-14,12.25
2011-02-15,11.8
2011-02-16,11.883
2011-02-17,11.867
2011-02-18,11.95
2011-02-21,11.963
2011-02-22,12.333
2011-02-23,12.0
2011-02-24,11.667
2011-02-25,11.8
2011-02-28,12.0
2011-03-01,11.897
2011-03-02,11.833
2011-03-03,11.77
2011-03-04,11.867
2011-03-09,11.817
2011-03-10,11.8
2011-03-11,12.0
2011-03-14,11.867
2011-03-15,12.0
2011-03-16,12.117
2011-03-17,12.25
2011-03-18,12.4
2011-03-21,12.533
2011-03-22,12.563
2011-03-23,12.63
2011-03-24,12.517
2011-03-25,12.56
2011-03-28,12.663
2011-03-29,12.5
2011-03-30,12.693
2011-03-31,13.0
2011-04-01,12.967
2011-04-04,12.833
2011-04-05,12.933
2011-04-06,13.0
2011-04-07,12.923
2011-04-08,13.147
2011-04-11,13.167
2011-04-12,13.067
2011-04-13,13.167
2011-04-14,13.157
2011-04-15,13.077
2011-04-18,12.95
2011-04-19,13.06
2011-04-20,13.13
2011-04-25,13.463
2011-04-26,13.477
2011-04-27,13.45
2011-04-28,13.5
2011-04-29,13.633
2011-05-02,13.233
2011-05-03,13.003
2011-05-04,13.267
2011-05-05,13.55
2011-05-06,13.663
2011-05-09,13.64
2011-05-10,13.633
2011-05-11,13.567
2011-05-12,13.697
2011-05-13,13.7
2011-05-16,13.9
2011-05-17,14.097
2011-05-18,14.217
2011-05-19,14.267
2011-05-20,14.333
2011-05-23,14.2
2011-05-24,14.167
2011-05-25,14.333
2011-05-26,14.167
2011-05-27,14.327
2011-05-30,14.233
2011-05-31,14.333
2011-06-01,14.333
2011-06-02,14.0
2011-06-03,14.163
2011-06-06,14.1
2011-06-07,14.3
2011-06-08,14.333
2011-06-09,14.14
2011-06-10,14.183
2011-06-13,14.313
2011-06-14,14.317
2011-06-15,14.0
2011-06-16,13.5
2011-06-17,13.75
2011-06-20,13.633
2011-06-21,13.7
2011-06-22,13.57
2011-06-24,13.767
2011-06-27,13.627
2011-06-28,13.733
2011-06-29,13.597
2011-06-30,13.833
2011-07-01,14.163
2011-07-04,14.133
2011-07-05,14.067
2011-07-06,13.933
2011-07-07,13.95
2011-07-08,13.817
2011-07-11,13.65
2011-07-12,13.633
2011-07-13,13.66
2011-07-14,13.65
2011-07-15,13.433
2011-07-18,13.5
2011-07-19,13.433
2011-07-20,13.367
2011-07-21,13.6
2011-07-22,13.233
2011-07-25,13.15
2011-07-26,12.833
2011-07-27,12.667
2011-07-28,12.927
2011-07-29,12.837
2011-08-01,12.667
2011-08-02,12.617
2011-08-03,12.333
2011-08-04,11.7
2011-08-05,11.25
2011-08-08,11.0
2011-08-09,11.57
2011-08-10,11.33
2011-08-11,12.333
2011-08-12,12.383
2011-08-15,12.65
2011-08-16,12.517
2011-08-17,12.76
2011-08-18,12.797
2011-08-19,12.663
2011-08-22,12.593
2011-08-23,12.7
2011-08-24,13.05
2011-08-25,12.533
2011-08-26,12.76
2011-08-29,12.967
2011-08-30,12.86
2011-08-31,13.327
2011-09-01,13.433
2011-09-02,13.133
2011-09-05,12.137
2011-09-06,12.367
2011-09-08,12.823
2011-09-09,12.833
2011-09-12,12.703
2011-09-13,12.833
2011-09-14,12.833
2011-09-15,12.3
2011-09-16,12.63
2011-09-19,12.663
2011-09-20,12.597
2011-09-21,12.563
2011-09-22,11.833
2011-09-23,12.667
2011-09-26,12.383
2011-09-27,12.517
2011-09-28,12.4
2011-09-29,12.343
2011-09-30,12.45
2011-10-03,12.35
2011-10-04,12.35
2011-10-05,12.833
2011-10-06,12.633
2011-10-07,12.59
2011-10-10,13.33
2011-10-11,13.323
2011-10-13,13.4
2011-10-14,13.583
2011-10-17,13.367
2011-10-18,13.567
2011-10-19,13.967
2011-10-20,13.667
2011-10-21,13.72
2011-10-24,13.733
2011-10-25,13.983
2011-10-26,13.963
2011-10-27,14.667
2011-10-28,14.45
2011-10-31,14.663
2011-11-01,14.5
2011-11-03,14.667
2011-11-04,14.933
2011-11-07,14.96
2011-11-08,14.6
2011-11-09,14.493
2011-11-10,14.323
2011-11-11,14.563
2011-11-14,14.6
2011-11-16,14.667
2011-11-17,14.597
2011-11-18,14.437
2011-11-21,14.567
2011-11-22,14.65
2011-11-23,14.453
2011-11-24,14.497
2011-11-25,14.6
2011-11-28,14.75
2011-11-29,14.667
2011-11-30,14.867
2011-12-01,14.967
2011-12-02,15.13
2011-12-05,15.0
2011-12-06,15.0
2011-12-07,14.963
2011-12-08,15.03
2011-12-09,15.047
2011-12-12,14.997
2011-12-13,14.95
2011-12-14,15.467
2011-12-15,15.33
